video_id,video_title,description,channel_id,channel_name,published_at,duration_sec,duration_min,is_shorts_guess,view_count,like_count,comment_count,video_url,channel_subscriber_count,channel_video_count,matched_perf_id,matched_title,matched_genre,matched_venue,matched_perf_start,matched_perf_end,video_type,source_type,notes,date_signal,venue_signal,hashtag_categories,is_condensed_official,explicit_title_quote_match,signal_score,suggested_status,flag_reason
-yg4GvSGsHU,[25.02.07.] 대구시립교향악단 제512회 정기연주회 : 어둠에서 빛으로,"[25.02.07.] 대구시립교향악단 제512회 정기연주회 : 어둠에서 빛으로 
 
공연장소     대구콘서트하우스 그랜드홀
공연일시     2025-02-07
공연시간     19:30
관람연령     초등학생 이상 관람가
티켓가격     R 30,000 S 16,000 H 10,000
러닝타임     약 95분 정도(중간 휴식 포함)
문의     053-430-7765 (전화예매1661-2431-수수료無)
주최/주관     대구시립예술단/대구시립교향악단
​
티켓오픈일 : 2025-01-08 16:00 
 
https://tickets.interpark.com/goods/24018544# 
 
대구문화발전소 http://cafe.daum.net/dg-cultural 다음카페
대구문화발전소 https://band.us/band/49860918 밴드
Daegu culture https://cafe.naver.com/a9403043 네이버 카페
대구공연관람모임  https://cafe.naver.com/dglimjonghyun 네이버 카페
                  http://cafe.daum.net/deagu-seeplay 다음카페
대구공연정보   https://blog.naver.com/a9403043  네이버 블로그
대구공연관람 및 정보문의  https://open.kakao.com/o/gHm2LEbg 오픈쳇팅방
대구문화발전소, 해아람  http://pf.kakao.com/_MmnEn 카카오플러스 채널
대구문화발전소, 해아람  https://info7736.tistory.com/manage/posts/  티스토리
대구공연정보  https://story.kakao.com/dg-ct 카카오스토리
대구공연정보  https://www.youtube.com/channel/UCjTlbWQ2QLF5u6C9KCO1pbg?view_as=subscriber 유투브
대구공연정보   https://post.naver.com/a9403043?isHome=1  네이버 포스터",UCjTlbWQ2QLF5u6C9KCO1pbg,대구 공연 정보,2025-01-07T14:34:10Z,30,0.5,True,46,0,0,https://www.youtube.com/watch?v=-yg4GvSGsHU,981,4315,PF256685,제512회 대구시립교향악단 정기연주: 어둠에서 빛으로,서양음악(클래식),대구콘서트하우스 그랜드홀 (대공연장) ,2025-02-07,2025-02-07,,,,match,match,0,False,False,4,verified_candidate,날짜 일치; 장소 일치
aNnmUyOnhQ8,대구시립교향악단     백진현 지휘자님-25.12.26 대구콘서트하우스,,UCCEUXBIEmxm9WFcKcxl1ROg,세실 정,2025-12-26T13:41:51Z,91,1.52,False,650,5,0,https://www.youtube.com/watch?v=aNnmUyOnhQ8,4620,2516,PF257683,"대구시민주간 2.28민주운동 65주년, 대구시립교향악단 특별연주회: 역사적 순간들",서양음악(클래식),대구콘서트하우스 그랜드홀 (대공연장) ,2025-02-28,2025-02-28,,,,none,match,0,False,False,2,no_strong_signal,장소 일치
j75rK0QnNug,"서문탁 - 사랑, 결코 시들지 않는 2004.04.28",#서문탁 #사랑결코시들지않는 #아름다운음악세상,UCx6dbeWpA8t1n2hnNsxHNtA,춘천엠비씨 뮤직[튜브 54],2023-05-18T05:01:58Z,306,5.1,False,609,10,0,https://www.youtube.com/watch?v=j75rK0QnNug,66200,1018,PF265663,시지프스 [함안],뮤지컬,함안문화예술회관 대공연장,2025-07-12,2025-07-12,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
pQ_K9QGCWE0,Sting(스팅) - Englishman In New York 가사 한글 해석 번역 자막,"Sting Englishman In New York 한글가사
source :https://youtu.be/-fCWXIqoXfE",UCA7vdx1NOgBTHw0BjGHyWMQ,ppark _,2018-08-23T08:08:07Z,221,3.68,False,16431675,188559,5849,https://www.youtube.com/watch?v=pQ_K9QGCWE0,24700,60,PF265663,시지프스 [함안],뮤지컬,함안문화예술회관 대공연장,2025-07-12,2025-07-12,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
MELzIzVMMDM,🪨⛰️ 뮤지컬 시지프스 커튼콜(260103낮),"2026. 1. 3. 낮
뮤지컬 시지프스 커튼콜

언노운 役 | 송유택
포엣 役 | 윤지우
클라운 役 | 임강성
아스트로 役 | 이후림

#시지프스 #송유택 #윤지우 #임강성 #이후림 #커튼콜",UC_69H-21qGYSHgcIkDn_mjw,delay__5,2026-01-03T18:33:11Z,106,1.77,False,97,4,0,https://www.youtube.com/watch?v=MELzIzVMMDM,177,353,PF265663,시지프스 [함안],뮤지컬,함안문화예술회관 대공연장,2025-07-12,2025-07-12,,,,none,none,1,False,False,1,no_strong_signal,신호 없음
Bq-1J_1b7iA,(자막) 250111 뮤지컬 시지프스 커튼콜 이형훈 정다희 정민 이선우,,UCchlPJtt1fZyqcHlYyTOYZQ,rito,2025-01-12T15:25:50Z,95,1.58,False,122,1,0,https://www.youtube.com/watch?v=Bq-1J_1b7iA,42,148,PF265663,시지프스 [함안],뮤지컬,함안문화예술회관 대공연장,2025-07-12,2025-07-12,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
h25BvTuoAYQ,"241225 뮤지컬 시지프스 스페셜 커튼콜 'Why so serious ' - 송유택, 박선영, 임강성, 김태오",,UCjLyU8Ynd-6A6nEc3EWv2Jw,각지구,2024-12-26T01:07:57Z,237,3.95,False,2124,29,3,https://www.youtube.com/watch?v=h25BvTuoAYQ,434,915,PF265663,시지프스 [함안],뮤지컬,함안문화예술회관 대공연장,2025-07-12,2025-07-12,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
kOV9SrT9abs,[260103D] 뮤지컬 '시지프스' 커튼콜,,UCgS9n97GFjV7Owgwu6QB5MA,Ne.0,2026-01-03T13:12:00Z,94,1.57,False,14,0,0,https://www.youtube.com/watch?v=kOV9SrT9abs,13,219,PF265663,시지프스 [함안],뮤지컬,함안문화예술회관 대공연장,2025-07-12,2025-07-12,,,,none,none,0,False,True,2,no_strong_signal,작품명이 따옴표/괄호로 명시적으로 인용됨
xYVR1l7g9O8,🪨⛰️ M7. Sunday | 뮤지컬 시지프스 스페셜 커튼콜(260301D),"2026. 3. 2. 낮
뮤지컬 시지프스 스페셜 커튼콜 M7. Sunday

언노운 役 | 송유택
포엣 役 | 박선영
클라운 役 | 정민
아스트로 役 | 김태오

#시지프스 #송유택 #박선영 #정민 #김태오 #스페셜커튼콜",UC_69H-21qGYSHgcIkDn_mjw,delay__5,2026-03-02T18:29:57Z,341,5.68,False,118,2,0,https://www.youtube.com/watch?v=xYVR1l7g9O8,177,353,PF265663,시지프스 [함안],뮤지컬,함안문화예술회관 대공연장,2025-07-12,2025-07-12,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
PK7bpcnO3nw,"[멀티캠] 251223 뮤지컬 시지프스 스페셜 커튼콜 - M1. 스테이지 (이형훈, 리헤이, 박유덕, 김태오)","#뮤지컬시지프스 #시지프스 스페셜 커튼콜 

M1. 스테이지 
아무것도 없지만, 모든 게 채워질 거야. 
이야기가 시작된다면, 다시 돌이 굴러간다면! 

언노운 #이형훈
포엣 #리헤이 
클라운 #박유덕
아스트로 #김태오

영상 지원 
X @ntyxq 님, @fefefe_0206 님",UCGJeqTNkmJwP4hP1FFm8soQ,Hamtillcit,2025-12-29T11:40:45Z,546,9.1,False,260,10,0,https://www.youtube.com/watch?v=PK7bpcnO3nw,6,14,PF265663,시지프스 [함안],뮤지컬,함안문화예술회관 대공연장,2025-07-12,2025-07-12,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
eAeW2X5RQe0,🪨⛰️ M6. 레몽 (2 cam) | 뮤지컬 시지프스 스페셜 커튼콜(260120),"2026. 1. 20.
뮤지컬 시지프스 스페셜 커튼콜 M6. 레몽

언노운 役 | 송유택
포엣 役 | 리헤이
클라운 役 | 김대곤
아스트로 役 | 김태오

#시지프스 #송유택 #리헤이 #김대곤 #김태오 #스페셜커튼콜",UC_69H-21qGYSHgcIkDn_mjw,delay__5,2026-01-20T23:00:48Z,262,4.37,False,894,22,1,https://www.youtube.com/watch?v=eAeW2X5RQe0,177,353,PF265663,시지프스 [함안],뮤지컬,함안문화예술회관 대공연장,2025-07-12,2025-07-12,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
S3VkWfMENow,뮤지컬 [시지프스] 스페셜커튼콜 - Best friend | 임강성(f) 이후림 조환지 리헤이 | 251226,"251226 | 예스24스테이지 2관

#뮤지컬 [#시지프스] #스페셜커튼콜
M10. Best friend

#임강성 클라운 (f)
#이후림 아스트로
#조환지 언노운
#리헤이 포엣

4k",UCS-TGw1GuzC8yipRaLtFZqg,Nn,2025-12-26T15:49:02Z,392,6.53,False,285,6,0,https://www.youtube.com/watch?v=S3VkWfMENow,15,79,PF265663,시지프스 [함안],뮤지컬,함안문화예술회관 대공연장,2025-07-12,2025-07-12,,,,none,none,1,False,True,3,verified_candidate,작품명이 따옴표/괄호로 명시적으로 인용됨
