video_id,video_title,description,channel_id,channel_name,channel_subscriber_count,channel_video_count,published_at,duration_sec,video_format,view_count,like_count,comment_count,video_url,matched_perf_id,matched_title,matched_genre,season_match,substring_hit,quote_hit,venue_match,date_match
8jNx1b4iZ2M,😈 세종 공연 여행 요약하기 #안지환 #뮤지컬 #그해여름 #여행,,UCM4qejpUJNLURiBTRgfPGEg,𝙋𝙀𝙍𝙎𝙊𝙉𝘼:安,914,485,2025-05-10T13:55:13Z,18,shorts,946,14,0,https://www.youtube.com/watch?v=8jNx1b4iZ2M,PF261855,그해 여름 [세종],뮤지컬,other_season,True,False,False,True
WTntx7UTcxQ,"250509 뮤지컬 「그해 여름」 세종 지방공 커튼콜 - 홍나현, 안지환, 이강혁, 김지훈, 이선주",뮤지컬 #그해여름 #홍나현 #안지환 #이강혁 #김지훈 #이선주.,UCkofFyczWqf7Leo6hYkXfxw,초코찡구,540,437,2025-05-09T13:35:01Z,120,general,47,1,0,https://www.youtube.com/watch?v=WTntx7UTcxQ,PF261855,그해 여름 [세종],뮤지컬,current_season,True,True,False,True
4nBoO_PAn0U,🎫ᴠʟᴏɢ 뮤지컬 &#39;그해 여름&#39; 세종 공연 여행🌿 | 지환 석영따라 수내리 농활 | 순애리 걸스 나잇 |  우리가 본진을 기다리는 법,"안녕하세요, Persona:安 입니다! 5월, 세종에서 다시 만난 《그해 여름》을 마음 깊이 담아왔습니다. 익숙한 이야기 속 낯선 ...",UCM4qejpUJNLURiBTRgfPGEg,𝙋𝙀𝙍𝙎𝙊𝙉𝘼:安,914,485,2025-05-20T04:29:51Z,943,general,526,15,1,https://www.youtube.com/watch?v=4nBoO_PAn0U,PF261855,그해 여름 [세종],뮤지컬,other_season,True,True,False,True
yq0G8zMf-TA,250509 뮤지컬 《그해 여름》 세종 공연 커튼콜 - 안지환 배우님(F.),250509 #뮤지컬 《 #그해여름 》 세종 공연 커튼콜 ❝ 나의 하루에 선물처럼 다가온 사람 ❞ 윤석영 役 #안지환 배우님.,UCM4qejpUJNLURiBTRgfPGEg,𝙋𝙀𝙍𝙎𝙊𝙉𝘼:安,914,485,2025-05-09T13:40:55Z,91,general,195,5,1,https://www.youtube.com/watch?v=yq0G8zMf-TA,PF261855,그해 여름 [세종],뮤지컬,current_season,True,True,False,True
PYXt5auwcFU,"250510 뮤지컬 「그해 여름」 세종 지방공 커튼콜 - 홍나현, 안지환, 이강혁, 김지훈, 이선주",뮤지컬 #그해여름 #커튼콜 #홍나현 #안지환 #이강혁 #김지훈 #이선주.,UCkofFyczWqf7Leo6hYkXfxw,초코찡구,540,437,2025-05-10T11:14:58Z,116,general,51,1,0,https://www.youtube.com/watch?v=PYXt5auwcFU,PF261855,그해 여름 [세종],뮤지컬,other_season,True,True,False,True
abUx1eC8kDc,250510 뮤지컬 《그해 여름》 세종 공연 커튼콜 - 안지환 배우님(F.),250510 뮤지컬 《그해 여름》 세종 공연 커튼콜 ❝ 그러니 당신도 마음 다 해 행복하세요 ❞ 윤석영 役 #안지환 배우님.,UCM4qejpUJNLURiBTRgfPGEg,𝙋𝙀𝙍𝙎𝙊𝙉𝘼:安,914,485,2025-05-10T09:37:45Z,93,general,198,3,1,https://www.youtube.com/watch?v=abUx1eC8kDc,PF261855,그해 여름 [세종],뮤지컬,other_season,True,True,False,True
x_q40nb2mjQ,지환 석영은 어떻게 지냈나요? #안지환 #뮤지컬 #그해여름 #세종,,UCM4qejpUJNLURiBTRgfPGEg,𝙋𝙀𝙍𝙎𝙊𝙉𝘼:安,914,485,2025-05-10T02:45:25Z,89,general,1085,11,0,https://www.youtube.com/watch?v=x_q40nb2mjQ,PF261855,그해 여름 [세종],뮤지컬,other_season,True,False,False,True
x5xC3VB1YFM,나를 살아가게 할 사랑의 기억들 #안지환 #뮤지컬 #그해여름 #세종,,UCM4qejpUJNLURiBTRgfPGEg,𝙋𝙀𝙍𝙎𝙊𝙉𝘼:安,914,485,2025-05-10T09:51:40Z,83,general,1417,10,0,https://www.youtube.com/watch?v=x5xC3VB1YFM,PF261855,그해 여름 [세종],뮤지컬,other_season,True,False,False,True
80LqCPgLCQ4,"250509 🌙 뮤지컬 그해 여름 세종 커튼콜 (F. 안지환 배우님, 홍나현 배우님)",안지환 #홍나현 #커튼콜 #그해여름 서정인役 홍나현 배우님 윤석영役 안지환 배우님 강재호役 이강혁 배우님 김만중役 김지훈 배우님 ...,UCSCUiD1ykBt_mQmYbgp9zoA,Cukurong,135,115,2025-05-10T18:56:33Z,121,general,788,4,0,https://www.youtube.com/watch?v=80LqCPgLCQ4,PF261855,그해 여름 [세종],뮤지컬,other_season,True,False,False,True
lf2vguULjGU,20250510 뮤지컬 그해여름 세종 #뮤지컬 #뮤지컬그해여름 #커튼콜 #안지환 #홍나현,,UCaQTY3VifFabQ1tRtNXtpDw,냥끗,21,125,2025-05-24T17:17:58Z,126,general,989,3,0,https://www.youtube.com/watch?v=lf2vguULjGU,PF261855,그해 여름 [세종],뮤지컬,other_season,True,False,False,True
