video_id,video_title,description,channel_id,channel_name,published_at,duration_sec,duration_min,is_shorts_guess,view_count,like_count,comment_count,video_url,channel_subscriber_count,channel_video_count,matched_perf_id,matched_title,matched_genre,matched_venue,matched_perf_start,matched_perf_end,video_type,source_type,notes,date_signal,venue_signal,hashtag_categories,is_condensed_official,explicit_title_quote_match,signal_score,suggested_status,flag_reason
pfxxYdQ7prk,[#문화스케치] 대구 춤을 추다 - 대구시립무용단 최문석 예술감독 | KBS 260706,"KBS 대구의 따끈따끈한 영상을 볼 수 있는 채널 🎬🎥

📍 KBS대구 구독하기 https://www.youtube.com/@kbsdaegu?sub_confirmation=1
📍 KBS대구 홈페이지 https://local.kbs.co.kr/

#대구시립무용단 #최문석감독 #대구문화예술회관 #대구춤",UCwGKCSdtY5cadrhEsJ-6USg,KBS대구,2026-07-06T05:00:02Z,1300,21.67,False,111,7,0,https://www.youtube.com/watch?v=pfxxYdQ7prk,34000,4361,PF271546,춤 스케치,무용(서양/한국무용),국립정동극장,2025-09-05,2025-09-27,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
AKBl-gN5XF0,너 유부녀잖아 플러팅하다 까인 홍예슬 | 개그콘서트 Gagconcert | KBS 250223 방송,"#오스트랄로삐꾸스
#이종훈 #신윤승 #홍예슬 

▶ 3월 16일부터 매주 일요일 밤 9시 20분 KBS 2TV 

Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI 학습 포함) 금지",UCzT7nHtzVqwiarTH8sqHaJA, 개그콘서트,2025-03-05T00:30:07Z,52,0.87,True,3858645,25254,185,https://www.youtube.com/watch?v=AKBl-gN5XF0,1280000,8252,PF271546,춤 스케치,무용(서양/한국무용),국립정동극장,2025-09-05,2025-09-27,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
qPQPiyClmyY,2026 뮤지컬 드라큘라(Dracula : The Musical) 연습실 스케치,"#뮤지컬 #드라큘라

무대를 향한 빈틈없는 예열 완료!
강렬하고 뜨거운 연습실 현장을 공개합니다🌹

심장을 멈추고 선택한 운명적인 사랑
𝐃𝐑𝐀𝐂𝐔𝐋𝐀 : 𝐓𝐡𝐞 𝐌𝐮𝐬𝐢𝐜𝐚𝐥

2026.07.10 GRAND OPEN
#LG아트센터서울LGSIGNATURE홀",UCkcUJWScnatyvCbCd9a_eaw,OD COMPANY,2026-07-09T05:00:05Z,93,1.55,False,8545,601,56,https://www.youtube.com/watch?v=qPQPiyClmyY,68400,845,PF271546,춤 스케치,무용(서양/한국무용),국립정동극장,2025-09-05,2025-09-27,,,,mismatch,none,1,False,False,-1,no_strong_signal,날짜 불일치(다른 회차 가능성)
2vaoPQv0Kis,"Mutta Kataka ( From ""Youth"" ) flipbook version ❤🔥Cut-out Flipbook #artist #Shorts #viral #new #dance",#fifaworldcup #FIFA WORLD CUP 2026th #fifaworldcup2026 #FIFAWORLDCUP #art #indianart #usa,UCSLQacAGwUcRKaaV8R699Ug,Aditya art network,2026-07-09T12:05:25Z,32,0.53,True,7221,,2,https://www.youtube.com/watch?v=2vaoPQv0Kis,86600,325,PF271546,춤 스케치,무용(서양/한국무용),국립정동극장,2025-09-05,2025-09-27,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
iNWizEZNuXg,Hot Korean dance vibes with that trendy jump style #usashorts #shorts #usashortsvideo #vuralvideo,This rhythm challenge is blowing up online! Poppy's mystery puzzle is seriously #usashorts #art #usa #drawing #painting #usaviralshorts #illustration #artist #artwork #fanart,UCmaAyib9Byls6XC3bPHgHbA,Bella Limba,2026-07-07T13:13:02Z,37,0.62,True,13435,,8,https://www.youtube.com/watch?v=iNWizEZNuXg,1220,27,PF271546,춤 스케치,무용(서양/한국무용),국립정동극장,2025-09-05,2025-09-27,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
jJz8Or1jWrQ,셔플댄스(런닝맨) #셔플댄스 #런닝맨 #drawing #디스코 #춤,,UCDjjOlPPVfPjp4upEmvHgTg,도전하는 중년아재,2025-07-26T14:15:50Z,14,0.23,True,124,0,0,https://www.youtube.com/watch?v=jJz8Or1jWrQ,0,2,PF271546,춤 스케치,무용(서양/한국무용),국립정동극장,2025-09-05,2025-09-27,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
I2zlgIkzJVE,토카토카 댄스!!🤩😻ㅣPDS Crew ㅣ #shorts #tocatocadance,"PREMIUM DANCE STUDIO [프리미엄 댄스 스튜디오]

INSTAGRAM _ 인스타그램
🇰🇷프리미엄댄스 _ @premiumdance_studio
(official) https://www.instagram.com/premiumdance_studio/
🎥장마스튜디오 _ @jangma_2
(studio) https://www.instagram.com/jangma_2/

『Address』
경북 경주시 중앙로29번길 4 프리미엄댄스 2층 (우_38154)
4, Jungang-ro 29beon-gil, Gyeongju-si, Gyeongsangbuk-do, Republic of Korea


카카오_kakaotalk ID : 프리미엄댄스 (PREMIUM DANCE STUDIO)

🙈코로나19 예방 안전수칙을 준수하고 있으며, 항시 방역과 소독을 실시하고 있습니다.
촬영을 위해 잠시 마스크를 벗었으며 촬영시 제외한 시간에는 마스크를 꼭 착용하고 있습니다.🙏

#funny #shorts #토카토카댄스
#dancecover #tocatoca",UCBatunD4YgAwzy8Xrd1ucOw,PREMIUM DANCE STUDIO,2023-02-06T11:30:10Z,19,0.32,True,15731318,485016,1464,https://www.youtube.com/watch?v=I2zlgIkzJVE,1870000,3041,PF271546,춤 스케치,무용(서양/한국무용),국립정동극장,2025-09-05,2025-09-27,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
GIO_3DLYDL0,여동생의 코디,#싱글벙글 #스케치코미디 #남매 #shorts,UC7_CFRfhIj-fSk3patOQOaw,싱글벙글 SGBG,2024-04-24T03:00:10Z,24,0.4,True,11607133,137016,2119,https://www.youtube.com/watch?v=GIO_3DLYDL0,1480000,1160,PF271546,춤 스케치,무용(서양/한국무용),국립정동극장,2025-09-05,2025-09-27,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
PBmSQOKcQb4,요즘 유행중인 손댄스 노래🤓 #shorts,,UCdyeqVNyJehPmKBEJ520rhg,신사장,2023-08-25T07:00:18Z,14,0.23,True,775673,,106,https://www.youtube.com/watch?v=PBmSQOKcQb4,2290000,1262,PF271546,춤 스케치,무용(서양/한국무용),국립정동극장,2025-09-05,2025-09-27,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
dKgTGPMoprY,결혼 7년차 남편의 반응속도,"결혼 7년차 되면 이런 능력이 생깁니다.

#브루노마스 #silksonic",UC1OU9eIk4JGnh9DN1yxwW9A,인생 녹음 중,2024-02-14T14:00:27Z,20,0.33,True,26428456,617942,4737,https://www.youtube.com/watch?v=dKgTGPMoprY,1370000,135,PF271546,춤 스케치,무용(서양/한국무용),국립정동극장,2025-09-05,2025-09-27,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
