video_id,video_title,description,channel_id,channel_name,published_at,duration_sec,duration_min,is_shorts_guess,view_count,like_count,comment_count,video_url,channel_subscriber_count,channel_video_count,matched_perf_id,matched_title,matched_genre,matched_venue,matched_perf_start,matched_perf_end,video_type,source_type,notes,date_signal,venue_signal,hashtag_categories,is_condensed_official,explicit_title_quote_match,signal_score,suggested_status,flag_reason
ZQSHvksUqoI,[KBS전주] 콘서트나빌레라 국악한마당 // 남원시립국악원 - 화선무,"""■ KBS 전주 콘서트 나빌레라 유투브 채널【콘서트 나빌레라】
■ '구독' 버튼을 누르고  다양한 국악의 【HD】영상을 공유 해 보세요!
■ KBS 콘서트나빌레라 홈페이지 - http:/http://jeonju.kbs.co.kr/tv/nabilera/about/about1/index.html
[영상 정보]
금군(禁軍) 모조리 순령수(巡令手)


일시(一時)에 
내달아 


토끼를 
에워쌀 제 


진시황(秦始皇) 
만리장성(萬里長城) 쌓듯 


산양(山陽) 싸움에 
마초(馬超) 싸듯 


첩첩이 
둘러싸고 


토끼 덥쳐 
잡는 거동 


영문출사(營門出師) 
도적 잡듯 


토끼 두 귀를 
꽉 잡고 


네가 이놈 
토끼냐 


토끼
기가 막혀


벌렁벌렁
떨며


내가 토끼
아니요


그러면
네가 무엇이냐


내가
개요


개 같으면 
더욱 좋다


삼복(三伏)달임에
너를 잡아


약(藥)개장도 
좋거니와


네 간을
내어


오계탕(烏桂湯)
달여 먹고 


네 껍질
벗겨내어 


잘량 모아
깔게 되면


어혈(瘀血) 내종
혈담(血痰)에는


만병(萬病) 회춘(回春)의
명약이라


이 강아지
몰아가자


아이고 내가
개도 아니고


송아지요


송아지면
더욱 좋다


두피(&#32922;皮) 족(足)
살찐 다리


양 회간(間)
천엽(千葉) 콩팥


후박(厚薄)없이
나눠먹고


네 뿔 빼어
활도 매고 

네 가죽
벗겨내어


신도 짓고
북도 메고


똥오줌은
거름을 하니


버릴 것 
없나니라


이 송아지
몰아가자


아이고 
내가


개도아니고
망아지요


말 같으면
더욱 좋다


선간목(先看目) 후간족(後看足)이라
요단항장(腰短項長) 천리마로다


연왕도 
오백금(五百金)으로
 

죽은 뼈 
사갔으니


너를 산 채 
몰아다가


대왕전에
바쳤으면


천금(千金)상을
아니 주랴


들어라 
우


토끼를 
결박(結縛)하야


빨그란 
주장(朱杖)대로


쿡 찔러 
들어메니


토끼 
하릴없어


대랑대랑
매달려

영덕전 너른 뜰 
동댕이쳐


예 토끼 
잡아들였소

[Information]
■클립명: 20150530-3",UCpzc0K6Y6AxQq9m3dPtQWXw,KBS전주,2018-04-24T07:40:49Z,307,5.12,False,761,4,0,https://www.youtube.com/watch?v=ZQSHvksUqoI,564000,11319,PF287859,"서울예술단, 나빌레라 [서울 서초]",뮤지컬,예술의전당 [서울] CJ 토월극장,2026-05-02,2026-05-17,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
yNL4w02L0BI,한국무용#dance/십이체 장고춤/박은하무용단/ 한빛전통예술단 /230610 한운야학/남산국악당,,UCLYiOqpOsifVTvUttiW4jkA,박은하무용단,2023-06-27T21:32:42Z,668,11.13,False,1300,8,0,https://www.youtube.com/watch?v=yNL4w02L0BI,469,110,PF287859,"서울예술단, 나빌레라 [서울 서초]",뮤지컬,예술의전당 [서울] CJ 토월극장,2026-05-02,2026-05-17,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
LA78-tA-744,[공연하이라이트]지역예술인 창작활동 온라인 지원 사업 - 한국생황악회,"성남문화재단에서는 2020년에 이어
코로나19 장기화로 공연활동에 어려움을 겪는 지역예술인들을 위한
'지역예술인 창작활동 온라인 사업'을 진행하였습니다🎥

성남아트센터의 앙상블시어터 무대에서
총 12개 단체들의 다양한 무대를 만나볼 수 있었는데요!
이중 하이라이트 살짝 공개합니다.

전통민요를 생황 중주의 새로운 매력으로 느낄 수 있는 공연입니다!👏👏

💡출연단체: 한국생황악회
💡프로그램 
   - 몽금포 주제에 의한 생황타령   
     (편곡 : 양미지, 24관 : 김문조, 이현주, 정가영, 서정우, 오세진, 양다원
       37관 : 정규혁, 양윤수)

#성남시 #성남문화재단 #지역예술인지원사업 #한국생황악회",UC3lVzrafVONyPmQTAjfOFFQ,성남문화재단,2021-10-27T07:22:19Z,301,5.02,False,191,10,2,https://www.youtube.com/watch?v=LA78-tA-744,11000,1074,PF287859,"서울예술단, 나빌레라 [서울 서초]",뮤지컬,예술의전당 [서울] CJ 토월극장,2026-05-02,2026-05-17,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
m5xDlk79Fms,제13회 경기민족굿한마당 아!나의광주여,"제13회 경기민족굿한마당
아!나의광주여
2020년 6월 14일 살판소극장",UCqdiM0pqB34b8TEqQOnsFGw,함주명,2020-06-20T04:46:24Z,2443,40.72,False,174,6,0,https://www.youtube.com/watch?v=m5xDlk79Fms,5,1,PF287859,"서울예술단, 나빌레라 [서울 서초]",뮤지컬,예술의전당 [서울] CJ 토월극장,2026-05-02,2026-05-17,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
RpazIh2devQ,서도 성주굿,설명 집안의 주신인 성도님께 그리는 굿으로 서도인 황해도의 전통 굿을 보여주고 있다.,UCy-lB1ow4qkEIFrxog053Vg,여행짱TV,2019-01-31T02:06:47Z,159,2.65,False,496,14,2,https://www.youtube.com/watch?v=RpazIh2devQ,2270,555,PF287859,"서울예술단, 나빌레라 [서울 서초]",뮤지컬,예술의전당 [서울] CJ 토월극장,2026-05-02,2026-05-17,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
4oLp_lyICWs,이화무용단    교방장구춤       대한예술연예인협회   가수승호와 함께하는 시민위안공연,,UCfMzAoMausks6xF5-xlpxPw,문화체육 협동조합,2023-05-05T00:00:01Z,285,4.75,False,2173,34,8,https://www.youtube.com/watch?v=4oLp_lyICWs,16600,1078,PF287859,"서울예술단, 나빌레라 [서울 서초]",뮤지컬,예술의전당 [서울] CJ 토월극장,2026-05-02,2026-05-17,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
Kqfn-tJ1TnU,화선무 아름 안은희,"화선무:아름-안은희
행사:우리민속한마당 천하연희 여장군
일시:20170805
장소:국립민속박물관 대강당
출연:안은희

원본소장처 : https://artskoreatv.com

#artskoreatv#덕수궁풍류#화선무

동영상이 마음에 드셨나요? 작업을 계속할 수 있도록 월정액 1,000원 이상의 후원채찍을 주십시요. 후원해 주시는 분은 https://artskoreatv.com 의 모든 동영상을 보실수 있습니다. 후원금계좌 국민은행 016-21-1401-657 천승요",UCzHgc67tKXitJKrH86aZk3w,ArtsKoreaTV,2020-03-16T03:37:07Z,307,5.12,False,527,7,1,https://www.youtube.com/watch?v=Kqfn-tJ1TnU,22500,12050,PF287859,"서울예술단, 나빌레라 [서울 서초]",뮤지컬,예술의전당 [서울] CJ 토월극장,2026-05-02,2026-05-17,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
xGRletSyk0w,화선무군무(임이조류)/김도연/장흥분/오명진/차한례/한경숙/이영숙/최수연/서울전통춤보존회/서초지부/사)한국고전무용중앙협회(성남지부)/한국무용보존회/엘무용단/성남시,"한국무용보존회 엘 무용단

상담 :김 유니아 010 3441 4037

전통무용/창작무용/한국무용/태평무/한량무/화선무/입춤/
교방살풀이/12체장구/소고춤...",UC3b6paignoJysHHdhNQUwrA,대한전통춤보존회 엘무용단,2022-12-11T00:45:05Z,304,5.07,False,439,18,0,https://www.youtube.com/watch?v=xGRletSyk0w,80,107,PF287859,"서울예술단, 나빌레라 [서울 서초]",뮤지컬,예술의전당 [서울] CJ 토월극장,2026-05-02,2026-05-17,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
VkUsLQiwvqQ,화선무(임이조류)|장흥분|한경숙|최수연|이영숙|오명진|찬한례|김도연|서울전통춤보존회|서초지부|대한전통춤보존회|사)한국고전무용중앙협회(성남지부)|엘무용단|성남|,"대한전통춤보존회 엘 무용 단체는 전통적인 한국 무용을 연구하고 발전시키며, 전승하고 전 세계에 한국 무용의 아름다움을 알리고 홍보하는 단체입니다. 또한, 우리는 다양한 문화교류 프로그램과 공연을 통해 전통 무용의 아름다움을 우리민족 가운데 계승하고 전파하며 세계에 알리고, 국제 교류를 촉진하며 한국 전통 무용의 아름다움과 문화적 가치를 보존하고, 이를 대중적으로 재해석하여 국내외에서 인기 있는 예술로 발전시키는 것입니다. 우리는 전통 무용의 아름다움과 본질적인 가치를 유지하면서도, 대중적인 표현 방식과 새로운 아이디어를 도입하여, 더욱 다양하고 창의적인 작품을 선보일 것입니다. 또한, 우리는 전 세계에 한국 무용의 아름다움을 알리고, 한국 문화 발전에 큰 기여를 할 것입니다.


                         -강의-

■ 대한전통춤보존회 본부
경기도 성남시 수정구 신흥1동 5493-1 한영빌딩

화요일 GTCC 대학 무용학과(전공자반)
1시~4시
기본 & 연지도가무/타악
https://www.youtube.com/watch?v=jswNvYR1pjk

수요일 GTCC 대학 무용학과(전공자반)
1시~4시
기본 & 화관무(예향만리)/부채춤(적화향)
https://www.youtube.com/watch?v=19mMhPV5CIo&t=8s
https://www.youtube.com/watch?v=1W05swo2FOY&t=151s

목요일 GTCC 대학 무용학과(전공자반)
10시~12시
기본 & 교방살풀이/태평무(강선영류) 
https://www.youtube.com/watch?v=rWWy5ozAUsQ&t=39s
https://www.youtube.com/watch?v=NA5Ki8TxVYA


금요일
1시~4시

■ 선교무용(한국전통무용)
거룩한성전(외부채) /라합의고백(작은교방수건)
주님을 찬양하라(장구) / 영광을돌리세(예향만리)외


■ 대한전통춤보존회 상해지부
F Block, 3rd Floor, Jinbaiyi Commercial Building, No. 1377 Wuzhong Road, Minhang District, Shanghai, China


■ 경기도 성남시 분당구 오리 홈플러스점 
월요일 
1시~4시
기본 & 입춤/한량무
https://www.youtube.com/watch?v=eaYfBetbsL4&t=159s


■ 서울시 서초구 서초문화대학
화요일
1시~3시
기본 & 허튼춤/교방살풀이
https://www.youtube.com/watch?v=4WDLc7WZcRM&t=78s
금요일
10시~12시
기본 & 태평무(강선영류) 원판
https://www.youtube.com/watch?v=BblmwdHJvEQ&t=3s


■ 강의 및 공연문의 
   단장 : 김도연  010 3441 4037 /  031 721 4037",UC13iNKmdJhKZjlgvff7pQjQ,대한전통춤보존회 ,2022-12-11T00:00:16Z,97,1.62,False,1477,27,0,https://www.youtube.com/watch?v=VkUsLQiwvqQ,5040,718,PF287859,"서울예술단, 나빌레라 [서울 서초]",뮤지컬,예술의전당 [서울] CJ 토월극장,2026-05-02,2026-05-17,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
3q77gv0Adew,권영심 무용단의 '화선무',"화선무 - 꽃, 부채자를 넣어서 화선무라고 하며, 기본춤을 바탕으로 짜여진 즉흥적인 춤으로 허튼 가락에 맞추어 추는 춤이다. 1978년 임이조 선생이 처음으로 전통 춤사위를 엮어서 만든 창작 전통춤이다.
- 제 23회 경기국악제",UCKem7wFEUyO1kE6NHFI1lYA,풍류Korean traditional music & performance,2022-11-10T08:28:31Z,426,7.1,False,155,0,0,https://www.youtube.com/watch?v=3q77gv0Adew,106,15,PF287859,"서울예술단, 나빌레라 [서울 서초]",뮤지컬,예술의전당 [서울] CJ 토월극장,2026-05-02,2026-05-17,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
