video_id,video_title,description,channel_id,channel_name,channel_subscriber_count,channel_video_count,published_at,duration_sec,video_format,view_count,like_count,comment_count,video_url,matched_perf_id,matched_title,matched_genre,season_match,substring_hit,quote_hit,venue_match,date_match
8HMWTGUdIpY,강릉청소년오케스트라 페스티벌ㅣ근덕초등학교 미소오케스트라,삼착청소년오케스트라단 참가.,UCqfeR75b_2cyT9zGnzemwpA,딸랑딸랑튜브,39,163,2025-08-26T15:56:45Z,770,general,97,,,https://www.youtube.com/watch?v=8HMWTGUdIpY,PF270733,강릉 청소년 오케스트라 페스티벌,서양음악(클래식),other_season,True,False,False,True
tQqnLoJkgqg,발레 지젤 커튼콜 | 박세은 김기완 | 국립발레단 | Giselle Curtain Call | Korean National Ballet,"2025년 11월 13일 국립발레단 ""지젤"" 커튼콜 영상입니다. 지젤 – 박세은 알브레히트 – 김기완 미르타 – 안수연 투윌리 – 정은지 ...",UCNIV-0JtQLcxQN-KpPoQCng,발레식탁,25300,221,2025-11-14T05:15:07Z,434,general,1974,27,0,https://www.youtube.com/watch?v=tQqnLoJkgqg,PF275402,"국립발레단, 지젤 [서울]",무용(서양/한국무용),current_season,False,True,False,True
tqwTg5r7xN0,발레 &#39;지젤&#39; 하이라이트 영상,"유니버설발레단 '지젤' 주역: 황혜민, 엄재용 외 공연일시:2014.6.17 무대: 예술의전당 오페라극장 2014 SAC on Screen.",UC-ucg_i-56z7DzfRB8fLnCw,예술의전당 SAC ON SCREEN,14400,190,2014-11-28T05:45:13Z,104,general,148990,456,16,https://www.youtube.com/watch?v=tqwTg5r7xN0,PF275402,"국립발레단, 지젤 [서울]",무용(서양/한국무용),unknown,False,True,True,False
OJ3I8-Dne5E,국립발레단 &#39;지젤&#39; 연습실 영상_Korean National Ballet &#39;Giselle&#39;,국립발레단 제158회 정기공연 '지젤' 연습실 영상입니다^^ 3월25일(수)~3월29일(일) 예술의전당 오페라극장에서 만나요! 이번 영상 ...,UCqXxaAUCdtML1POvdp3Zm1w,Korean National Ballet,24200,228,2015-03-20T08:52:55Z,225,general,191347,931,35,https://www.youtube.com/watch?v=OJ3I8-Dne5E,PF275402,"국립발레단, 지젤 [서울]",무용(서양/한국무용),unknown,False,True,True,False
K0XFd6U0cx4,[CORIZON IS GOING] Break out and fly #2 - 20240907 순천 -,"2022년 겨울, 서울에서 선보였던 'Break out and fly #2'의 무대가 순천시문화예술회관 대극장에서 9월7일 토요일 5시 펼쳐 ...",UCPIa4xC2lQnF1akChu3lCrw,국악관현악단 코라이즌 CORIZON,1900,132,2024-08-29T05:33:36Z,54,shorts,372,13,0,https://www.youtube.com/watch?v=K0XFd6U0cx4,PF247074,국악 관현악 콘서트: Break out and fly #2 [순천],한국음악(국악),other_season,True,True,False,True
y83Zffv7wSo,[CORIZON IS GOING] Break out and fly #2 - 20241123 목포 -,"2022년 겨울, 서울에서 선보였던 'Break out and fly #2'의 무대가 목포문화예술회관에서 11월23일 토요일 5시 펼쳐집니다         ...",UCPIa4xC2lQnF1akChu3lCrw,국악관현악단 코라이즌 CORIZON,1900,132,2024-11-18T03:47:32Z,50,shorts,317,19,12,https://www.youtube.com/watch?v=y83Zffv7wSo,PF247894,국악 관현악 콘서트: Break out and fly #2 [완주],한국음악(국악),other_season,True,True,False,True
DS98cjRWcOE,[CORIZON IS GOING] Break out and fly #2 - 20240928 완주 -,"2022년 겨울, 서울에서 선보였던 'Break out and fly #2'의 무대가 완주향토문화예술회관에서 9월28일 토요일 5시 펼쳐 ...",UCPIa4xC2lQnF1akChu3lCrw,국악관현악단 코라이즌 CORIZON,1900,132,2024-09-23T04:42:16Z,50,shorts,177,14,0,https://www.youtube.com/watch?v=DS98cjRWcOE,PF247894,국악 관현악 콘서트: Break out and fly #2 [완주],한국음악(국악),other_season,True,True,False,True
GenWTvU0kTE,연극 록산느를 위한 발라드! 커튼콜~ 와이프와 오랜만에 즐긴 문화생활~ 평택에 자주자주 공연했으면~ #록산느를위한발라드#평택남부문화예술회관,,UCIhbUpEJUOpaYASE4eELS2A,하입보이 공!!,329,101,2025-07-07T00:02:19Z,19,shorts,702,9,1,https://www.youtube.com/watch?v=GenWTvU0kTE,PF266239,록산느를 위한 발라드 [평택],연극,other_season,True,False,False,True
q7ido-Mo0Fg,[평택시민신문 주간핫클립]25년 6월 첫째주-#3. 국립극단 ‘록산느를 위한 발라드’ 평택 공연,클립 속 자세한 내용이나 다른 소식들은 평택시민신문에서 보실 수 있습니다. 평택시민신문 - https://www.pttimes.com/ *본 영상에는 ...,UCwayVJn_RXwqqCTHkRNToEQ,평택시민신문,1180,430,2025-06-05T08:53:26Z,132,general,60,2,0,https://www.youtube.com/watch?v=q7ido-Mo0Fg,PF263844,록산느를 위한 발라드 [광명],연극,other_season,True,True,False,True
R-HeOCP7Yz8,250704 록산느를위한발라드 (최하윤장석환안창현도준영원빈이정희),2025.07.04 2025 국립극단 낭만활극 〈록산느를 위한 발라드〉 - 평택 평택 남부문화예술회관 대공연장 최하윤장석환안창현도준영 ...,UCUZUhFTsH-xtILu1lUPQ5Cg,S,567,1322,2025-07-05T06:24:43Z,107,general,106,3,2,https://www.youtube.com/watch?v=R-HeOCP7Yz8,PF266239,록산느를 위한 발라드 [평택],연극,other_season,True,True,False,True
iu2tddfdp3w,[Lidas] 20260411 연극 ‘빵야’ 스페셜커튼콜 ‘시네마천국‘ (원태민 김지혜 김현준 송상훈 이민규 금보미 장희원 김슬기 박서후),,UCvAyrUrJJZ3opttoQYDWEmg,Liberty Dasunendliche,242,731,2026-04-11T14:58:30Z,165,general,132,3,0,https://www.youtube.com/watch?v=iu2tddfdp3w,PF288081,빵야 [세종],연극,other_season,False,True,False,True
DrlmSVoNrqs,[Lidas] 20260411 연극 ‘빵야’ 스페셜커튼콜 ‘보아라부대 군가 ~ 적기가‘ (김지온 정새별 김현준 송상훈 이민규 금보미 장희원 김슬기 박서후),,UCvAyrUrJJZ3opttoQYDWEmg,Liberty Dasunendliche,242,731,2026-04-11T14:36:54Z,149,general,128,2,0,https://www.youtube.com/watch?v=DrlmSVoNrqs,PF288081,빵야 [세종],연극,other_season,False,True,False,True
54L4G0-_AvM,연극 「빵야」(화성) 26.06.14 낮 커튼콜 (김경수 F),"연극 #빵야 (3연, 화성) #커튼콜 2026.06.14 Sun. 14:00 #김경수 빵야 #전성민 나나 #박동욱 기무라 외 #송상훈 동식 외 #이민규 원교 ...",UC4_1aZEL_Sh0kjI0GxP3aYA,itsmedodossi K,27,226,2026-06-15T03:32:36Z,186,general,1,0,0,https://www.youtube.com/watch?v=54L4G0-_AvM,PF289415,빵야 [화성],연극,other_season,False,True,False,True
u_U2Y4ePmgw,수박수영장 배우들이 고창수박을 만났을 때🍉 #고창문화의전당 #예술경영지원센터 #수박수영장 #안녕달 #뮤지컬수박수영장 #에이엠컬처  #수박자르기,,UC1KHuD5mpgU-4DL6UatlVcA,AM컬처ㅣ에이엠컬처 뮤지컬,4820,113,2024-06-15T08:00:29Z,10,shorts,2866,64,0,https://www.youtube.com/watch?v=u_U2Y4ePmgw,PF242653,수박수영장 [고창],뮤지컬,other_season,True,False,True,True
1az44uOCBrk,24.06.15 뮤지컬 수박수영장 커튼콜 #수박수영장 #고창문화의전당 #에이엠컬쳐 #가족뮤지컬 #커튼콜 #최서희,,UCRTyC3Kvcc9OH-Boowmb86g,길벗초이,26,21,2024-06-16T08:50:59Z,31,shorts,948,29,3,https://www.youtube.com/watch?v=1az44uOCBrk,PF242653,수박수영장 [고창],뮤지컬,other_season,True,False,True,True
JQOlcBnqiXY,"240728 밤 뮤지컬 아가사 고양 커튼콜 (F.백은혜, 고상호, 홍기범)","240728 밤 뮤지컬 아가사 고양 커튼콜 (F.백은혜, 고상호, 홍기범) 아가사 役 #백은혜 로이 役 #고상호 레이몬드 役 #홍기범 #뮤지컬 ...",UCjenbLRfp2gIX6C_HSpmvzA,Shelter,617,329,2024-08-15T17:37:20Z,69,general,111,1,0,https://www.youtube.com/watch?v=JQOlcBnqiXY,PF246013,아가사 [횡성],뮤지컬,other_season,True,False,False,True
PbkTAczicOA,"[4K] 240728 낮 뮤지컬 아가사 고양 커튼콜 최수진, 김재범, 홍기범 외",240728 낮 #뮤지컬 #아가사 #커튼콜 아가사 크리스티 #최수진 로이 #김재범 레이몬드 애쉬튼 #홍기범 아치볼드 #정평 폴 뉴트란 ...,UCsWwOZFgI2SxvdAaO_1cyNA,BOX20,1340,1207,2024-07-28T13:40:11Z,197,general,118,5,0,https://www.youtube.com/watch?v=PbkTAczicOA,PF242464,아가사 [고양],뮤지컬,other_season,True,False,False,True
PIlj9abj75o,"240728밤 뮤지컬 아가사 고양공 커튼콜 - 백은혜, 고상호(focus), 홍기범, 정평, 안두호, 무현, 한세라, 정다예, 이지현",아가사 #백은혜 로이 #고상호 레이몬드 #홍기범.,UC93dYMtSCn0i-DK9tuEKzpw,LA_B,0,5,2024-08-14T03:36:17Z,181,general,10,1,0,https://www.youtube.com/watch?v=PIlj9abj75o,PF246013,아가사 [횡성],뮤지컬,other_season,True,False,False,True
KovS5Ftnpc4,"[4K] 240728 밤 뮤지컬 아가사 고양 커튼콜 백은혜, 고상호, 홍기범 외",240728 밤 #뮤지컬 #아가사 #커튼콜 아가사 크리스티 #백은혜 로이 #고상호 레이몬드 애쉬튼 #홍기범 아치볼드 #정평 폴 뉴트란 ...,UCsWwOZFgI2SxvdAaO_1cyNA,BOX20,1340,1207,2024-07-28T13:50:04Z,195,general,119,3,3,https://www.youtube.com/watch?v=KovS5Ftnpc4,PF242464,아가사 [고양],뮤지컬,other_season,True,False,False,True
LvdTL08HHos,"240729 아가사 고양 커튼콜 (최수진, 김재범, 홍기범)",,UCErQ3osC1TxDNdda27ZIdPw,alekseyK,52,74,2024-07-29T15:35:49Z,189,general,25,0,0,https://www.youtube.com/watch?v=LvdTL08HHos,PF242464,아가사 [고양],뮤지컬,other_season,True,False,False,True
r0wRZC3vTNQ,"240728 아가사(고양) 밤공 커튼콜 (고상호, 백은혜, 홍기범 배우님 focus)",,UCScIhLu5O-1pKr9ejwjFBQQ,밀레,320,489,2024-09-01T01:44:35Z,195,general,20,0,0,https://www.youtube.com/watch?v=r0wRZC3vTNQ,PF243975,아가사 [군포],뮤지컬,other_season,True,False,False,True
3czE3pzvlek,240728 6.5PM 뮤지컬 아가사 고양 커튼콜,아가사 크리스티 | #백은혜 로이 | #고상호 레이몬드 애쉬튼 | #홍기범 아치볼드 | #정평 폴 뉴트란 | #안두호 뉴먼 | #무현 베스 | #한세라 ...,UCWAAGH-EcADaB10Xp9V_esA,eve,5,77,2024-07-28T12:30:32Z,198,general,11,1,0,https://www.youtube.com/watch?v=3czE3pzvlek,PF242464,아가사 [고양],뮤지컬,other_season,True,False,False,True
3DzD2WZV6j4,뮤지컬 아가사 고양 커튼콜 | 이정화 윤소호 정지우 | 240727 | 4K,240727 밤 뮤지컬 아가사 고양 커튼콜 아가사 | 이정화 로이 | 윤소호 레이몬드 | 정지우 아치볼드 | 정평 뉴먼 | 김지훈 베스 | 하미미 ...,UCEjdtPNI1iNmK3_u7Xor7Dw,MintGray 민트그레이,5730,400,2024-07-27T16:29:59Z,191,general,368,8,0,https://www.youtube.com/watch?v=3DzD2WZV6j4,PF242464,아가사 [고양],뮤지컬,current_season,True,False,False,True
AdKjOEvJmYw,24.07.28.☀️ 뮤지컬 《아가사》 - 고양 공연 커튼콜 (김재범 focus 세로캠),아가사 役 #최수진 배우님 로이 役 #김재범 배우님 (Focus) 레이몬드 役 #홍기범 배우님 아치볼드 役 #정평 배우님 폴 뉴트란 役 ...,UC9VUMVOlc8VWZ3lc4qYI7MQ,Aronie,3,36,2024-07-28T09:43:20Z,192,general,37,1,0,https://www.youtube.com/watch?v=AdKjOEvJmYw,PF242464,아가사 [고양],뮤지컬,other_season,True,True,False,True
lqwO92T6boo,"240728(일) 14시 뮤지컬 아가사 고양 커튼콜 | 최수진, 김재범, 홍기범, 정평, 안두호, 무현, 한세라, 정다예","2024년 7월 28일 일요일 14시 뮤지컬 아가사 고양 커튼콜 최수진, 김재범, 홍기범, 정평, 안두호, 무현, 한세라, 정다예 고양아람누리 ...",UCwcPBOPR-jmtYz16c4VdebQ,lolololBX,108,1404,2024-08-03T03:31:51Z,207,general,30,0,,https://www.youtube.com/watch?v=lqwO92T6boo,PF242464,아가사 [고양],뮤지컬,other_season,True,False,True,True
yajVu4AHuYs,[4K] 240728N 뮤지컬 아가사 - 고양 커튼콜 안두호F,[4K] 240728 18:30 뮤지컬 아가사 - 고양 커튼콜 안두호F 백은혜 고상호 홍기범 정평 안두호 무현 한세라 정다예 이지현 #뮤지컬 ...,UCOSyI09yqYFy7j6gkaAvSXw,ZzigaeTofu,641,387,2024-07-28T14:13:08Z,185,general,24,0,0,https://www.youtube.com/watch?v=yajVu4AHuYs,PF242464,아가사 [고양],뮤지컬,other_season,True,False,False,True
RVSQW6x4w-4,아가사 고양 18:30,"고로이,,,",UCrk95ykrEKomVeUySYubbTg,WLDH,7,38,2024-07-28T15:48:20Z,199,general,18,0,0,https://www.youtube.com/watch?v=RVSQW6x4w-4,PF242464,아가사 [고양],뮤지컬,other_season,True,False,False,True
VEn2VFBXOkY,2024.07.28 아가사 고양 커튼콜(백은혜 배우FOCUS),,UCO0MIEQWgD1K8QR8FYAsQng,하리보는듕,9,19,2024-07-30T03:58:37Z,61,general,353,11,0,https://www.youtube.com/watch?v=VEn2VFBXOkY,PF242464,아가사 [고양],뮤지컬,other_season,True,False,False,True
