video_id,comment_id,author,text,like_count,published_at
cUdRSgR6L3c,UgwUx84O6PsVKYNycFd4AaABAg,@with.r,아 너무 보고싶은데 전석매진 ㅜㅜ,14,2025-04-24T11:13:30Z
cUdRSgR6L3c,UgyQ9KdVa-nXDUG4zit4AaABAg,@gysseatyluv,분위기 미쳤다,6,2025-04-30T03:10:22Z
cUdRSgR6L3c,Ugwd6zLNbpAtrrHKSw94AaABAg,@복수는나의것_ERD,멋있어요 지난번 공연보다 더 기대됩니다,7,2025-05-14T16:58:01Z
cUdRSgR6L3c,UgxiREvTTr5kWq21-0F4AaABAg,@KoreaLiveTrends,보고싶었는데 완판ㅠㅠㅠㅠ,5,2025-05-15T09:30:06Z
cUdRSgR6L3c,UgyJnju9Ime7IWhgTbZ4AaABAg,@빙그르-z2t,예매해뒀어요!!! 기대중,6,2025-04-18T11:14:05Z
cUdRSgR6L3c,Ugy6B9QWt3NbIs1tOsV4AaABAg,@changmk6492,와우❤ 보물같은분~~,3,2025-05-23T08:03:06Z
cUdRSgR6L3c,Ugy8UFJv5nBAYQ14d454AaABAg,@christyk4357,저도 예매완료! 너무 기대되요.,4,2025-04-25T02:27:08Z
cUdRSgR6L3c,UgyXs0kBU7cukixUi-14AaABAg,@quizshow2644,매진이라 아쉬워요 ㅠㅠ,4,2025-05-14T15:56:34Z
cUdRSgR6L3c,UgxJokdcWay6nEx5fZV4AaABAg,@floraly7075,너무 멋져욥,3,2025-05-23T08:39:00Z
cUdRSgR6L3c,UgxQTYwYeO-ai4uc6dp4AaABAg,@ernst.j,매진이라 너무 아쉬워요.. 어머니도 이혜영 배우 연극이라니까 바로 보러 가자고. 근데 늦어서 표 없을 것 같다 하며 로그인했더니 당연히 없네요.. 원래 홍보 문자 수신거부하는데 이번처럼 작품 놓칠까 봐 허용으로도 바꿨어요. 너무 아쉬워요.  영화 개봉했다고 해서 오랜만에 영화관 가려고요..,3,2025-05-10T11:09:12Z
cUdRSgR6L3c,Ugw1DGUkgJE3LLtiCG94AaABAg,@Yoon-mt6kd,헤다는 이헤영이죠.,1,2025-05-25T10:14:44Z
cUdRSgR6L3c,UgwjVKazf63Al9JZiyR4AaABAg,@차프란-k8z,힘들게 예매성공🎉🎉🎉🎉,2,2025-05-04T03:51:48Z
