video_id,video_title,description,channel_id,channel_name,published_at,duration_sec,duration_min,is_shorts_guess,view_count,like_count,comment_count,video_url,channel_subscriber_count,channel_video_count,matched_perf_id,matched_title,matched_genre,matched_venue,matched_perf_start,matched_perf_end,video_type,source_type,notes
cUdRSgR6L3c,🕯️𝐇𝐞𝐝𝐝𝐚 𝐆𝐚𝐛𝐥𝐞𝐫【당신을 압도할 명작의 귀환】｜연극 '헤다 가블러',"🕯️

𝐇𝐞𝐝𝐝𝐚 𝐆𝐚𝐛𝐥𝐞𝐫｜#이혜영

❝내 인생에 한 번쯤은
인간의 운명을 좌우하는 그런 힘을 갖고 싶어.❞

국립극단 '헤다 가블러'

-
📍할인정보

✔대학생 및 청소년 40%

✔돌아온 헤다 가블러 30%

✔삼삼오오·문화릴레이 20%

✔우리카드 15%

🏠자세한 사항 홈페이지 확인

-
'헤다 가블러'

작 헨리크 입센｜연출 박정희

출연 이혜영 윤상화 고수희 송인성 김명기 김은우 박은호

2025년 5월 8일 - 6월 1일

국립극단 명동예술극장

-
#국립극단 #연극 #헤다가블러 #명동예술극장",UC-2Nn7WrZJkx1m-g_Y0Gf2Q,국립극단,2025-04-18T05:00:37Z,65,1.08,False,10281,281,18,https://www.youtube.com/watch?v=cUdRSgR6L3c,24700,811,PF262726,"국립극단, 헤다 가블러",연극,국립극단 [명동] 명동예술극장,2025-05-16,2025-06-01,,,
4odsanRrLaA,연극 '헤다 가블러'｜하이라이트,"🕯️

자아의 본질을 찾고자 헤매고 있는
오늘날의 '헤다'들에게 우리는,
그리고 사회는 어떤 손을 내밀 수 있는가를 질문해 본다.
- '헤다 가블러' 연출가 박정희

#관객의_Pick으로_다시_태어난_명작
#6월_1일까지_국립극단_명동예술극장_🔥

-
📍공연 일정
✔️국립극단 명동예술극장
: 5월 16일(금) - 6월 1일(일)

✔️고양어울림누리 어울림극장
: 6월 7일(토) - 6월 8일(일)

✔️당진문예의전당 대공연장
: 6월 14일(토) - 6월 15일(일)

📢자세한 사항은 공연장에 개별 문의

-
'헤다 가블러'

작 헨리크 입센｜연출 박정희

출연 이혜영 고수희 송인성 김명기 김은우 홍선우 박은호

2025년 5월 16일 - 6월 1일

국립극단 명동예술극장

-
#국립극단 #연극 #헤다가블러 #명동예술극장",UC-2Nn7WrZJkx1m-g_Y0Gf2Q,국립극단,2025-05-28T05:00:11Z,35,0.58,True,4365,89,1,https://www.youtube.com/watch?v=4odsanRrLaA,24700,811,PF262726,"국립극단, 헤다 가블러",연극,국립극단 [명동] 명동예술극장,2025-05-16,2025-06-01,,,
5o3U16vYcSE,이혜영이 역대 최고 헤다인 이유,"5월 lg아트센터에는 이영애의 헤다가블러가, 국립극단에서는 이혜영의 헤다가블러가 동시에 올라갔습니다. 한명의 연극팬으로서 굉장히 행복한 시간이었는데요. 제가 직접 두개의 연극을 보고 완벽하게 비교해봤습니다. 
#연극#헤다가블러#이영애#이혜영",UCGIigoLD_XLjAI7AVjyfAFw,그냥강인성 just_insungkang,2025-06-06T10:11:21Z,1071,17.85,False,1027,32,7,https://www.youtube.com/watch?v=5o3U16vYcSE,934,119,PF262726,"국립극단, 헤다 가블러",연극,국립극단 [명동] 명동예술극장,2025-05-16,2025-06-01,,,
ItVW9Q9ua4c,이영애vs이혜영…막 오른 '헤다 가블러' 연기 대결 / EBS뉴스 2025. 05. 23,"https://home.ebs.co.kr/ebsnews/menu2/newsVodView/noon/60603442/H?eduNewsYn=#none

[EBS 뉴스12]
19세기 사회적 억압 속에서 여성의 갈등을 그린 입센의 희곡 '헤다 가블러'는 당대에도 큰 화제를 모았는데요.

연극계에선 배우 이영애, 이혜영이 현대판 '헤다'로 나서 서로 다른 볼거리를 보여주고 있습니다.

인물 표현부터 무대 연출까지, 황대훈 기자가 비교해봤습니다.

[리포트]

보랏빛 광기로 물든 이영애와, 완전무결한 백색을 두른 이혜영.

근대 연극의 아버지 입센의 희곡에서, 자유를 갈망하는 여인 '헤다'를 연기한 건 마찬가지지만, 옷 색깔부터 다른 방향성을 보여줍니다.

32년 만에 연극 무대에 도전하는 이영애는 특유의 서늘한 연기로 이영애만의 '헤다'를 그려냅니다.

시종일관 신경질적인 반응을 뿜어내는 이영애의 '헤다'는 부당한 세상의 압박 속에 터지기 일보 직전인 여성이 간직한 아슬아슬한 매력을 뽐냅니다.

""총.""
""(뭐?)""

""아버지가 남긴 총.""
""가블러 장군의 권총들.""

13년 만에 돌아온 '원조 헤다' 이혜영의 연기에서는 관록과 여유가 돋보입니다.

과장되지 않은 침착한 연기로 관객들을 이끌어, 타인은 물론 스스로까지 파멸시키는 '헤다'의 선택을 끝내 납득시키는 설득력을 발휘합니다.

""네, 그게 당신이 그렇게도 원하던 거죠.""
""울타리 안의 수탉.""

대극장인 LG아트센터는 영상 매체를 활용해 이영애의 표정 연기까지 생생하게 담아내고, 국립극단 명동예술극장은 연극 무대의 정석을 보여줍니다.

같은 대사도 원작의 맛을 살린 쪽과, 함축적인 표현을 추구한 쪽으로 나뉩니다.

""근데 뭘 그렇게 놀라세요?""
""허공에다 대고 쏜 것 뿐인데.""

""지금 뭐 어디다 쏜 거에요?""
""하늘.""

본인 안의 새로운 면모를 찾게 됐다는 이영애 배우는 관객들이 '헤다'를 통해 치유를 얻기를 바란다고 했습니다.

인터뷰: 이영애 / LG아트센터 '헤다 가블러' 헤다 역
""내 자신의 새로운 색깔이 나올 때 그런 게 재밌더라고요. 나한테 이런 모습이 있었나? 새롭게 만들어가는 가는 그런 작업이 또 재밌고...""

링거 투혼을 발휘한 이혜영 배우는 시대와 성별을 초월한 고전의 매력을 만나 줄 것을 당부했습니다.

인터뷰: 이혜영 / 국립극단 '헤다 가블러' 헤다 역
""헤다 가블러는 유니크하고 내가 있었기 때문에 이 작품을 공연할 수 있다는 큰 착각으로, 지금까지도 그 마음을 갖고 있어요. 그리고 저의 그 착각을 방해하는 모든 요소는 아무것도 만나지 않고 있어요.""

EBS 뉴스 황대훈입니다.",UCN3RfsR18gsH8PLI6R6PYSQ,EBS뉴스,2025-05-23T03:26:19Z,180,3.0,False,2822,32,4,https://www.youtube.com/watch?v=ItVW9Q9ua4c,59800,12960,PF262726,"국립극단, 헤다 가블러",연극,국립극단 [명동] 명동예술극장,2025-05-16,2025-06-01,,,
W7ntp1_gGsI,헤다 가블러 연극  풀버전 (국립극장),헤다 가블러 연극  풀버전 (국립극장),UCroehFW0Y6M_UuklnXj4QzQ,KCID AI CNK News TV,2023-11-05T01:45:52Z,6509,108.48,False,5312,107,2,https://www.youtube.com/watch?v=W7ntp1_gGsI,1560,573,PF262726,"국립극단, 헤다 가블러",연극,국립극단 [명동] 명동예술극장,2025-05-16,2025-06-01,,,
rnuHVlKed4I,🕯️𝐖𝐡𝐨 𝐢𝐬 𝐇𝐄𝐃𝐃𝐀｜연극 '헤다 가블러',"🕯️

“그 여자, 항상 실탄이 든 총을 갖고 다닌대.”

𝐖𝐡𝐨 𝐢𝐬 𝐇𝐄𝐃𝐃𝐀

-
국립극단 '헤다 가블러'

🎟티켓 예매 개시일 안내

✔4월 8일(화) 14시 유료회원

✔4월 10일(목) 14시 일반

※ 예매처: 국립극단, NOL 티켓(인터파크)

-
📍공연정보

■ 공연시간: 평일 19시 30분 / 토·일 15시(화 공연 없음)

■ 소요시간: 160분(인터미션 포함 / 변경될 수 있음)

■ 관람연령: 15세 이상 관람가 (2010년 12월 31일 출생자까지)

🏠자세한 사항 홈페이지 확인

-
'헤다 가블러'

작 헨리크 입센 | 연출 박정희

출연 이혜영 윤상화 고수희 송인성 김명기 김은우 박은호

2025년 5월 8일 - 6월 1일

국립극단 명동예술극장

-
#국립극단 #연극 #헤다가블러 #명동예술극장",UC-2Nn7WrZJkx1m-g_Y0Gf2Q,국립극단,2025-04-03T05:00:46Z,35,0.58,True,5452,86,0,https://www.youtube.com/watch?v=rnuHVlKed4I,24700,811,PF262726,"국립극단, 헤다 가블러",연극,국립극단 [명동] 명동예술극장,2025-05-16,2025-06-01,,,
ObM8F48nR9k,같지만 너무 다른 ‘헤다 가블러’…‘이영애 vs 이혜영’ 격돌 / KBS  2025.05.26.,"근대 연극의 아버지 헨리크 입센의 명작 '헤다 가블러'가 비슷한 시기에 국내 두 개 무대에 올라 관객들을 만납니다. 특히 주인공 '헤다' 역을 관록의 배우 이혜영과 이영애가 맡아 연기 대결을 펼치게 됐는데, 두 명의 정상급 배우가 풀어낸 하나의 인물, 무엇이 다를까요? 김상협 기자입니다.

 [리포트]  

모든 것을 다 가진 여성, 헤다.

 작은 질투로 시작된 이기심은 스스로를 파멸로 몰고 갑니다.

 제목도, 줄거리도 같은  한 작품, 두 개의 무대.

[이혜영 : ""왜요? 뒷길로 몰래 들어오셨잖아요?""]

 [이영애 : ""그러니까 왜 앞문으로 안 들어와요. 복수에요.""]

 이영애는 19세기 헤다에 특유의 청초함과 여성미를 입혔습니다.

 [이영애 : ""그렇게 급할 게 뭐 있어?""]

 섬세한 표정 연기와  눈빛으로 풀어낸 파괴돼 가는 내면은 라이브캠 영상으로 극대화됩니다.

 [이영애/헤다 가블러 역 : ""독특한 인물이고 조금 특이한 인물이긴 하지만 분명히 우리가 공감할 수 있는 남성, 여성을 떠나서 그리고 과거, 현대를 떠나서….""]

 1970년대로 옮겨온 이혜영의 헤다는 발랄하고 에너지가 넘칩니다.

 [이혜영 : ""너 줄게. 직접 사용해 봐!""]

 갈등의 정점에선 특유의 카리스마로 무대를 압도합니다.

 [이혜영/헤다 가블러 역 : ""이 무대 위에서 우리가 '헤다 가블러'라는 공연을 관객들과 함께 만들어 나갈 때 결코 제 나이는 문제가 되지 않아요.""]

 연출가의 의도를 녹여낸 무대 장치와 소품도 전혀 다른 헤다를 만들어 냅니다.

 감옥 같은 회색 집과 묶여있는 풍선들은 억압된 헤다의 내면에 집중했지만, 붉은 배경, 소품 가득한 무대는 관계성에 초점을 맞춥니다.

 [박정희/국립극단 '헤다 가블러' 연출 : ""인물들이 갖고 있는 관계나 뭐 그런 것들이 어떻게 보면 좀 밀도 있고, 또 함축적이고, 아름답게 그려지는….""]

 하나의 작품에서 탄생한 두 명의 헤다 가블러, 비교하는 재미와 함께 더 창조적이고, 더 다양해진  K-콘텐츠의 힘을 느낄 수 있습니다.

 KBS 뉴스 김상협입니다.

 촬영기자:오범석 홍병국/영상편집:강정희/그래픽:강민수/화면제공:LG아트센터·국립극단

▣ KBS 기사 원문보기 : http://news.kbs.co.kr/news/view.do?ncd=8262998

▣ 제보 하기
◇ 카카오톡 : 'KBS제보' 검색
◇ 전화 : 02-781-1234
◇ 홈페이지 : https://goo.gl/4bWbkG
◇ 이메일 : kbs1234@kbs.co.kr

Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI 학습 포함) 금지

#헤다가블러 #이혜영 #이영애",UCcQTRi69dsVYHN3exePtZ1A,KBS News,2025-05-25T21:57:32Z,129,2.15,False,1166,12,1,https://www.youtube.com/watch?v=ObM8F48nR9k,3650000,458336,PF262726,"국립극단, 헤다 가블러",연극,국립극단 [명동] 명동예술극장,2025-05-16,2025-06-01,,,
V2Lx5GobKrU,[음성소개] 국립극단 2025 헤다 가블러 사전 음성소개(audio introduction),"00:00 극장 안내  
01:00 공연 정보  
03:57 포스터  
05:03 무대와 소품  
09:47 무대 위 등퇴장로  
10:27 등장인물과 의상  
17:51 크레딧

🎭 연극 헤다 가블러 (2025 국립극단)

📍 공연장소 | 명동예술극장  
⏱ 공연시간 | 160분 (인터미션 15분)

👐 접근성 서비스  
· 음성해설  
· 무대 모형 터치투어  
· 음성소개  
· 한글 자막 해설  
· 영어 번역 자막  
· 수어 통역  
· 이동지원 서비스  
· 대본 사전 열람

✍ 제작진  
작 | 헨리크 입센
연출 | 박정희  
번역 | 조태준

👥 출연진  
이혜영, 고수희, 송인성, 김명기, 김은우, 홍선우, 박은호

🎙 음성소개 제작 | 한국콘텐츠접근성연구센터  
🎤 음성소개 낭독 | 서수연

📢 본 영상은 음성해설 접근성 공연을 위한 사전 음성소개 영상입니다.  
공연을 더욱 풍성하게 즐기실 수 있도록, 관람 전에 미리 청취하시는 것을 권해드립니다.


#국립극단 #헤다가블러 #명동예술극장 #음성해설 #음성소개 #한국콘텐츠접근성연구센터 #접근성공연 #접근성공연 #accessibility #accessibilityforall  #입센 #HeddaGabler #입센명작 #연극헤다가블러 #고전연극 #연극명작 #audiodescription #audiointroduction",UCUL2mgY4CpGuBhRF_HWFutQ,한국콘텐츠접근성연구센터,2025-05-16T08:32:53Z,1146,19.1,False,264,2,0,https://www.youtube.com/watch?v=V2Lx5GobKrU,26,5,PF262726,"국립극단, 헤다 가블러",연극,국립극단 [명동] 명동예술극장,2025-05-16,2025-06-01,,,
yQEAD-L6hTM,같지만 너무 다른 ‘헤다 가블러’…‘이영애 vs 이혜영’ 격돌 [9시 뉴스] / KBS  2025.05.25.,"달리 설명이 필요없는 여배우 이영애, 이혜영 씨가 나란히 연극 무대에 올랐습니다. 같은 줄거리, 같은 배역이지만 각기 다른 개성으로 변주된 명작 '헤다 가블러'. 두 배우의 연기 대결이 펼쳐지는, 다시 보기 힘든 빅매치입니다. 김상협 기잡니다.

 [리포트]  

모든 것을 다 가진 여성, 헤다.

 작은 질투로 시작된 이기심은 스스로를 파멸로 몰고 갑니다.

 제목도, 줄거리도 같은  한 작품, 두 개의 무대.

[이혜영 : ""왜요? 뒷길로 몰래 들어오셨잖아요?""]

[이영애 : ""그러니까 왜 앞문으로 안 들어와요. 복수에요.""]

 이영애는 19세기 헤다에 특유의 청초함과 여성미를 입혔습니다.

[이영애 : ""그렇게 급할 게 뭐 있어?""]

 섬세한 표정 연기와  눈빛으로 풀어낸 파괴돼 가는 내면은 라이브캠 영상으로 극대화됩니다.

 [이영애/헤다 가블러 역 : ""독특한 인물이고 조금 특이한 인물이긴 하지만 분명히 우리가 공감할 수 있는 남성, 여성을 떠나서 그리고 과거, 현대를 떠나서….""]

 1970년대로 옮겨온 이혜영의 헤다는 발랄하고 에너지가 넘칩니다.

[이혜영  : ""너 줄게. 직접 사용해 봐!""]

 갈등의 정점에선 특유의 카리스마로 무대를 압도합니다.

 [이혜영/헤다 가블러 역 : ""이 무대 위에서 우리가 '헤다 가블러'라는 공연을 관객들과 함께 만들어 나갈 때 결코 제 나이는 문제가 되지 않아요.""]

 연출가의 의도를 녹여낸 무대 장치와 소품도 전혀 다른 헤다를 만들어 냅니다.

 감옥 같은 회색 집과 묶여있는 풍선들은 억압된 헤다의 내면에 집중했지만, 붉은 배경, 소품 가득한 무대는 관계성에 초점을 맞춥니다.

 [박정희/국립극단 '헤다 가블러' 연출 : ""인물들이 갖고 있는 관계나 뭐 그런 것들이 어떻게 보면 좀 밀도 있고, 또 함축적이고, 아름답게 그려지는….""]

 하나의 작품에서 탄생한 두 명의 헤다 가블러, 비교하는 재미와 함께 더 창조적이고, 더 다양해진  K-콘텐츠의 힘을 느낄 수 있습니다.

 KBS 뉴스 김상협입니다.

촬영기자:오범석 홍병국/영상편집:강정희/그래픽:강민수/화면제공:LG아트센터·국립극단 

▣ KBS 기사 원문보기 : http://news.kbs.co.kr/news/view.do?ncd=8262865

▣ 제보 하기
◇ 카카오톡 : 'KBS제보' 검색
◇ 전화 : 02-781-1234
◇ 홈페이지 : https://goo.gl/4bWbkG
◇ 이메일 : kbs1234@kbs.co.kr

Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI 학습 포함) 금지

#헤다가블러 #이혜영 #이영애",UCcQTRi69dsVYHN3exePtZ1A,KBS News,2025-05-25T12:50:18Z,132,2.2,False,1756,14,3,https://www.youtube.com/watch?v=yQEAD-L6hTM,3650000,458336,PF262726,"국립극단, 헤다 가블러",연극,국립극단 [명동] 명동예술극장,2025-05-16,2025-06-01,,,
l3wqWa5BrNM,국립극단 연극 헤다 가블러 이혜영 고수희 송인성  김명기  김은우 홍선우 박은호 커튼콜 250519,,UCTV6BtXGt4BA2uNyfGAOZEg,sunlion8,2025-05-19T13:35:46Z,98,1.63,False,769,6,1,https://www.youtube.com/watch?v=l3wqWa5BrNM,156,691,PF262726,"국립극단, 헤다 가블러",연극,국립극단 [명동] 명동예술극장,2025-05-16,2025-06-01,,,
