video_id,video_title,description,channel_id,channel_name,published_at,duration_sec,duration_min,is_shorts_guess,view_count,like_count,comment_count,video_url,channel_subscriber_count,channel_video_count,matched_perf_id,matched_title,matched_genre,matched_venue,matched_perf_start,matched_perf_end,video_type,source_type,notes,date_signal,venue_signal,hashtag_categories,is_condensed_official,explicit_title_quote_match,signal_score,suggested_status,flag_reason
-WgVM21Vzaw,"[2022 마스터즈 시리즈] 베토벤 : 교향곡 7번, 4악장 외","「2022 마스터즈 시리즈」는
하트하트오케스트라의 기획연주 시리즈로 
국내 최정상급 지휘자 및 솔리스트와 함께합니다. 

📍연주
하트하트오케스트라
지휘  안두현

📍주최
하트-하트재단

📍후원
에쓰-오일

[하트하트오케스트라 Official]
하트하트오케스트라 : http://orchestra.heart-heart.org/
하트-하트재단 : http://www.heart-heart.org/

[공연 및 후원 문의]
02-430-2000(내선 7905)

※하트하트오케스트라의 영상 콘텐츠 저작권은 ‘하트-하트재단’에 있습니다.
영상 및 오디오를 동의 없이 불법 다운로드 및 재업로드, 재가공할 경우
관계 법령에 따라 처벌받을 수 있습니다.

#하트하트오케스트라 #마스터즈시리즈 #안두현지휘자
#HeartToHeartOrchestra #MastersSeries
#DevelopmentalDisabilities",UC1i4jxCdW3JKfGL5S2zspBg,하트하트아트앤컬처,2022-09-07T04:38:41Z,1360,22.67,False,457,8,1,https://www.youtube.com/watch?v=-WgVM21Vzaw,657,108,PF230367,서울시향 얍 판 츠베덴의 환희의 송가,서양음악(클래식),롯데콘서트홀,2024-12-19,2024-12-20,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
rcCUoOtvQZ8,"CCM 축가 !! ""하나님의 은혜"" 부른 팝페라가수 #보갓.","#하나님의은혜 #ccm #김호중 #찬송 

안녕하세요 보갓입니다^^


이번 영상은 서울 강남 결혼식장에 초청받아 
축가를 부르는 하나님의 은혜입니다 

결혼식 중에 기독교식으로 진행되는 경우가있는데
그럴때 보통 축가를 ccm곡으로 하게되는데 
이번엔 하나님의 은혜를 은혜롭게 불렀습니다^^

 항상 최고의 무대로 감동을 선사하는 보갓이 되도록 노력하겠습니다. ^^!!

축가 공연섭외문의 
kakao id : vogod1426
오픈카톡 : 
https://open.kakao.com/o/sOU73CFd

프로필
한국예술종합학교졸업
-  kbs 불후의 명곡 출연
-  현재 il mondo로 전국 축가다니고 있음
   (서울 대전 대구 부산 원주 통영 목포 울산 포항 순천등)

- 제56회 음악교육신문사 콩쿠르 전체대상
- 제1회 케이피아 콩쿠르 전체대상
- 제2회 비바m 콩쿠르 전체대상
- 제18회 cbs 콩쿠르 최우수상
- 제32회 글로빌 콩쿠르 최우수상 및 신영순상(상금300)
- 제16회 엄정행 콩쿠르 금상
- 제30회 음악저널 콩쿠르 1등
- 제9회 한국가곡 콩쿠르 1등
- 제49회 개천예술제 콩쿠르 은상
- 제15회 화천비목 콩쿠르 2등
- 제50회 난파 콩쿠르 2등
- 제10회 세일한국가곡콩쿠르 3등
- 제63회 이화경향콩쿠르 3등


- 2018 세계4대오페라 갈라콘서트 마술피리 주역
  프라임 필 오케스트라 협연 
- 2018 한러오페라단 갈라콘서트 라트라비아타 주역 
- 2021 김선오페라단 세빌리아의 이발사 알마비바 주역
- 2022국립오페라단 봄을여는갈라콘서트 파우스트 주역
- 그 외 200회이상 연주",UC6t9P6aB9DheJT_zpBcnLVQ,축가월클 보갓,2023-01-14T13:00:47Z,57,0.95,True,2438,24,3,https://www.youtube.com/watch?v=rcCUoOtvQZ8,2550,522,PF260093,"국립오페라단, 마술피리 [포항]",서양음악(클래식),포항문화예술회관 대공연장,2025-04-05,2025-04-05,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
Zya8Rsp_PCQ,아름다운 나라 - 신문희 (테너 #보갓),"#아름다운나라 #불후의명곡 #미스터트롯

안녕하세요 보갓입니다^^

 그 어느때보다 춥지만 마음만큼은 따뜻해지는 12월입니다 ㅎㅎ

이번 영상은 수원에 여성리더 송년회에서 초청받아 
즐겁게 노래를 부르는 모습입니다 

 항상 최고의 무대로 감동을 선사하는 보갓이 되도록 노력하겠습니다. ^^!!

축가 공연섭외문의 
kakao id : vogod1426
오픈카톡 : 
https://open.kakao.com/o/sOU73CFd

프로필
한국예술종합학교졸업
-  kbs 불후의 명곡 출연
-  현재 il mondo로 전국 축가다니고 있음
   (서울 대전 대구 부산 원주 통영 목포 울산 포항 순천등)

- 제56회 음악교육신문사 콩쿠르 전체대상
- 제1회 케이피아 콩쿠르 전체대상
- 제2회 비바m 콩쿠르 전체대상
- 제18회 cbs 콩쿠르 최우수상
- 제32회 글로빌 콩쿠르 최우수상 및 신영순상(상금300)
- 제16회 엄정행 콩쿠르 금상
- 제30회 음악저널 콩쿠르 1등
- 제9회 한국가곡 콩쿠르 1등
- 제49회 개천예술제 콩쿠르 은상
- 제15회 화천비목 콩쿠르 2등
- 제50회 난파 콩쿠르 2등
- 제10회 세일한국가곡콩쿠르 3등
- 제63회 이화경향콩쿠르 3등

- 2018 세계4대오페라 갈라콘서트 마술피리 주역
  프라임 필 오케스트라 협연 
- 2018 한러오페라단 갈라콘서트 라트라비아타 주역 
- 2021 김선오페라단 세빌리아의 이발사 알마비바 주역
- 2022국립오페라단 봄을여는갈라콘서트 파우스트 주역
- 그 외 200회이상 연주",UC6t9P6aB9DheJT_zpBcnLVQ,축가월클 보갓,2023-01-06T06:50:04Z,295,4.92,False,480,11,0,https://www.youtube.com/watch?v=Zya8Rsp_PCQ,2550,522,PF260093,"국립오페라단, 마술피리 [포항]",서양음악(클래식),포항문화예술회관 대공연장,2025-04-05,2025-04-05,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
oPlAxj-YEW4,대구오페라하우스 상주단체 특집! 크리스마스 미니콘서트🎁🎶 by. 대구오페라콰이어,"대구오페라하우스X대구오페라콰이어
대구오페라콰이어가 준비한 크리스마스 미니콘서트와 함께
행복한 크리스마스와 연말 보내세요❤

[리스트]
00:10 O Holy Night
02:10 Let it Snow
03:35 Rudolph the Rednosed Reindeer
04:47 Jinglebell Rock
06:02 Feliz Navidad
06:41 We wish you a Merry Christmas
09:02 대구오페라콰이어 인사

올 한해도 대구오페라하우스, 대구오페라콰이어를
사랑해주셔서 감사합니다! 🙇🏻‍♀🙇🏻‍♂
---------------------------------------------------------------------------------
오페라떼 구독하기 : http://asq.kr/1CiLohwn 
구독과 좋아요 많이 부탁드립니다!
Don't forget to like and subscribe!

업로드 시간과 요일은 랜덤입니다.
다양한 콘텐츠로 여러분을 찾아 뵙겠습니다!

📌비즈니스메일 smchoi@dgfc.or.kr
📌페이스북 https://www.facebook.com/DaeguOpera/
📌인스타그램 https://www.instagram.com/daeguoperahouse/",UCtfcgbVZyzQpOT1VSQVOojw,오페라떼 Operatte,2023-12-23T03:38:32Z,621,10.35,False,616,35,16,https://www.youtube.com/watch?v=oPlAxj-YEW4,30300,204,PF260093,"국립오페라단, 마술피리 [포항]",서양음악(클래식),포항문화예술회관 대공연장,2025-04-05,2025-04-05,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
81-3UG3crE4,[온드림앙상블] 온드림 실내악 시리즈: 성악 앙상블,"‘온드림 실내악 시리즈’는 성악, 현악, 피아노, 목관, 금관 전공별로
악기의 특색을 살린 실내악 곡들을 선보입니다. 
★연주 프로그램 확인하기 https://bit.ly/3iktkAi

볼프강 아마데우스 모차르트 
Wolfgang Amadeus Mozart

오페라 '여자는 다 그래(Cosi fan Tutte)' 중
00:06 갈색머리 그이가 좋아 Prenderó quel brunettino 
Fiordiligi 한혜진 Dorabella 장지민

03:39 바위처럼 Come Scoglio 
Fiordiligi 장지혜

09:24 바람과 파도가 잔잔하길 Soave sia il vento 
Fiordiligi 한혜진 Dorabella 장지민 don Alfonso: 홍민기

12:21 곧 사랑하는 사람의 품으로 Fra gli amplessi 
Fiordiligi 허영서 Ferrando 박상진


볼프강 아마데우스 모차르트 
Wolfgang Amadeus Mozart

오페라 '마술피리(Die Zauber flöte)' 중
18:27 사랑을 느끼는 남자들에게는 Bei Männern, welche Liebe fühlen 
Pamina 허영서 Papageno 홍민기

21:26 아, 가버린 사랑이여 Ach, ich fühls 
Pamina: 주선영

25:16 아름다운 그녀의 모습 Dies Bildnis ist bezaubernd schön 
Tamino: 박상진

28:57 어떻게? 어떻게? 어떻게? Wie? wie? wie? 
3 Ladies 한혜진, 주선영, 장지민 Tamino 박상진 Papageno 홍민기
Vn 1. 김정하 Vn 2. 홍성란 Va. 박하문 Vc. 박진우 Bass. 문준하, Pf. 맹은경",UCaBjxrlb_eQHr9HwWZjpjZw,현대차 정몽구 재단,2021-10-06T10:20:29Z,1935,32.25,False,4099,53,6,https://www.youtube.com/watch?v=81-3UG3crE4,17600,1355,PF260093,"국립오페라단, 마술피리 [포항]",서양음악(클래식),포항문화예술회관 대공연장,2025-04-05,2025-04-05,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
RZulb5z9wGw,"통영에서 부른 축가 ""마중"" #보갓","#성악 #마중 #길병민 #가곡 
#유채훈 #팬텀싱어


안녕하세요 보갓입니다^^

이번 영상은 경남 통영 결혼식장에 초청받아 
축가를 부르는 마중입니다 

신랑신부입장 할때 불렀던 특별한곡이었습니다
전국으로 축가다니면서 감동을 드리는일이 너무
보람되는것 같습니다^^

 항상 최고의 무대로 감동을 선사하는 보갓이 되도록 노력하겠습니다. ^^!!

축가 공연섭외문의 
kakao id : vogod1426
오픈카톡 : 
https://open.kakao.com/o/sOU73CFd

프로필
한국예술종합학교졸업
-  kbs 불후의 명곡 출연
-  현재 il mondo로 전국 축가다니고 있음
   (서울 대전 대구 부산 원주 통영 목포 울산 포항 순천등)

- 제56회 음악교육신문사 콩쿠르 전체대상
- 제1회 케이피아 콩쿠르 전체대상
- 제2회 비바m 콩쿠르 전체대상
- 제18회 cbs 콩쿠르 최우수상
- 제32회 글로빌 콩쿠르 최우수상 및 신영순상(상금300)
- 제16회 엄정행 콩쿠르 금상
- 제30회 음악저널 콩쿠르 1등
- 제9회 한국가곡 콩쿠르 1등
- 제49회 개천예술제 콩쿠르 은상
- 제15회 화천비목 콩쿠르 2등
- 제50회 난파 콩쿠르 2등
- 제10회 세일한국가곡콩쿠르 3등
- 제63회 이화경향콩쿠르 3등


- 2018 세계4대오페라 갈라콘서트 마술피리 주역
  프라임 필 오케스트라 협연 
- 2018 한러오페라단 갈라콘서트 라트라비아타 주역 
- 2021 김선오페라단 세빌리아의 이발사 알마비바 주역
- 2022국립오페라단 봄을여는갈라콘서트 파우스트 주역
- 그 외 200회이상 연주",UC6t9P6aB9DheJT_zpBcnLVQ,축가월클 보갓,2023-01-29T12:44:57Z,60,1.0,True,1991,27,0,https://www.youtube.com/watch?v=RZulb5z9wGw,2550,522,PF260093,"국립오페라단, 마술피리 [포항]",서양음악(클래식),포항문화예술회관 대공연장,2025-04-05,2025-04-05,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
GgP-snDucvg,팬텀싱어 출현안하고 IL MONDO 축가레전드 찍은 영상!!!,"#ilmondo #유채훈 #미스터트롯 #팬텀싱어

안녕하세요 보갓입니다^^


이번 영상은 부산 해운대 결혼식장에 초청받아 
축가를 부르는 IL MONDO입니다 

 항상 최고의 무대로 감동을 선사하는 보갓이 되도록 노력하겠습니다. ^^!!

축가 공연섭외문의 
kakao id : vogod1426
오픈카톡 : 
https://open.kakao.com/o/sOU73CFd

프로필
한국예술종합학교졸업
-  kbs 불후의 명곡 출연
-  현재 il mondo로 전국 축가다니고 있음
   (서울 대전 대구 부산 원주 통영 목포 울산 포항 순천등)

- 제56회 음악교육신문사 콩쿠르 전체대상
- 제1회 케이피아 콩쿠르 전체대상
- 제2회 비바m 콩쿠르 전체대상
- 제18회 cbs 콩쿠르 최우수상
- 제32회 글로빌 콩쿠르 최우수상 및 신영순상(상금300)
- 제16회 엄정행 콩쿠르 금상
- 제30회 음악저널 콩쿠르 1등
- 제9회 한국가곡 콩쿠르 1등
- 제49회 개천예술제 콩쿠르 은상
- 제15회 화천비목 콩쿠르 2등
- 제50회 난파 콩쿠르 2등
- 제10회 세일한국가곡콩쿠르 3등
- 제63회 이화경향콩쿠르 3등


- 2018 세계4대오페라 갈라콘서트 마술피리 주역
  프라임 필 오케스트라 협연 
- 2018 한러오페라단 갈라콘서트 라트라비아타 주역 
- 2021 김선오페라단 세빌리아의 이발사 알마비바 주역
- 2022국립오페라단 봄을여는갈라콘서트 파우스트 주역
- 그 외 200회이상 연주",UC6t9P6aB9DheJT_zpBcnLVQ,축가월클 보갓,2023-01-08T05:10:32Z,33,0.55,True,2596,25,0,https://www.youtube.com/watch?v=GgP-snDucvg,2550,522,PF260093,"국립오페라단, 마술피리 [포항]",서양음악(클래식),포항문화예술회관 대공연장,2025-04-05,2025-04-05,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
tZa7TRDeMgk,평창알펜시아 앵콜공연! O SOLE MIO #보갓,"#라포엠 #oslemio #김호중 

안녕하세요 보갓입니다^^

이번 영상은 평창알펜시아에 앵콜공연때 부른
O SOLE MIO입니다 

마이크 없이 노래를 부르니 관객들의 뜨거운 반응이
아직도 생생히 기억이납니다^^

 항상 최고의 무대로 감동을 선사하는 보갓이 되도록 노력하겠습니다. ^^!!

축가 공연섭외문의 
kakao id : vogod1426
오픈카톡 : 
https://open.kakao.com/o/sOU73CFd

프로필
한국예술종합학교졸업
-  kbs 불후의 명곡 출연
-  현재 il mondo로 전국 축가다니고 있음
   (서울 대전 대구 부산 원주 통영 목포 울산 포항 순천등)

- 제56회 음악교육신문사 콩쿠르 전체대상
- 제1회 케이피아 콩쿠르 전체대상
- 제2회 비바m 콩쿠르 전체대상
- 제18회 cbs 콩쿠르 최우수상
- 제32회 글로빌 콩쿠르 최우수상 및 신영순상(상금300)
- 제16회 엄정행 콩쿠르 금상
- 제30회 음악저널 콩쿠르 1등
- 제9회 한국가곡 콩쿠르 1등
- 제49회 개천예술제 콩쿠르 은상
- 제15회 화천비목 콩쿠르 2등
- 제50회 난파 콩쿠르 2등
- 제10회 세일한국가곡콩쿠르 3등
- 제63회 이화경향콩쿠르 3등


- 2018 세계4대오페라 갈라콘서트 마술피리 주역
  프라임 필 오케스트라 협연 
- 2018 한러오페라단 갈라콘서트 라트라비아타 주역 
- 2021 김선오페라단 세빌리아의 이발사 알마비바 주역
- 2022국립오페라단 봄을여는갈라콘서트 파우스트 주역
- 그 외 200회이상 연주",UC6t9P6aB9DheJT_zpBcnLVQ,축가월클 보갓,2023-01-20T17:45:47Z,48,0.8,True,221,11,0,https://www.youtube.com/watch?v=tZa7TRDeMgk,2550,522,PF260093,"국립오페라단, 마술피리 [포항]",서양음악(클래식),포항문화예술회관 대공연장,2025-04-05,2025-04-05,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
LMQbdYdXJHE,2023년에도 IL MONDO로 시작합니다^^ #보갓,"#ilmondo #유채훈 #미스터트롯 #팬텀싱어

안녕하세요 보갓입니다^^


이번 영상은 삼성생명 지점에 초청받아 
팝페라를 부르는 IL MONDO입니다 

 항상 최고의 무대로 감동을 선사하는 보갓이 되도록 노력하겠습니다. ^^!!

축가 공연섭외문의 
kakao id : vogod1426
오픈카톡 : 
https://open.kakao.com/o/sOU73CFd

프로필
한국예술종합학교졸업
-  kbs 불후의 명곡 출연
-  현재 il mondo로 전국 축가다니고 있음
   (서울 대전 대구 부산 원주 통영 목포 울산 포항 순천등)

- 제56회 음악교육신문사 콩쿠르 전체대상
- 제1회 케이피아 콩쿠르 전체대상
- 제2회 비바m 콩쿠르 전체대상
- 제18회 cbs 콩쿠르 최우수상
- 제32회 글로빌 콩쿠르 최우수상 및 신영순상(상금300)
- 제16회 엄정행 콩쿠르 금상
- 제30회 음악저널 콩쿠르 1등
- 제9회 한국가곡 콩쿠르 1등
- 제49회 개천예술제 콩쿠르 은상
- 제15회 화천비목 콩쿠르 2등
- 제50회 난파 콩쿠르 2등
- 제10회 세일한국가곡콩쿠르 3등
- 제63회 이화경향콩쿠르 3등


- 2018 세계4대오페라 갈라콘서트 마술피리 주역
  프라임 필 오케스트라 협연 
- 2018 한러오페라단 갈라콘서트 라트라비아타 주역 
- 2021 김선오페라단 세빌리아의 이발사 알마비바 주역
- 2022국립오페라단 봄을여는갈라콘서트 파우스트 주역
- 그 외 200회이상 연주",UC6t9P6aB9DheJT_zpBcnLVQ,축가월클 보갓,2023-01-16T10:53:53Z,52,0.87,True,379,18,0,https://www.youtube.com/watch?v=LMQbdYdXJHE,2550,522,PF260093,"국립오페라단, 마술피리 [포항]",서양음악(클래식),포항문화예술회관 대공연장,2025-04-05,2025-04-05,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
BNlweTxGz88,[공연]170507 오페라 호프만의 이야기 Les contes d'Hoffmann 막공 커튼콜,"출연:호프만:테너 이규철, 올랑피아:소프라노 김희선,   안토니아:소프라노 박선영, 줄리에타:소프라노 박명숙, 니클라우스:메조 소프라노 권수빈, 미라클/린도르프:베이스 손철호, 다페르투토/코펠리우스:바리톤 김영주, 루터/크레스펠:베이스 김재찬, 프란츠/스팔란차니:테너 홍명표, 헤르만:바리톤 고병욱, 피티치나초/코시닐/나타나엘:테너 심요셉  오케스트라:뉴 서울 필 하모닉 오케스트라 합창:누오바 오페라단, 메트오페라 합창단   총 지휘:미켈 노타랑겔로, 연출: 이회수, 음악 감독:니콜라 칼라브레제 무대감독:한희태, 무대 조감독:정종민, 무대 디자인:신재희, 조명감독:공홍표, 의상감독:김미정, 분장감독:임유경, 조연출:박효민/최윤희/최정훈  작곡:오펜바흐 Jacques Offenbach
주최: 누오바 오페라단 주관:영음예술기획  후원:사단법인 대한민국 오페라단 연합회, 기업은행, 시리얼 마이크로일렉트로닉스 코리아, 주식회사 뉴스타렉스  협찬:닥터 포헤어, 이브자리, 애플트리 김약사네",UCtvPkYkT2m_PjomD1NHJtzg,李鍾玗,2017-05-07T13:46:30Z,340,5.67,False,228,1,0,https://www.youtube.com/watch?v=BNlweTxGz88,229,557,PF260093,"국립오페라단, 마술피리 [포항]",서양음악(클래식),포항문화예술회관 대공연장,2025-04-05,2025-04-05,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
