video_id,comment_id,author,text,like_count,published_at
E2fe8R6F74s,UgzUGR3Nk0xzdpYsOYR4AaABAg,@지튜브-j9t,저기 하얀옷 있고있는 어린이 저에요,1,2021-06-20T12:40:33Z
HrzpD1BMPzc,UgzFwe2UnJIm2iNid-Z4AaABAg,@EK-zr8sr,깔끔하고 너무 좋네요 세월이 무색할 정도로,4,2020-01-07T14:08:59Z
RNpKXRBqEFU,Ugztd1aoUY_cyyWWoTd4AaABAg,@이이-p6i2t,미래를  이끌  남원 청년들은   모두  똑같습니다,1,2021-03-02T19:22:43Z
ol4jn_VBuSU,UgxvKPOMBn3gZNvC98B4AaABAg,@안봉옥-h2n,"완성된 하모니가 참 좋아요.
감상 잘 했습니다.",1,2020-12-25T01:08:35Z
ol4jn_VBuSU,UgyxLuEBvWr4VJVHu1h4AaABAg,@김정희-l2j4d,좋네요 ‥,1,2020-12-27T03:45:46Z
mLxXVGmTYJA,Ugz_AZ54wKWrVciAKZN4AaABAg,@최지희-y7c,👍 👍,1,2020-12-22T10:00:47Z
mLxXVGmTYJA,Ugza0HKwfxzoAhEqS3Z4AaABAg,@m_table_au,"Wonderful Christmas & Happy New Year!!

영상으로 뵐 수있어서 감사합니다~^^
덕분에 마음 따뜻한 크리스마스가 될것같습니다~^^
선생님~~~
2021년도 파이팅입니다~^^",2,2020-12-22T10:07:08Z
mLxXVGmTYJA,UgxJoOKMh9lQ3aYqXDx4AaABAg,@jeongkim4603,"연습의 노력이 헛되지 않게 아이들과 지휘자 선생님의멋진 하모니 최고입니다 👍
구미시립소년소녀합창단의 공연을 직관하지 못하는 점이 너무나 아쉽지만 이렇게라도 아이들의 하모니를 들을 수 있게 해주신 모든 선생님들과 소소친구들께 감사합니다 🥰
이 어려운 시기에 소소가족들의 멋진 하모니 선물로
더욱 행복하고 따뜻한 연말을 보낼 수 있음에 다시 한 번 감사드립니다🎄",1,2020-12-23T23:34:29Z
mLxXVGmTYJA,UgyQFoU6mMUhsx2kda94AaABAg,@yoonchoi-platzer4730,감사합니다. 이 어려운 시기에 아름다운 성탄노래 들려주심에 ..^^ 감동입니다..!,1,2020-12-22T14:26:13Z
mLxXVGmTYJA,Ugzt4XYSvOCPrTO-Z854AaABAg,@joinus1121,"아이들과 선생님의 아름다운 노래가 큰 위로가 됩니다
구미소소합창단 덕분에 예전 어릴때 느꼈던 즐거웠던 성탄절 생각이 나네요
잘 감상하고 갑니다
다음에도 좋은 노래 들려주세요♡",1,2020-12-22T13:45:08Z
mLxXVGmTYJA,UgxsPZTuyjrbG5iEXrx4AaABAg,@BHHwang,"권샘 노래 짱짱짱👍 잘 하세요. 이렇게라도 얼굴을 뵈니 너무 좋습니다. 선생님, 단원, 스탭 모두 하늘의 은총이 가득한 성탄절 되세요. 메리 크리스마스🙆",1,2020-12-22T09:55:05Z
mLxXVGmTYJA,UgwKg15-_S4iVkgd3a54AaABAg,@salangjo4646,"선생님과 아이들이 마스크까지 쓰고 준비한 공연을 보니  힘든 지금에 행복한 크리스마스가 될것 같습니다~~
따뜻하고 감동적인 무대 잘봤습니다~~^^♡
2021년 모두 화이팅입니다~🥇👍",1,2020-12-22T14:20:35Z
mLxXVGmTYJA,UgzuJpbrVdLAWU8317N4AaABAg,@권유란-p6u,어려운시기에 위로와 감동을 주는 콘서트가 되길 기원합니다.,1,2020-12-22T08:16:06Z
mLxXVGmTYJA,UgwxStm4RoFynSeIUkt4AaABAg,@엔두리핀,마스크 쓰고 노래연습하기 힘들었을텐데 아이들이 너무 대견하네요🥺노래 넘 감동적이에요 잘 보고 갑니다💓,1,2020-12-22T09:54:26Z
6ONYf3rgU-k,Ugx5xI5jsoU6yRba4FZ4AaABAg,@PHMU,음... 아직도 전인권 작사/작곡으로 나오네요. 원곡은 독일 밴드 블랙 푀스(Bläck Fööss)의 드링크 도흐 아이네 멧 (Drink doch eine met) 이라는 곡입니다. 전인권씨가 재작년 독일까지가서 작곡가에게 정식으로 허락도 받았다는 얘기를 들었는데...,1,2021-07-31T04:29:50Z
-q99xT27grg,UgzGCgqWmjpnC0jeea54AaABAg,@punchmi,"🍹 펀치미 구경하러 가기 🍹
👉 https://zrr.kr/6Ljh

#shorts #레몬아이스티 #아이스티 #펀치미",2,2023-08-21T06:00:22Z
-q99xT27grg,UgxKEVGiNvaul9POTo94AaABAg,@커피창고-k6g,매번카페 가는거보다 이렇게 먹는게 좋네,0,2023-10-30T15:15:59Z
-q99xT27grg,UgzW3tL5T2Jbn_mhQUV4AaABAg,@개인취향-j1t,복숭아라떼는 안먹어봤는데 궁금하네요,0,2023-10-30T14:38:52Z
-q99xT27grg,Ugyx9hfVWr5vrj9ogTZ4AaABAg,@카페파인,제조하는 손이 귀여워요 ㅎㅎ,0,2023-10-30T14:47:28Z
-q99xT27grg,UgyCvtipLvrOy3hm36t4AaABAg,@성시은-m6w,울회사 근처에도 있었으면,0,2023-10-30T15:05:29Z
-q99xT27grg,UgxVWJznuaR6J8OfyOp4AaABAg,@홍박사-t1r,복숭아 요거트 연한느낌일까?,0,2023-10-30T14:43:33Z
-q99xT27grg,UgzJe4Q-Is-oUhiRKEV4AaABAg,@capsulecoffee-ke7mq,지금 먹으러갑니다.,0,2023-10-30T15:02:31Z
-q99xT27grg,Ugwy9gvj_LTamuWZBR54AaABAg,@kokobol-kx3gr,백잔도 먹을 수 있어!!,0,2023-10-30T14:43:58Z
-q99xT27grg,UgzAshFl20KOUm_jKax4AaABAg,@힐카트,이것도 좋네,0,2023-10-30T15:16:57Z
-q99xT27grg,UgxF-v5AdAF1_Pbi3bR4AaABAg,@gomoong88,복숭아 라떼도 맛있겠네요 시음테스트 해봐야겠어요,1,2023-08-21T07:37:33Z
-q99xT27grg,UgxVQ7nU7fzEIo99aO94AaABAg,@굿데이-x2x,"복숭아 에이드, 라떼 좋앙",0,2023-10-30T14:46:02Z
-q99xT27grg,UgwoB5se5FyuNQFxJZV4AaABAg,@박지연-f9k,크흐!! 복숭아 추추,0,2023-10-30T14:46:30Z
KvM9E3YXQq0,UgysdEjjqAQzsFzeqRp4AaABAg,@blessyou463,늘 웃음과 맛이 있는 요리시간이네요~짱!,1,2020-05-22T13:58:30Z
KvM9E3YXQq0,UgxPo3G-6DMY7hb3crJ4AaABAg,@homemadefood6521,와우~ 간편간식이네요🤗 저도 만들어볼께요~ 먹고 싶네요👍,2,2020-05-27T01:38:41Z
KvM9E3YXQq0,UgzCrKXZ3LGxUHjR9EB4AaABAg,@yolimanchan-p4h,역대급으로 진짜간단하네요,1,2020-05-22T12:17:48Z
KvM9E3YXQq0,UgxMZ6FwHm7zCKH1XuR4AaABAg,@korea-Cooking,"빠다빵 상남자 스타일 너무 좋아요!!
어릴때 빠다하면 엄청난 고급요리로 알았던 기억이 났어요..
즐겁게 맛있게 잘 보았습니다..
편한밤 되셔요..",2,2020-05-22T13:29:25Z
KvM9E3YXQq0,Ugx1c9ZtTS_isb4cvWV4AaABAg,@deliciousday1,"버터와 설탕만으로 만드는 빠다빵..ㅋㅋ 
고소하고 맛있을 것 같아요",1,2020-05-25T06:04:42Z
KvM9E3YXQq0,Ugz5KT2c0BV-pfIr-_94AaABAg,@cookunnyne,"정말  어릴 적 추억이  강제소환된 느낌인데요^^
이 맛은 안먹어보면 모를수도 있지만,  
버터의 고소함과 함께 설탕가루가 씹는 맛과 달콤함이 동시에 느껴지지요!",0,2020-05-24T05:04:07Z
KvM9E3YXQq0,Ugxk-sFwnLzHsS8PJXR4AaABAg,@cooking5556,같이 잘먹고 풀시청으로 응원하며 가요^^~,1,2020-05-22T11:59:28Z
KvM9E3YXQq0,UgzV0MC7crnXZz1XY5l4AaABAg,@cookteacher1071,빠다빵이네요    맛나겠어요  쉽고  간단하니  간식으로  딱  좋네요  ㅎㅎ   잘배우고갑니다     좋아요  18 ^^😊😊👍,1,2020-05-26T04:04:08Z
KvM9E3YXQq0,UgyUef8TUupjhWrcwY54AaABAg,@정집사의멍냥멍냥,크~~ 너무 맛나겠는데요?!!!😆,1,2020-05-22T10:05:18Z
KvM9E3YXQq0,Ugw4-pJ-KTNPpofV0Al4AaABAg,@howtochef6008,"빠다빵 ㅋㅋ  지금껏 본 요리영상중 가장쉬운 레시피네요
상상이 가는 맛이죠  😊",1,2020-05-23T02:43:41Z
KvM9E3YXQq0,UgwJShtK2L1NSatqHMJ4AaABAg,@tvchojung,"먹기위해요리하는곰아저씨TV님 
반가워요~~
좋은 영상 함께 손잡고가요~",1,2020-05-28T00:50:55Z
KvM9E3YXQq0,Ugx4mTPmeVDQMSI5sDR4AaABAg,@끼리끼리남매,저는 이렇게해서 굽는건줄 알았는데 저렇게 그냥 먹는거네용~!! 오호 간편하네용!!👍🙂😋,1,2020-05-22T12:10:48Z
KvM9E3YXQq0,UgxOIkV6MpF2Se7E7e14AaABAg,@homeloverscooking9053,"간단하지만 손목힘이 필요한 요리네요^^
앙버터 좋아하는데, 설버터도 맛있겠어요😍",1,2020-05-26T12:48:43Z
KvM9E3YXQq0,UgyD1B7hZfRqdNiNRah4AaABAg,@salttobe,빠다빵 완잔 간단 근데 왤캐 먹고 싶은지...참을 수가 없네요. 🤤🤤🤤,0,2020-05-26T04:04:50Z
KvM9E3YXQq0,UgyFDI-EIPIVC0JcA7B4AaABAg,@dambbuk3831,"열네번쨰로 꾹~~
간단하니 식빵사와서 만들어 먹고 싶네요.
요리하기전에 버터 미리 실온에 내 놓으면 편하게 요리 할수 있어요 ㅎㅎ",0,2020-05-24T13:58:59Z
KvM9E3YXQq0,Ugyc1Lubsn4Am8f1x-V4AaABAg,@jiyoonvlogs,Banh ngon wa. 145like ung ho ban👍❤,1,2020-05-28T08:23:03Z
KvM9E3YXQq0,UgwdOA7LbRvBVJi4vj14AaABAg,@전혜성-x1b,"빠다가 다했네요..ㅎㅎ
겁나 맛나겠으나 살관계로 영상만으로 먹을께요~😍😍👍👍",1,2020-05-23T00:42:34Z
KvM9E3YXQq0,UgxFIgYD-GRTifEaObd4AaABAg,@superwoo,오 진짜 엄청 간단하네요!!ㅋ 상남자의 상징....ㅋㅋㅋ 저도 요리하다가 수저 잘 휘는데 은근 수저가 약한것 같아요(그런걸로 하시죠...^^ㅋ),2,2020-05-22T12:28:31Z
KvM9E3YXQq0,UgyeAoxFTxcQ9yUoXN54AaABAg,@-yumyumeasymeal,"진짜 초초초 간단 이네용^^
띠요용~~ㅎㅎ 웃음나는맛에 아메리카노 한잔 너무 좋아요♡",0,2020-05-23T14:48:40Z
KvM9E3YXQq0,Ugy8Jl-xIKCiFc5U10V4AaABAg,@seckinmutfak1995,Big Like 😊😊😊,0,2020-05-23T13:55:38Z
KvM9E3YXQq0,UgwfvBxD6yVDMKUHDhN4AaABAg,@2timothy486,낮에 저거 해먹어봤는데 진짜 계속 들어가더라고요bb 중독성이 강해요 대신 버터+설탕 섞는데 손이 아팠어요ㅠㅠㅋㅋ,1,2020-05-27T14:06:52Z
KvM9E3YXQq0,UgzWXbBdGzrybaE9Imx4AaABAg,@mintaudiobook,아... 이거 제가 Nursing home에서 일할 때 할머니 할아버지 간식으로 나왔던 거예요!  맛있게 드시더라고요.^^,1,2020-05-22T10:23:31Z
KvM9E3YXQq0,UgxaEAv2rUMWO8avOVN4AaABAg,@delightfulday,요즘 티비를 안봐서 요런게 백쌤 레시피로 나왔는지도 몰랐네요~ 버터랑 설탕만 있으면 끝인가요?👍🏻 안해볼수없겠네요~~,1,2020-07-08T03:47:58Z
KvM9E3YXQq0,UgxGtwQCs96IYPMQQUJ4AaABAg,@MakingDesserts,"love this video! i fully watch this :)
thx for sharing! im ur new friend, lets connect friend",1,2020-05-27T14:07:48Z
KvM9E3YXQq0,Ugw5V5h5r9FtsTVGVw54AaABAg,@chef_shuwang,"안녕하세요??  슈왕입니다~~
완전 간단요리
헌데 너무 고소하겠어요😄",0,2020-05-25T11:55:39Z
KvM9E3YXQq0,UgwHu_6TedVERr8b37t4AaABAg,@네잎클로버요리,"곰아저씨^^
빠다빵~~요거 어릴적 많이 해먹었지요ㅎ 추억의맛^^
그나저나ㅎ 숟가락이ㅋㅋ
곰아저씨ㅋ 역시 상남자ㅎㅎ
톡톡~씹히는 설탕에 보기만해도 
고소함이 느껴집니다 ^^",0,2020-05-25T06:51:00Z
KvM9E3YXQq0,UgyXfgkbscbanajx_Nh4AaABAg,@in8587,이정도면 남자들도 간단히 할수있겠어요🤔 #15,1,2020-05-24T23:06:06Z
