video_id,video_title,description,channel_id,channel_name,published_at,duration_sec,duration_min,is_shorts_guess,view_count,like_count,comment_count,video_url,channel_subscriber_count,channel_video_count,matched_perf_id,matched_title,matched_genre,matched_venue,matched_perf_start,matched_perf_end,video_type,source_type,notes,date_signal,venue_signal,hashtag_categories,is_condensed_official,explicit_title_quote_match,signal_score,suggested_status,flag_reason
E2fe8R6F74s,김태경지휘 이너스오케스트라  센시빌음악회,"2021년6월20(일)  오후5:30
마에스트로 김태경 지휘자의 지역주민들을
위한 제1회 열린음악회로써 올10월에 다시
센텀시티 센시빌아파트에서 제2회 연주를
할 계획입니다!",UC7v_7bgaWuTkmlVYXBQcbpA,황성준,2021-06-20T11:44:08Z,244,4.07,False,291,8,1,https://www.youtube.com/watch?v=E2fe8R6F74s,26,29,PF239904,제73회 구미시립합창단 정기공연,서양음악(클래식),구미시문화예술회관 대공연장,2024-05-23,2024-05-23,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
lfLTQFC7L80,동아일보 2015 공주 마라톤 대회,"동아일보 2015 공주 마라톤대회가 10월4일 공주시 일원에서 열렸습니다. 전국에서 풀코스, 하프코스, 10km, 5km 건강달리기 등의 종목에 참가한 9,000여 명의 선수들은 이날 웅진동 공주시민운동장을 출발해 백제문화제가 한창인 공주시 도심을 달리면서 맑은 가을하는 아래 펼쳐진 역사문화 관광도시 공주시를 만끽했는데요,
공주시 관계자는 ‘마라톤으로 인해 이른 아침부터 교통이 통제되었지만, 불평보다는 협조를 아끼지 않는 성숙된 시민의식을 보여줬다.’ 면서 대회 성공개최의 공을 시민들께 돌렸습니다.",UCB0h96ARIixpsAD4Jkh0oQw,Gongju흥미진진 공주시,2015-10-07T10:36:41Z,41,0.68,True,304,2,0,https://www.youtube.com/watch?v=lfLTQFC7L80,11800,4093,PF239904,제73회 구미시립합창단 정기공연,서양음악(클래식),구미시문화예술회관 대공연장,2024-05-23,2024-05-23,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
F-mtT9Dt1rg,#경북도립교향악단 #김효근 #눈 #배은희팝페라가수 2019년,,UCNWzakzYm11CZbPrXsjTJ_A,팝페라소울(배은희),2019-12-05T15:31:49Z,261,4.35,False,112,2,0,https://www.youtube.com/watch?v=F-mtT9Dt1rg,3610,217,PF239904,제73회 구미시립합창단 정기공연,서양음악(클래식),구미시문화예술회관 대공연장,2024-05-23,2024-05-23,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
HrzpD1BMPzc,"지고이네르바이젠  신상준 바이올린 Sarasate Zigeunerweisen, Op.20 거제시교향악단","사라시테 지고이네르바이젠 Sarasate Zigeunerweisen, Op.20 거제시교향악단
신상준 바이올린 Violin
현 계명대학교 교수 경북도립교향악단 악장
황은석 지휘 현 거제시 교향악단 상임지휘자
출처 https://youtu.be/-8BBzipu8vs",UC2u4j-eS-I-1pvcfWQxUBEA,JOHN GRAVITYS CG,2019-01-06T10:17:55Z,492,8.2,False,2113,32,1,https://www.youtube.com/watch?v=HrzpD1BMPzc,1910,563,PF239904,제73회 구미시립합창단 정기공연,서양음악(클래식),구미시문화예술회관 대공연장,2024-05-23,2024-05-23,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
-hMc8ctA4l8,"해녀합창단 특별공연  제라진/하도해녀합창단 콜라보 무대 ""할망뭐햄수과"" 이경화시/성요한곡",2018년 4월14일 제주아트센터,UCz8Bp4AbzLnfVP2WlWxrAjg,이애리,2018-04-17T13:24:50Z,107,1.78,False,212,6,0,https://www.youtube.com/watch?v=-hMc8ctA4l8,100,148,PF239904,제73회 구미시립합창단 정기공연,서양음악(클래식),구미시문화예술회관 대공연장,2024-05-23,2024-05-23,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
0Qpp-5fF91E,까투리사냥 (Hen Pheasant Hunting),"까투리 사냥 (Hen Pheasant Hunting) (dur:7’20”)

for 2 soli, SSAATTBB, 장구 & 징 (Korean Traditional Percussions)
based on whole-tone scale
inspired by Korean Traditional Song 
Jang-gu cadenza: Sun Young Yoon

Gwang Myeong City Choir (cond: Youngjin Kim, 김영진)
Soli: Joohee Moon, Jaemin Jaung (문주희 정재민)
장구 & 징 (percussions): Sun Young Yoon (윤선영)

Sep 21, 2014 (Composer’s first a cappella work, ever!)",UCNHMuSD3zwnDXAM9ZshiOTA,Hyun Kook,2015-12-06T07:54:41Z,440,7.33,False,630,4,0,https://www.youtube.com/watch?v=0Qpp-5fF91E,1620,257,PF239904,제73회 구미시립합창단 정기공연,서양음악(클래식),구미시문화예술회관 대공연장,2024-05-23,2024-05-23,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
ULwC_nK5h3g,청도군 합창단,,UCt0tp5cWriw_ILjNfY5-pgg,주어진 여건 감사,2022-08-10T05:40:59Z,75,1.25,False,61,1,0,https://www.youtube.com/watch?v=ULwC_nK5h3g,0,1,PF239904,제73회 구미시립합창단 정기공연,서양음악(클래식),구미시문화예술회관 대공연장,2024-05-23,2024-05-23,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
RNpKXRBqEFU,Kyrie  남원시립소년소녀합창단,,UC78OApgp8uTT_O82dyB4LMA,누리울림,2020-11-24T04:53:06Z,170,2.83,False,703,15,1,https://www.youtube.com/watch?v=RNpKXRBqEFU,424,33,PF239904,제73회 구미시립합창단 정기공연,서양음악(클래식),구미시문화예술회관 대공연장,2024-05-23,2024-05-23,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
AtsxUbcG5qU,"대전시립청소년합창단 ""Koudjay(시간)""/여성3부합창 Ver. 작곡_시드니 길라메(Sydney Guillaume)","""Koudjay(시간)""

작곡_시드니 길라메(Sydney Guillaume)

지휘_천경필

연주_대전시립청소년합창단

""제73회 정기연주회-마더(Mother)"" 

2019.5.18.(토) 17:00. 대전예술의전당 아트홀 실황

 ""Koudjay(시간)""

아이티에서 태어나고 미국에서 활동하는 시드니 길라메(Sydney Guilaume)가 작곡한 Koudjay는 “시간”을 의미한다. 아카펠라 여성 3부로 작곡된 Koudjay(시간)는 “모든 일에는 때가 있다” 라는 속담을 인용하여 아이티의 리듬과 하모니, 언어를 사용하였다. 특히 이 곡은 두 언어의 요소가 혼합된 아이티 크레올(Haitian Creole)을 사용한다. 카브리해 서인도 제도에 있는 아이티는 프랑스의 영향을 받아 얼핏 들으면 프랑스어와 비슷하게 들리지만, 특유의 아프리카와 아랍인의 발음이 들어가 우리가 공부할 때 원본으로 삼는 프랑스 발음과는 확실히 다르다. 
빠른 템포과 경쾌한 리듬으로 이루어진 이 합창곡은 페스티벌이나 행진 음악, 댄스음악에 사용된다.",UCQciaa7-ymSta01Sqj4zXtw,대전시립청소년합창단Daejeon Civic Youth Choir,2019-07-12T07:23:50Z,211,3.52,False,1137,20,0,https://www.youtube.com/watch?v=AtsxUbcG5qU,996,228,PF239904,제73회 구미시립합창단 정기공연,서양음악(클래식),구미시문화예술회관 대공연장,2024-05-23,2024-05-23,,,,mismatch,none,0,False,False,-2,delete_candidate,날짜 불일치(다른 회차 가능성)
ol4jn_VBuSU,시흥시립소년소녀합창단 제3회 정기연주회-2nd Stage,"시흥시립소년소녀합창단 제3회 정기연주회(온라인 공연)
'희망을 노래하는 아이들의 송년음악회'

2nd Stage
시흥시의 캐릭터 해로토로와 함께하는 환상의 애니메이션 월드!
00:06 A Whole New World(애니메이션 '알라딘')
02:46 Under The Sea(애니메이션 '인어공주')
05:52 아기공룡 둘리(TV만화 '아기공룡 둘리')

○주최/주관: 시흥시 / 시흥시립소년소녀합창단
○문의: 문화예술과 031-310-6264",UCtfOZ_6mfUf7OTUHsL7jAfw,시흥문화예술,2020-12-24T15:00:14Z,523,8.72,False,1847,39,2,https://www.youtube.com/watch?v=ol4jn_VBuSU,1100,344,PF239904,제73회 구미시립합창단 정기공연,서양음악(클래식),구미시문화예술회관 대공연장,2024-05-23,2024-05-23,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
