video_id,comment_id,author,text,like_count,published_at
DzgU710-xTE,Ugy2mGRovKUl8zV61DJ4AaABAg,@good.morning.good.afternoon,제발 나중에라도 온라인 극장에 올려주세요...한 번 보는 것만으로는 부족한데 전 회차 매진이어서 볼 수도 없어요....😭😭,37,2025-04-11T08:11:09Z
DzgU710-xTE,Ugzvk984h8ZqE3Zjupl4AaABAg,@음-w2o,거의 4달이 다 되어가는데 아직도 이 연극을 본 여운이 남아있어서 이 영상이라도 돌려봅니다 기회가 된다면 몇년 뒤라도 꼭 재상연해주셨으면 좋겠습니다 김선영 배우님 진짜 최고예요..,1,2025-08-11T02:52:38Z
DzgU710-xTE,UgytbhrMY4YMKhnfe5B4AaABAg,@babelove79,정말 잘보았습니다^^~,0,2025-05-11T19:24:14Z
DzgU710-xTE,UgyCKWqgPGb7pG_NvzB4AaABAg,@MrKinamyun,선영이누나 귀엽,0,2025-04-12T06:47:23Z
DzgU710-xTE,UgzRFgaQcWUBbUrUO414AaABAg,@moanateliersoo18,열연이 멋지고 주제의식이 빛나는 연극이었지만 한편으로는 어쩐지 겉도는 느낌도 있었고 여백이 좀 많았달까요... 연출이 아쉬웠다고 해야 할까요... 호불호가 있겠지만 저는 솔직히 아쉬웠네요 😢 그래도 배우들의 연기는 말해 뭐합니까. 아역들의 연기가 빛났어요! 특히 가장 어린 아역 ^^ 그 친구의 미래가 기대됩니다.,6,2025-04-12T09:34:05Z
Wv5OD8WTGts,UgwhLfut1PiQFiUHJE14AaABAg,@sjojo109,예매하고픈데 국립극장 홈페이지 보니 남은회차 매진이네요ㅠㅠㅠ,0,2025-04-11T19:55:22Z
Wv5OD8WTGts,UgwWrsyFxRwjhAuMZZN4AaABAg,@MrKinamyun,선영이 누나 안뇽~,1,2025-03-21T11:59:51Z
liB3jCUkeUg,UgygZYJ9LcsqyJOSmPJ4AaABAg,@새벽초승달-b5l,"우연찮게 붉은 낙엽. 그의 어머니, 소년의 시간을 다 보았다,

몇년 전 읽었던 나는 가해자의 엄마입니다와  영화 캐빈에 대하여도 생각났다. 

소년의 시간은 근래의 인테넷발달로 인한 소셜미디어의 영향에 대해 생각해보게 된다. 
아이들 교사들 부모들이 한번쯤 봫으면 좋겠다.",2,2025-04-21T16:41:50Z
u7J-m6veiOc,UgzcYbWWSaNaKG0aaTB4AaABAg,@dadungimom_y-w2g7h,앗😂😂매일 아침에 제모습 같은 ptds 올꺼 같아요😂😂,0,2026-04-28T06:57:55Z
u7J-m6veiOc,UgxvJWZPni5fWagr14Z4AaABAg,@장미희-u2l,❤❤우리집늦둥이 현곽밖으로 밀어내기 끝,1,2026-04-28T04:14:56Z
S56330FSCTY,Ugy1c-H7AcWlFztk6GV4AaABAg,@user-zi2ws2dd3o,와.. '김선영' 배우님 나오자마자 몰입 확됨 미쳤다 미쳤어,23,2025-03-31T10:48:50Z
S56330FSCTY,UgzXgT2EflK-nW5CVJJ4AaABAg,@unnamed9065,진짜 김선영 배우님 너무 좋아하는 배우입니다ㅠ,38,2025-03-21T17:28:35Z
S56330FSCTY,UgxCCqkXpiep8vE9RW14AaABAg,@As_you_know_,와 영상인데 몰입도가 장난 아니네요.. 예대 풀려서 첫공 보고싶어요..,24,2025-03-21T05:26:08Z
S56330FSCTY,UgzvxgPQnpOI38ZicEp4AaABAg,@dnfl-Tkdtks-vbfmrp,어나더레벨이다 진짜ㅋㅋㅋ,17,2025-03-23T22:57:43Z
S56330FSCTY,Ugw_qfcaxEQrd6_OAMp4AaABAg,@크레타레온,게임을 계엄으로 봤네요…,10,2025-03-28T06:30:37Z
S56330FSCTY,UgzDaFZC_1cDqdXfbB94AaABAg,@jaykim281,기대됩니다. 4.2 만나요!,5,2025-03-21T09:44:39Z
S56330FSCTY,UgxCBFwF8PcjpD_yBgV4AaABAg,@비차-n9u,보러 가야겠다 ..,4,2025-03-29T05:42:13Z
S56330FSCTY,UgyITxLIRRklRU5MqpZ4AaABAg,@LUNCH-IST,첫공 갑니다!! 기대중 ㅋ,3,2025-03-24T20:07:15Z
S56330FSCTY,UgzXr5_F-wzJBkpS5Mp4AaABAg,@jan-y5d1b,아 영상 미쳤다,3,2025-03-25T01:52:39Z
S56330FSCTY,UgwcNIxZmS7ST_WMrzJ4AaABAg,@사피엔스-s7r,"와, 재밌겠다. 너무 기대된다.",3,2025-03-27T15:12:21Z
S56330FSCTY,UgxqS7LeJ_jFBk9Y6IJ4AaABAg,@rhajznqhahha,보러갑니다,2,2025-03-22T15:16:10Z
S56330FSCTY,Ugyp3aNY1xdzJjDJvBt4AaABAg,@StellaMaris-h1p,내 예대야 일을 해ㅜㅜㅜㅜ,0,2025-03-27T03:27:11Z
S56330FSCTY,UgypeRpefHICGx3ZUGV4AaABAg,@iddqd225,아짐~ 여인~,0,2025-03-28T21:09:43Z
S56330FSCTY,UgwaCF3FUaP6WFrKjG14AaABAg,@kimatm6035,한회 한회 느무 힘들겠다,0,2025-04-12T09:20:31Z
S56330FSCTY,UgzarL52ZPqcughF1rd4AaABAg,@applenewyorkg,김희애인줄,0,2025-03-26T03:48:42Z
U148jmW_3uI,Ugx4yOmkeAYVS_l-3ep4AaABAg,@타오르는토마토,간만에 연극 보러가보깡 혼자서 말이지,0,2025-06-19T04:00:16Z
U148jmW_3uI,UgznXDMd9_-WeIlnAzp4AaABAg,@Limu-lz,❤❤,0,2025-06-20T02:20:42Z
U148jmW_3uI,UgyPwGQoG8ucK8hYpMR4AaABAg,@왕자탄백마-y2m,옝~~~~~~~~~~~~쿵,0,2025-06-20T14:47:49Z
OHtVclT6zR8,UgwMdv--t7WUi1zO1kZ4AaABAg,@thedrakeyoung,이게 무슨 컨셉이야...? 금쪽이 맞는데? 근데 왜 여자이름을 제이슨으로 지었지?,0,2026-04-29T08:23:22Z
hB23onKa5lw,Ugyh_kb_Rpu-KWvcxVV4AaABAg,@리멤버-b4m,아삐는 사회서 이름부르지만 엄마는 누구도 불러주지않아요 자식분들이너 남편분 아내나엄마한테 이름 불러주세요,0,2024-09-20T14:49:37Z
0c6kphq3OZA,Ugz1PFRs1nSTTJMO0Dt4AaABAg,@실현된다,"그냥 둘이만 살아요. 아이를 생각해서,",259,2025-08-07T11:59:38Z
0c6kphq3OZA,Ugyl0UwQm_ablu3ndPl4AaABAg,@bbg119,"2세를 위해서는 패스..
애기가 살아가는 삶에 있어서  행복보다
고통이다",130,2025-08-08T00:06:50Z
0c6kphq3OZA,UgxJyWDHabeh_Xxng554AaABAg,@sun-n6h,진짜 지옥을안겨줄려하네.아이는 부모를 택할수없다.하지마라.아이는죄가없다.좀 아이인생 생각하고말해라.,57,2025-08-07T14:10:28Z
0c6kphq3OZA,UgzAvS2UOPXVkIPZZrB4AaABAg,@황도형,냉정하겠지만 자식을위해 인류를위해 2세는 포기하고 두사람만 행복하게 살길 바랍니다,102,2025-08-07T13:22:33Z
0c6kphq3OZA,UgxcKs7EKNouV9BKGjl4AaABAg,@솔라-r9n,절대 아니되옵니다,73,2025-08-08T06:07:32Z
0c6kphq3OZA,Ugw-MG3dPlKqf7lLCil4AaABAg,@행복바라기-n1g,어머님이 현명하신거예요.  애기는 정말 아닙니다ㅠ,119,2025-08-07T11:00:26Z
0c6kphq3OZA,UgwBgo_OlYKTtixmQyV4AaABAg,@Nonama111,아이 인생도 생각해야지...,55,2025-08-08T04:06:47Z
0c6kphq3OZA,Ugx2hUHAK8WMGbQ0seF4AaABAg,@한알사과,"정상아가 태어난다해도
엄마 몫이 될수 있으니
유전 무시 못해요
제 남편 조울증인데
알고보니
시엄마 시누이
조울증입니다
유전은 무서워요
배우자도 힘들고요",161,2025-08-07T13:47:20Z
0c6kphq3OZA,Ugyn7wsThFh42MN9CTB4AaABAg,@다시만날빵순,하고싶은것과 해야하는걸 구분할줄아는 어른이 되가 바랍니다. 임신을하고싶은마음은 알겠지만 부부의상황과 아이의미래를 생각해서 피임은 필수입니다. 한생명을 탄생시킨다는건 생각이상으로 엄청난 희생과인내가필요합니다. 신중히생각하길바랍니다.,36,2025-08-09T01:12:43Z
0c6kphq3OZA,Ugz3NzF2VPCmDNUL2Op4AaABAg,@리셋-e3u,"애기가 탈없이 태어나도 평생 짐을 지고 살게됨
부모 보살피다 볼일다본다",31,2025-08-08T09:32:11Z
0c6kphq3OZA,Ugw3agSH9u_L5NAypD54AaABAg,@스마일-e7s4k,본인이 살면서 느낀게 있자나요ㆍ내 자식이 그런다 생각하면.마음 아프니까 둘이만 사는게 좋을듯,43,2025-08-09T00:21:45Z
0c6kphq3OZA,UgwWEl4HckD2eiEr1PF4AaABAg,@코모스-d4y,정신없는 사람들이네.두분이 이해할수 있게 충분한 설명을 해야하고. 부부중에 한사람 수술시켜야함.,26,2025-08-07T12:34:02Z
0c6kphq3OZA,Ugyvwk1Py_veO8w7IfR4AaABAg,@신희-b2b,"집안 장애자 한명 있어도 온 가족 우울한데,, 
유전학상 정상적 아이 낳아도 은혜 연남씨 잘 키울수있을런지? 
나이 젊지 않은데,, 둘만 행복하게 사세요,,",38,2025-08-07T11:06:20Z
