video_id,video_title,description,channel_id,channel_name,published_at,duration_sec,duration_min,is_shorts_guess,view_count,like_count,comment_count,video_url,channel_subscriber_count,channel_video_count,matched_perf_id,matched_title,matched_genre,matched_venue,matched_perf_start,matched_perf_end,video_type,source_type,notes,date_signal,venue_signal,hashtag_categories,is_condensed_official,explicit_title_quote_match,signal_score,suggested_status,flag_reason
t9kL31BWtyU,현대무용 VS 힙합,"#shorts
현대무용 VS 힙합 결과는? 
8.20-22 국립현대무용단 'HIP合'에서 확인하세요!
#국립현대무용단 #kncdc #BreAking #임재홍 #G1",UCuUSzI66j6gjw0HmCUMpbcA,Korea National Contemporary Dance Company,2021-08-13T13:52:46Z,16,0.27,True,44758,437,7,https://www.youtube.com/watch?v=t9kL31BWtyU,20400,552,PF261056,"국립현대무용단, 우리는 움직일 수밖에 없었다",무용(서양/한국무용),예술의전당 [서울] CJ 토월극장,2025-05-23,2025-05-25,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
166SdLKaX9E,{추영우} 추영우가 말아주는 현대무용,,UCvvkOhMvdy8GTae_mVPtw_A,재쁜이,2025-02-14T09:16:12Z,16,0.27,True,287802,3349,36,https://www.youtube.com/watch?v=166SdLKaX9E,539,3,PF261056,"국립현대무용단, 우리는 움직일 수밖에 없었다",무용(서양/한국무용),예술의전당 [서울] CJ 토월극장,2025-05-23,2025-05-25,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
GD486PFzLUs,한국 현대무용 공연 하이라이트 최댄스컴퍼니 고월의봄,"2018 고월의봄 
안무 최두혁
최댄스컴퍼니",UCh5fose_McdFBPGYOcRuwXw,JIN HAK MOON,2020-01-31T07:24:35Z,48,0.8,True,853,1,0,https://www.youtube.com/watch?v=GD486PFzLUs,1,1,PF261056,"국립현대무용단, 우리는 움직일 수밖에 없었다",무용(서양/한국무용),예술의전당 [서울] CJ 토월극장,2025-05-23,2025-05-25,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
gb3qlGDX-_8,코리아국제현대무용콩쿠르 | 🧨본선 : 9/22(일) - 9/24(화) 천안예술의전당✨️,"#신진무용예술가육성프로젝트
#코리아국제현대무용콩쿠르

🧨본선 : 9/22(일) - 9/24(화) 천안예술의전당 대극장✨️

#대한무용협회 #현대무용 #무용 #콩쿠르 #예술",UClrmRqrOYYFEG7eP73pyszA,(사)대한무용협회,2024-07-11T08:00:20Z,14,0.23,True,4963,42,0,https://www.youtube.com/watch?v=gb3qlGDX-_8,2640,289,PF261056,"국립현대무용단, 우리는 움직일 수밖에 없었다",무용(서양/한국무용),예술의전당 [서울] CJ 토월극장,2025-05-23,2025-05-25,,,,none,match,1,False,False,3,verified_candidate,장소 일치
JArRli9kizk,"현대무용축제 '모다페' 후끈...NDT, 5년 만에 내한 공연 / YTN","[앵커]
미술 축제 '프리즈'와 '키아프'에 이어 국내 최대 규모의 무용 축제가 찾아왔습니다.

40여 년의 역사를 자랑하는 국제현대무용제, '모다페'(MODAFE)에 5년 만에 방한하는 네덜란드 댄스 시어터, NDT를 비롯한 국내외 정상급 무용단이 화려한 춤사위를 펼칩니다.

이교준 기자의 보도입니다

[기자]
세계 최정상급 무용단 네덜란드 댄스 시어터, NDT가 돌아왔습니다.

압도적인 짜임새와 온몸으로 음악과 주제를 표현하는 NDT의 5년 만의 내한 공연입니다.

NDT의 젊은 무용수들로 구성된 NDT 2는 올해 국제현대무용제, '모다페' 개막작으로 나다브 젤너의 '베드타임 스토리' 등을 선보입니다.

영국 출신의 세계적 안무가 호페쉬 쉑터는 '더블 머더'를 아시아 첫 공연으로 올리며 축제의 폐막 무대를 장식합니다.

현대무용의 최전선에서 맹활약 중인 국내외 정상급 39개 단체가 참여해 춤으로 세계를 하나로 묶는 축제의 장을 엽니다.

[이해준 / 국제현대무용제 조직위원장 : 올해의 모다페는 '모다페 유니버스'라는 주제로 진행이 되고요. 모든 작가들의 세계관, 그리고 작품들이 연결되는 하나의 현대무용의 세계를 새롭게 만드는 작업이라고 할 수 있습니다.]

국립현대무용단은 김성용 단장 취임 이후 첫 신작 '정글-감각과 반응'을 다음 달 초 선보일 예정이어서 기대를 모으고 있습니다.

[김성용 / 국립현대무용단장 : 새로운 움직임이라는 것이 무용수 안에 숨어있을 텐데 그것을 끌어내기 위한 어떤 장소, 환경을 만드는 것에서부터 시작했습니다. 그래서 정글이라는 곳이 무용수들의 긴장감이나 감각이 열리게 하고 그것을 반응하게 한다고 생각을 하면서 시작이 되었고요.]

차세대 안무가 등용문으로 자리 잡은 '스파크 플레이스'에는 이화선, 신규석, 최호정 등 신예안무가 12명이 독창적 무대로 기량을 겨룹니다.

국립극장과 아르코예술극장 등에서 4주에 걸쳐 화려한 춤사위가 펼쳐지며 가을 무용축제 열기를 끌어올릴 예정입니다.

YTN 이교준입니다.

촬영기자 :이현오 
화면제공 :국제현대무용제(MODAFE) 국립현대무용단




YTN 이교준 (kyojoon@ytn.co.kr)

※ '당신의 제보가 뉴스가 됩니다'
[카카오톡] YTN 검색해 채널 추가
[전화] 02-398-8585
[메일] social@ytn.co.kr

▶ 기사 원문 : https://www.ytn.co.kr/_ln/0106_202309232237226343
▶ 제보 하기 : https://mj.ytn.co.kr/mj/mj_write.php

▣ YTN 유튜브 채널 구독 : http://goo.gl/Ytb5SZ

ⓒ YTN 무단 전재, 재배포금지 및 AI 데이터 활용 금지",UChlgI3UHCOnwUGzWzbJ3H5w, YTN,2023-09-23T14:30:23Z,142,2.37,False,1911,16,0,https://www.youtube.com/watch?v=JArRli9kizk,5370000,967689,PF261056,"국립현대무용단, 우리는 움직일 수밖에 없었다",무용(서양/한국무용),예술의전당 [서울] CJ 토월극장,2025-05-23,2025-05-25,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
phcaZ6ABxLA,리즈무용학원) 현대무용 중3 김희호_천사여 고향을 보라,"안녕하세요 현대무용입시전문기관 LIZ무용학원입니다 :-)

LIZ는 현대무용의 입시교육을 가르치는 전문무용학원으로서 최고의 강사진을 중심으로 새로운 시스템, 차별화 된 수업, 쾌적한 환경에서 개원이래 서울 등 수도권의 높은 진학률을 자랑하며 최고의 무용학원으로 발돋움하고 있습니다.",UCJS-JdWgqUlaOr2ojK0y1HQ,리즈무용학원🩰,2023-12-16T07:06:45Z,35,0.58,True,16362,148,1,https://www.youtube.com/watch?v=phcaZ6ABxLA,86,11,PF261056,"국립현대무용단, 우리는 움직일 수밖에 없었다",무용(서양/한국무용),예술의전당 [서울] CJ 토월극장,2025-05-23,2025-05-25,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
gf09F4S1_ns,대전 뮤지컬 연극 써니텐,"🎶🎭 노래 나오자마자 몰입 완료
대전에서 이런 뮤지컬 연극을 보게 될 줄이야
대전 써니텐
라이브 노래 + 연극 연기 조합이라
귀도 눈도 마음도 다 잡아버린 공연
소극장이라 배우들 숨소리까지 느껴지고
감정선 따라가다 보니
어느새 공연 끝… 여운 미쳤다
대전 데이트 코스 / 혼공연 강추 💛
뮤지컬 좋아하면 꼭 봐야 함

#대전써니텐 #써니텐뮤지컬
#대전뮤지컬 #뮤지컬연극 #대전공연 #대전소극장 #대전데이트 #대전소극장 #대전가볼만한곳 #대전핫플 #공연스타그램 #인증샷중독 #로라이뻐요 #로라인기쟁이 #로라보러또갈거예요",UCQU_1USFaJ8qOQaIF5OcbYA,인증샷중독(인.중),2025-12-22T09:11:34Z,40,0.67,True,765,4,0,https://www.youtube.com/watch?v=gf09F4S1_ns,13,50,PF235380,대전시립연정국악원 K브런치콘서트 우.아.한 [대전],한국음악(국악),대전시립연정국악원 작은마당,2024-03-27,2024-11-27,,,,none,none,1,False,False,1,no_strong_signal,신호 없음
k4TmpJNjV1Q,"‘고등학교 축제에서 키스신을?🤭’ 입이 떡 벌어지는 고등학교 뮤지컬 동아리 수준🫢✨ㅣ2024 보정고등학교 축제 MMC 연극부 ""12월 24일""ㅣ보정고등학교 방송부 [4K]","'좋아한다고!' 고등학교 사회 선생님의 첫사랑 이야기!
뮤지컬 - [12월 24일]

영상 속에 나오는 출연진들에 대한 악의적인 댓글은 채널 접근 차단 조치를 취하고 있으니 주의해 주세요.

12월 17일 보정제 공연본

Directed & Edited by 김한결
camera - 
방송부 18기 3학년 부장. 권상우
방송부 19기 2학년 부장. 김민서
연극부 14기 2학년 부장. 김한결

#보정고등학교 #연극부 #고등학교연극부 #방송부 #뮤지컬 #뮤지컬난쟁이들 #트와이스 #뮤지컬시카고 #뮤지컬번지점프를하다 #멜로망스 #뜨거운감자 #고백 #로맨스 #하이틴",UCjnKiu9iDLX_-yO3s7yXSBQ,보정고등학교 방송부 BJBS,2025-01-06T07:09:29Z,1296,21.6,False,1029922,25226,850,https://www.youtube.com/watch?v=k4TmpJNjV1Q,3530,109,PF235380,대전시립연정국악원 K브런치콘서트 우.아.한 [대전],한국음악(국악),대전시립연정국악원 작은마당,2024-03-27,2024-11-27,,,,none,none,1,False,False,1,no_strong_signal,신호 없음
awWmGB0BX-w,뮤지컬 음향 잘 좀 잡아주세요 제발..,#뮤지컬 #뮤지컬극장 #음향 #뮤지컬꿀팁 #뮤지컬좌석,UC9e7kHYIhmqPzVS-0ChaBXQ,홍악가,2024-02-27T09:00:02Z,27,0.45,True,1077408,23158,529,https://www.youtube.com/watch?v=awWmGB0BX-w,70100,713,PF235380,대전시립연정국악원 K브런치콘서트 우.아.한 [대전],한국음악(국악),대전시립연정국악원 작은마당,2024-03-27,2024-11-27,,,,none,none,1,False,False,1,no_strong_signal,신호 없음
V21o3vND1aM,"[4K] 영화 'MAD MAX' OST 베르디 - 레퀴엠 中 진노의 날 ::국립합창단, 지휘 윤의중 / G. Verdi, Requiem - II-1. Dies irae","#클래식 #음악 #공연 #classic #music #classicalmusic #performance #VR360 #UHD #4k #매드맥스 #madmax #furyroad #diesirae #requiem #verdi 

▶ 2021 국립합창단 기획공연 Summer Choral Festival I - 베르디 레퀴엠

♪  베르디 - 레퀴엠 中 제2곡 1. 진노의 날
  G. Verdi, Messa da Requiem - II-1. Dies irae

지휘 l 윤의중 
합창 l 국립합창단, 울산시립합창단
연주 l 코리아쿱오케스트라

Conductor _ Yoon Eui Joong
The National Chorus of Korea
with Ulsan Metropolitan Chorus, Korea Coop Orchestra

-
[2021 국립합창단 기획공연]
예술의전당 콘서트홀
2021.8.24

-------------------
💌 티켓 예매부터 4K UHD Atmos 영상, FLAC, DSD까지 스마트한 공연 감상, 티켓통!
https://www.tickettong.net/home
💌안드로이드 App
https://play.google.com/store/apps/details?id=com.etomato.ttticket
💌아이폰 App
https://url.kr/gi74ba
💌티켓통 정기 구독으로 공연 최대 71.5% 할인, 콘텐츠 무제한 이용, 푸짐한 사은품까지!
https://tickettong.net/Mania_benefits",UC4fNaj5v2JzIbE7fCr_6NnA,TomatoClassic,2023-10-25T08:41:46Z,154,2.57,False,28322,305,13,https://www.youtube.com/watch?v=V21o3vND1aM,155000,1101,PF250895,"국립합창단, 카르미나 부라나 [창원]",서양음악(클래식),3.15아트센터 대극장,2024-12-14,2024-12-14,,,,mismatch,none,2,False,False,0,no_strong_signal,날짜 불일치(다른 회차 가능성); 해시태그 2개 카테고리 일치
