video_id,video_title,description,channel_id,channel_name,published_at,duration_sec,duration_min,is_shorts_guess,view_count,like_count,comment_count,video_url,channel_subscriber_count,channel_video_count,matched_perf_id,matched_title,matched_genre,matched_venue,matched_perf_start,matched_perf_end,video_type,source_type,notes,date_signal,venue_signal,hashtag_categories,is_condensed_official,explicit_title_quote_match,signal_score,suggested_status,flag_reason
9EJVhSEdpt8,[21.04.01.] 바이올린 김하영 귀국 독주회  ※대구공연/대구뮤지컬/대구연극/대구무료공연/대구문화/대구인디/대구재즈/대구영화/대구클래식/대구공연정보※,"일정 2021-04-01 (목)
시간 19:30
장소 대구콘서트하우스 챔버홀
금액 전석초대(사전문의 필수)
주최/주관 AM예술기획
문의 053-623-0684

대구문화발전소 http://cafe.daum.net/dg-cultural 다음카페
대구문화발전소 https://band.us/band/49860918 밴드
Daegu culture https://cafe.naver.com/a9403043 네이버 카페
대구공연관람모임  https://cafe.naver.com/dglimjonghyun 네이버 카페
                  http://cafe.daum.net/deagu-seeplay 다음카페
대구공연관람 및 정보문의  https://open.kakao.com/o/gQZXaUQb 오픈쳇팅방
한번 둘러보시고 가입하세요.

대구 공연 정보는 여기에 다 있다 https://dg-cultural.tistory.com/ 티스토리
대구 공연 정보는 여기에 다 있다  https://blog.naver.com/a9403043 네이버 블로그
대구공연정보   https://post.naver.com/a9403043?isHome=1  네이버 포스터
대구문화발전소   http://blog.daum.net/a94030431  다음 블로그
대구공연정보(유튜브)
https://www.youtube.com/channel/UCjTlbWQ2QLF5u6C9KCO1pbg?view_as=subscriber
대구공연리뷰(유튜브)
https://www.youtube.com/channel/UCgpi2LWn__GlGpNS75vcX2Q?view_as=subscriber
한번 둘러보세요.",UCjTlbWQ2QLF5u6C9KCO1pbg,대구 공연 정보,2021-03-22T11:09:47Z,11,0.18,True,80,1,0,https://www.youtube.com/watch?v=9EJVhSEdpt8,981,4315,PF245095,제6회 경산시립교향악단 정기연주회: Mozart & Dvorak,서양음악(클래식),천마아트센터 그랜드홀,2024-07-25,2024-07-25,,,,mismatch,none,0,False,False,-2,delete_candidate,날짜 불일치(다른 회차 가능성)
pTJPmY7ZFJY,[대구시립교향악단]  97교향악축제 뉘른베르그의 - 마이스터징거 전주곡 #라빌마르티노프 #교향악축제 #뉘른베르그의 #마이스터징거전주곡,"97 교향악축제 대구시랍교향악단
뉘른베르그의 마이스터징거 전주곡
상임지휘자 : 라빌 마르티노프
Timpani : 권세홍

*디지털 카메라가 도입 되기 전의 화질인 VHS 비디오 테잎을 파일로 변환하여 올리는 영상이라 흐리지만 소중한 자료입니다. 



*25년의 전통 대구타악예술문화센터 (Percussive Arts Culture Center Daegu)
▶ 대구타악예술문화센터는 : 
  지난 2004년 7월부터 대구 최초 타악기 전문 강좌 개설을 통해 여러분들의 많은 사랑과 성원에 힘입어 대구타악예술화센터가 드럼 강의가 개설되었습니다.
 25여 년의 풍부한 경험을 가진 전직 대학 강사진으로 운영되는 문화센터이며, 지역 사회의 문화 발전을 목표로 청소년, 주부, 직장인들의 스트레스를 해소하고 삶의 질을 높이기 위하여 음악의 흥겨움을 시민 여러분들과 함께 나누고 있습니다. 
그동안 무대 위에서 얻은 연주 경험과 대학 강단의 강의 경험을 바탕으로 실력 있는 강사를 심으로 충실한 강좌가 될 수 있음을 자부합니다.

""3개월만 집중""하시면 쉬운 음악부터 연주할 수 있습니다. 
도전해 보세요!
  
▶ 개설강좌
1. 드럼 / 취미반 / 기초반 / 중급반 / 고급반 / 연주반 /  가족반 / 입시반.
2. 여름 및 겨울방학 특강.
3 특정 단체별 계약 수업 가능.
   (대상 : 직업인, 회사의 팀웍을 위한 프로그램)  
3개월이면 누구나 드럼과 타악기를 쉽게 연주할 수 있는 시스템을 갖추고 있습니다.
특히 본 센터는 단체 수업이 활성화되어 있어서 더 재미있습니다.
딱 3개월의 시간 속으로 들어와 보세요!

▶본 센터의 수업 특징 : 악보 평생 무료 공급(수강생에 한함)
다수의 드럼을 통해 1인 1 악기로 수업함으로 1:1의 개인 렛슨과 같은 효과를 얻을 수 있으며, 동시에 여러 명이 함께하는 방식이라 개인의 실력에 부담을 느끼지 않고 자연스럽게 드럼을 연주할 수 있습니다.
아울러 자연스럽게 친목을 도모하고 같은 취미를 가지신 분들과 사회적인 네트웍을 형성할 수 있습니다.
▶소수 정예반 : 소수의 정원으로 수업함으로 더 효과적인 수업을 받을 수 있습니다.
▶개인 렛슨 : 1:1로 철저한 시간 관리로 충실한 수업이 되고 개인의 노력과 능력에 따라 드럼 연주력이 빠른 기간에 도달할 수 있습니다.

*대구시 수성구 국채보상로 868 연제빌딩 B1.
* TEL : 053-742-3614 * FAX : 053-742-3615
*악보 구매를 원하시면 위 전화로 연락 바랍니다.
https://youtube.com/@daegudrum

찾아오시는 길 
https://map.naver.com/local/siteview.nhn?code=20378815 
▶본 유튜브의 모든 영상과 자료는 저작권에 보호되며 무단 취득 시 법적인 책임을 질 수 있습니다.",UCa3z7Z4onHnr_tyE-nenmGg,[드럼연주는 - 대구타악예술문화센터],2019-09-21T05:22:55Z,656,10.93,False,581,7,4,https://www.youtube.com/watch?v=pTJPmY7ZFJY,9300,1634,PF245095,제6회 경산시립교향악단 정기연주회: Mozart & Dvorak,서양음악(클래식),천마아트센터 그랜드홀,2024-07-25,2024-07-25,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
3yUUq0w-P80,Concert 2011(3/4)_Conductor Jongsoo Hwang(지휘 황종수)_Gumi City Chorus(구미시립합창단),"Gumi City Chours

Conductor_Jongsoo Hwang

00:20  Lass dich nur nichts nicht dauren/Johannes Brahms
04:18  I am his child/Moses Hogan

Laurentiuskerk, Breda
Nov.4.2011


08:15  깊은 밤을 날아서/이영훈 곡, 김준범 편곡
12:05  붉은 노을/이영훈 곡, 이보렴 편곡
14:00  Anvil Chorus/Giuseppe Verdi
17:00  Gyeongbokgung-Taryeong(경복궁 타령)/김희조 편곡
19:20  Stein Song/E.A.Fenstard
21:52  Sanctus/Park, Changmin(박창민)

Ichthuskerk, Rotterdam
Nov. 4. 2011

한국&네덜란드 수교50주년 기념 
구미시립합창단 연주회
Jubileumconcert ter gelegenheid van de viering van 50 jaar
diplopmatieke betrekkingen tussen Korea en Nederland
Deelname aan het korenfestival in Eindhoven, zusterstad van Gumi",UCTOpbGpphFMvlt6cmKgOiYQ,Musica Sacra Corea,2020-11-19T10:16:39Z,1395,23.25,False,377,9,0,https://www.youtube.com/watch?v=3yUUq0w-P80,187,44,PF245095,제6회 경산시립교향악단 정기연주회: Mozart & Dvorak,서양음악(클래식),천마아트센터 그랜드홀,2024-07-25,2024-07-25,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
19SJy7Vh4QM,[Seungyou Han] E. Lalo - Cello Concerto in D Minor III. Introduction: Andante - Allegro vivace,"첼로: 한승유

대구시립교향악단
제59회 청소년 협주곡의 밤
Young Artist Concert
대구콘서트하우스 그랜드홀

2026. 6. 12",UCLPWzGdgUqdA9HZUp9ouTtQ,You2Daddy,2026-06-29T23:48:16Z,508,8.47,False,118,5,1,https://www.youtube.com/watch?v=19SJy7Vh4QM,224,144,PF250912,제510회 대구시립교향악단 정기연주회,서양음악(클래식),대구콘서트하우스 그랜드홀 (대공연장) ,2024-11-08,2024-11-08,,,,none,match,0,False,False,2,no_strong_signal,장소 일치
D-3VricvV0E,북서울미술관 하트시각장애인체임버오케스트라 초청 공연,,UC4CIotqM68CV_GpdfGLoQ8A,서울시립미술관,2021-06-30T12:03:56Z,3478,57.97,False,512,22,2,https://www.youtube.com/watch?v=D-3VricvV0E,18100,944,PF250912,제510회 대구시립교향악단 정기연주회,서양음악(클래식),대구콘서트하우스 그랜드홀 (대공연장) ,2024-11-08,2024-11-08,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
ZuZskjIYkOs,Brahms Violin Concerto op.77 mvt.ll - Soojin Han 브람스 바이올린 협주곡 2악장 한수진,"Brahms Violin Concerto in D Major op.77 2nd movement 

브람스 바이올린 협주곡 D장조 작품77  2악장

Vn. Soojin Han 한수진
Cond. Chi Yong Chung 정치용
Wonju Philharmonic Orchestra 원주시향

치악예술관

25th July 2019",UC7imOVWxAcmrA-7WJoDg3MQ,한수진 Soojin Han,2019-12-10T16:10:03Z,539,8.98,False,58268,935,89,https://www.youtube.com/watch?v=ZuZskjIYkOs,149000,143,PF230315,서울시향 크리스티안 테츨라프의 브람스 바이올린 협주곡 2,서양음악(클래식),롯데콘서트홀,2024-09-06,2024-09-06,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
_5ofj3ksUQc,"레이첸 미공개 연주영상 공개/  리사이틀까지 D-2 기념 바흐 샤콘느, 브람스 콘체르토 풀버전 공개합니다!","레이첸 리사이틀 예매링크 (마감임박)
https://tickets.interpark.com/goods/24009415

안녕하세요, 또모입니다 !

전 세계가 주목하고 있는 경이로운 바이올리니스트, 레이 첸의 리사이틀이 8일만을 앞두고 있습니다!

9월 19일 목요일 7시 30분, 롯데콘서트홀에서의 공연 종료 후
많은 사랑을 보내주시는 관객분들과 가깝게 만날 수 있는 사인회를 진행합니다🤩
(많은 관객으로 인한 안전상의 이유로 150명의 관객분에 한해 사인회가 진행될 예정입니다🥺)

아래 사인회 참여 방법을 통해 레이 첸 바이올리니스트와의 특별한 순간을 함께해보세요✨


[ ✨한정판매✨ 레이 첸 바이올린 내한 리사이틀 기념 CD+사인회 사전 구매 안내 ]

📌상품 구성 
1) RAY CHEN - THE GOLDEN AGE [레이 첸: 골든 에이지] CD 1개
2) 사인회 참여권 ( 9/19 레이 첸 바이올린 내한 리사이틀 종료 후 )
가격 : 30,000원

📌구매방법
1. 구글폼 작성 후 제출
2. (주)오리지널라이브 계좌이체 입금 (~9월 13일 금요일 낮 12:00 까지)
3. 구글폼 신청자와 입금자 대조 후 9월 17일 화요일 구매확정 문자 일괄 발송

신청 링크 : https://forms.gle/7ydLURrYDadzhzoo9

📌입금계좌
우리은행 1005-504-130176 (주)오리지널라이브

📌CD수령 및 사인회 참여방법
1. 공연 당일 티켓박스에서 예매티켓 수령 (티켓박스 오픈 18:00)
2. 예매티켓 수령 후 MD부스에서 구매확정 문자와 예매티켓 증빙 후 CD 수령 (MD부스 오픈 18:30)
3. 공연 종료 후 사인회 대기줄에서 구매확정 문자와 CD 소지 증빙 후 사인회 참여
* 사인회는 공연 종료 시점부터 10분 뒤 시작됩니다.

🚨구매 시 주의사항 (필독)
1. 본 CD+사인회 상품은 150개 한정 수량으로 판매됩니다.
2. 본 CD+사인회 사전구매는 공연 예매자 대상으로 판매되는 상품입니다. 구글폼 제출 시 온라인 예매내역서가 확인되지 않는다면 구매는 자동 취소됩니다.
3. 9월 13일 금요일 낮 12시까지 입금이 확인되지 않으면 구매는 자동 취소됩니다.
4. 미입금자로 인한 상품 재고 발생 시 현장에서 판매됩니다.
5. 입금자와 신청자명이 상이할 시 확인이 어렵습니다. 필히 동일한 성함으로 신청 및 입금 부탁드립니다.
6. 150명 초과 신청 및 입금 시 선착순으로 신청자+입금자 대조를 확인하여 150명 이후 신청자+입금자는 환불처리될 예정입니다.



00:00 브람스 바이올린 협주곡(레이첸악기)
01:59 바흐 샤콘느(레이첸악기)
6:16 바흐 파르티타 (레이첸 악기X)",UCBt-M9TKEjaByElFXX-DDTg,또모TOWMOO,2024-09-16T13:10:28Z,559,9.32,False,66802,825,105,https://www.youtube.com/watch?v=_5ofj3ksUQc,848000,1035,PF230315,서울시향 크리스티안 테츨라프의 브람스 바이올린 협주곡 2,서양음악(클래식),롯데콘서트홀,2024-09-06,2024-09-06,,,,none,match,0,False,False,2,no_strong_signal,장소 일치
ZpS6hkUicW0,"바이올린 한수진, 브람스 - 바이올린 협주곡 라장조 작품77,  J. Brahms - Violin Concerto in D Major, Op.77","브람스 - 바이올린 협주곡 라장조 작품77,
J. Brahms - Violin Concerto in D Major, Op.77
0:03 Ⅰ. Allegro non troppo
24:38 Ⅱ. Adagio
33:23 Ⅲ. Allegro giocoso ma non troppo vivace

공연명: Heart of Brahms 
장소: 예술의전당 콘서트홀
날짜: 2025-03-11(화)
지휘자: 장윤성
바이올리니스트: 한수진
연주: 뉴서울필하모닉오케스트라

#한수진 #바이올린협주곡 #바이올린 #바이올린협주곡 #예술의전당 #콘서트 #콘서트홀 #장윤성 #뉴서울필 #뉴서울필하모닉오케스트라 #브람스",UCNe8Vr6WeHxLznz7utfaKgA,뉴서울필하모닉오케스트라,2025-03-20T07:02:02Z,2515,41.92,False,15529,354,25,https://www.youtube.com/watch?v=ZpS6hkUicW0,2600,95,PF230315,서울시향 크리스티안 테츨라프의 브람스 바이올린 협주곡 2,서양음악(클래식),롯데콘서트홀,2024-09-06,2024-09-06,,,,mismatch,none,1,False,False,-1,no_strong_signal,날짜 불일치(다른 회차 가능성)
dg-_MkKqlI0,"브람스: 바이올린 협주곡 Op.77 | 요아힘과의 교류가 맺은 결실 | Brahms: Violin Concerto in D Major, Op. 77","브람스: 바이올린 협주곡 Op.77 | 요아힘과의 교류가 맺은 결실
Brahms: Violin Concerto in D Major, Op. 77

00:00 | 1. Allegro ma non troppo
22:52 | 2. Adagio
32:35 | 3. Allegro giocoso, ma non troppo vivace 

작품해설 바로가기 : 블로그
브람스 바이올린 협주곡 Op.77 : Isabelle Faust · Daniel Harding · Mahler Chamber Orchestra
https://blog.naver.com/opazizi/222408760789

Opazizi Classical Music
필유린의 클래식 | Phil Urin's Classical Music
필유린 클래식 뮤직박스 | Classical Music Box
https://www.youtube.com/@classical-music-cafe
[네이버 클래식 음악 블로거]

Blog ; https://blog.naver.com/opazizi
Mail : opazizi@naver.com : opazizi@gmail.com

#브람스 #바이올린협주곡 #요하임",UCk4aMuc3oOI18RbBJTYMz7w,필유린의 클래식 | Phil Urin's Classical Music,2025-02-08T02:07:37Z,2471,41.18,False,700,18,0,https://www.youtube.com/watch?v=dg-_MkKqlI0,5350,1182,PF230315,서울시향 크리스티안 테츨라프의 브람스 바이올린 협주곡 2,서양음악(클래식),롯데콘서트홀,2024-09-06,2024-09-06,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
xk9xepXbTfg,"브람스, 바이올린 협주곡 라장조 Op. 77 | J. Brahms, Violin Concerto in D Major, Op.77 | 다비트 라일란트 | 한수진","#국립심포니오케스트라 #브람스 #바이올린 #협주곡 #유플러스tv

국립심포니오케스트라 베토벤 교향곡 5번
KNSO Beethoven Symphony no.5 (2023.2.10) 

𝗣𝗥𝗢𝗚𝗥𝗔𝗠
브람스 바이올린 협주곡 라장조 Op. 77

00:00 시작
00:57 1악장 빠르지만 지나치지 않게 Allegro non troppo
25:20 2악장 느리게 Adagio
34:17 3악장 빠르고 익살스럽게, 그러나 너무 빠르지 않게 Allegro giocoso, ma non troppo vivace
46:36 바흐 무반주 바이올린 파르티타 1번 3악장의 두블레Double

𝗔𝗥𝗧𝗜𝗦𝗧
지휘 Conductor | 다비트 라일란트 David Reiland
바이올린 Violin | 한수진 Soojin Han
연주 Orchestra | 국립심포니오케스트라 Korean National Symphony Orchestra

𝗜𝗡𝗙𝗢
공연명: 국립심포니오케스트라 베토벤 교향곡 5번
일자: 2023. 2. 10. (금) 오후 7시 30분
장소: 예술의전당 콘서트홀

※ 본 공연은 U+tv에서 돌비 애트모스(Dolby Atmos) 음향으로 감상하실 수 있습니다.

👉 국립심포니오케스트라 바로가기 
- 홈페이지 https://bit.ly/3jOih2l 
- 인스타그램 https://url.kr/c5xtdn
- 페이스북 https://url.kr/4omrk1
- 카카오톡 친구 https://url.kr/n1wytg",UCoMo9mcWR5f_pPjdbacLaIw,국립심포니오케스트라,2024-04-22T05:04:46Z,3044,50.73,False,10825,201,32,https://www.youtube.com/watch?v=xk9xepXbTfg,49800,833,PF230315,서울시향 크리스티안 테츨라프의 브람스 바이올린 협주곡 2,서양음악(클래식),롯데콘서트홀,2024-09-06,2024-09-06,,,,mismatch,none,0,False,False,-2,delete_candidate,날짜 불일치(다른 회차 가능성)
