video_id,comment_id,author,text,like_count,published_at
ud74xtXZeKM,Ugxssn5V1J6oyZKLTl14AaABAg,@이주남-w1d,"지난 12일. 잊혀지지않은날입니다4년전 광주천
어린이 물놀이사건 기억하신분들계실겁니다
이노래들으니 4년전 그날이가슴아리래요",1,2026-06-25T11:04:32Z
ud74xtXZeKM,UgzrqTkUNCHu_4qSaz54AaABAg,@별임-n3h,사람이진짜좋아하게되면 나자신도소중하게못느끼게되요,12,2026-03-08T16:52:22Z
ud74xtXZeKM,UgzFXXgmsv1hRMRfawB4AaABAg,@DHJ-l1l,"아들아!
막네아들아 잘지내는지  가스에사무치개 불러보고픈아들이 너무보고싶은 아들생각에 눈물이흘러내려 앞을가리내요",6,2026-03-21T01:21:00Z
ud74xtXZeKM,UgxHP0yb29XGnn2ri1p4AaABAg,@user-ox2kk5lq5i,저는남편을보내지2달이안되는데지금도밤마다울면서잠을자요    너무너무 저한테잘해준 여보   보고싶어요,30,2026-01-14T12:07:52Z
ud74xtXZeKM,Ugzq34MF5K5WOG0rQVx4AaABAg,@KP-nt2kw,"인연도 집착도 다 버리시길,,. 결국은 혼자인것을 .,",22,2026-01-14T11:51:56Z
ud74xtXZeKM,UgyxEOmC9_o--uU6J394AaABAg,@이름짖기귀찮아,강가 단심,0,2026-06-29T00:02:38Z
ud74xtXZeKM,UgwAodVSuiPuLXBCWtB4AaABAg,@박사랑의콜셎타,내  가슴속에 묻어둔 사랑을 찾는 것 같습니다.,7,2026-04-02T11:15:04Z
ud74xtXZeKM,UgwEiulJ2JihQnUN4SJ4AaABAg,@머여머야,AI 노래 인데 모두가 좋아하네요. 첨에 알려주지 않아다면 나도 아마 몰랐을거에요.ㅎㅎ,4,2026-03-09T13:20:11Z
ud74xtXZeKM,UgxX-tz_d8vBPDykJJd4AaABAg,@Fair2u-1129,"이정순 씨를 찾습니다.
예천여고를 졸업하고 어린 시절을 함께 보냈던 소중한 친구이정순(끝남이, 1962년생 범띠) 씨의 안부를 알고 싶습니다.
늘 나에게만 이유 없이 유독 쌀쌀맞게 굴던 그 장난스러운 모습조차이제 와 돌아보면 순수했던 시절의 한 장면처럼 마음에 남아 있습니다.
세월이 아무리 흘러도  그 모습은 쉽게 사라지지 않고 문득문득 기억 속에서 다시 살아나곤 합니다.

어린 시절의 좁은 돌담길..... 한여름이면 매미를 쫓아다녔고 저물녘이 되면 반딧불을 찾아 헤매던 그 시간들…....
고교 시절 여름방학 때 친구들과 단체로 어림성 가는 길에 함께 찍었던 빛바랜 사진 한 장을 저는 아직도 보물처럼 간직하고 있습니다.

아무렇지 않게 건넸던 짧은 말 한마디.....  
스쳐 지나갔을 법한 그 순간들까지도 흐려질 만한 시간이 지났건만 여전히 선명하게 마음속에 남아 있습니다.

특별한 이유가 있는 것은 아닙니다.
나이가 들수록 지난날은 더 깊어지고 그 시절 함께했던 사람들은 더욱 소중하게 느껴질 뿐입니다.
지금 어디에서 어떻게 지내고 있을지 알 수 없지만 부디 건강하게, 평온한 하루하루를 보내고 있기를 그저 바라는 마음입니다.

인생을 살다 보면 문득 다시 떠올리고 싶어지는 얼굴이 있습니다.
저에게는 그 사람이 바로, 정순 씨입니다.

참고로 혹시라도 오해하실까 말씀드리자면 저희는 손 한 번 잡지 않았던
아주 순수한 친구 사이였습니다.

혹시 정순 씨의 근황이나 소식을 알고 계신 분이 계시면 아주 작은 정보라도 전해주시면 감사하겠습니다.
도움을 주시는 분이 있으면 마음 깊이 고맙게 여기겠습니다.

이 글을 읽어주신 모든 분들께진심으로 감사드립니다.",45,2026-01-21T23:34:40Z
ud74xtXZeKM,UgxriLR3bqZU4KP8mZh4AaABAg,@그라미동-f7u,오늘이 와이프 49제. 입니다 우연히 유튜브 노래 듣다가 이노래가 나오길레 저도 모르게 눈물이 흘리더군요 너무나 보고싶은 다시는 못볼 사람이라 그렇게 울었나봅니다   노래가 너무 가슴에 와닿네요 감사합니다,13,2026-02-13T09:17:59Z
