video_id,video_title,description,channel_id,channel_name,published_at,duration_sec,duration_min,is_shorts_guess,view_count,like_count,comment_count,video_url,channel_subscriber_count,channel_video_count,matched_perf_id,matched_title,matched_genre,matched_venue,matched_perf_start,matched_perf_end,video_type,source_type,notes,date_signal,venue_signal,hashtag_categories,is_condensed_official,explicit_title_quote_match,signal_score,suggested_status,flag_reason
IA4ASE4S_P8,광주시립 발레단 코펠리아 커튼콜,광주시립 발레단 코펠리아 커튼콜,UCA-fiF1CnpHnCXzBYYribmg,James Jeon,2024-10-20T17:31:52Z,31,0.52,True,1104,11,0,https://www.youtube.com/watch?v=IA4ASE4S_P8,1570,278,PF249683,"제138회 광주시립발레단 정기공연, 코펠리아",무용(서양/한국무용),광주 예술의 전당 대극장,2024-10-18,2024-10-19,,,,none,match,0,False,False,2,no_strong_signal,장소 일치
lhyiMexrGFs,피리앙상블 Three.p,,UCb3OvbisiZToh4i3HLUtEyg,대구음악창작소,2020-10-16T23:02:41Z,3342,55.7,False,502,17,0,https://www.youtube.com/watch?v=lhyiMexrGFs,794,273,PF289258,"제55회 목멱예술제: 우리가락, 우리춤",한국음악(국악),국립국악원 예악당,2026-05-20,2026-05-22,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
HOxiV3CVwr0,"노인과 바다, 짧지만 인생작인 이유","🎬 제목: The old Man and the Sea (노인과 바다, 1958)
✈️ 존 스터지스 감독, 스펜서 트레이시 주연 | 어니스트 헤밍웨이 (Ernest Hemingway) 원작

#movie  #shorts #3분쇼츠 #영화해석 #영화리뷰 #노인과바다 #theoldmanandthesea 

3일 밤낮 목숨 걸고 싸워서 잡은 물고기...그런데 집에 도착했을 땐 😱
헤밍웨이 원작의 불멸의 명작 🌊

💥그런데 원작자 헤밍웨이는 이 영화를 싫어했다고 합니다
""트레이시가 쿠바 어부보다 부유한 배우처럼 보인다""
""뚱뚱한 어부가 거트루드 스타인 연기하는 것 같다""고 혹평했다고...

그래도 스펜서 트레이시의 연기는 인정받아 아카데미 남우주연상 후보에 올랐죠 🎭

⚠️해당 영상은 영화를 리뷰형식으로 제작한 것으로, 실제 상황이 아닌 오락 목적의 영상입니다.",UCqUMjlP09AgMAwdCF-b6HPw,감동비디오,2026-01-18T19:24:26Z,124,2.07,False,495133,2879,42,https://www.youtube.com/watch?v=HOxiV3CVwr0,71100,472,PF245601,노인과 바다,한국음악(국악),국립극단 [명동] 명동예술극장,2024-09-13,2024-09-14,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
jF6UhCX-Cuo,1200만뷰 쇼츠 영상 수익 ㄷㄷ,"#쇼츠 #유튜브 #유튜버

본채널 : https://www.youtube.com/c/주둥이방송
다시보기: https://www.youtube.com/channel/UCPgdEXfS-uIXE9epibVydnQ

주둥이방송 본인이 운영하는 채널임",UCOkr541W3GBtVwLP0aNpJbw,주둥이방송 쇼츠,2024-08-27T16:54:26Z,22,0.37,True,2466617,41241,337,https://www.youtube.com/watch?v=jF6UhCX-Cuo,457000,2585,PF245601,노인과 바다,한국음악(국악),국립극단 [명동] 명동예술극장,2024-09-13,2024-09-14,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
hzbOVA1a350,노인과 바다 쇼츠 요약,,UCqozirVWKxw-zRSFmJKaxYg,무황이의 지혜로운 생활,2025-09-29T11:01:16Z,119,1.98,False,1077,19,0,https://www.youtube.com/watch?v=hzbOVA1a350,932,1165,PF245601,노인과 바다,한국음악(국악),국립극단 [명동] 명동예술극장,2024-09-13,2024-09-14,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
o5nx3-Aa4e8,노인과바다 새치와상어,,UCNy9QPEWgf4enPmNNNpV58A,쇼오츠,2022-03-04T13:06:17Z,10,0.17,True,28637,110,4,https://www.youtube.com/watch?v=o5nx3-Aa4e8,668000,2799,PF245601,노인과 바다,한국음악(국악),국립극단 [명동] 명동예술극장,2024-09-13,2024-09-14,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
FBs0uaYGMno,노인과 바다 (병맛) 클래식 명작,"노인과 바다 (병맛) 클래식 명작
---------------
#병맛쇼츠 #어쩌라고 #유머 #바이럴 #쇼츠 #웃긴짤 #웃긴영상 #ai #sora2 #소라2 
#코미디 #이슈 #풍자 #병맛광고 #memes #aishorts #capcut

광고문의는 이메일로 부탁드립니다.",UCAoxfTzpryD9s9OhoOE-H_g,어쩌라go,2025-10-30T07:40:51Z,13,0.22,True,2039,8,0,https://www.youtube.com/watch?v=FBs0uaYGMno,223,95,PF245601,노인과 바다,한국음악(국악),국립극단 [명동] 명동예술극장,2024-09-13,2024-09-14,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
FX9ALD5D4z4,해밍웨이 인생 최후의 한 방이었다?,"《노인과 바다》,
그저 명작인 줄만 알았던 그 책.

사실 해밍웨이가
파산 직전,
“이거 안 되면 끝이다”는 각오로 써낸 작품이었습니다.

이 한 권이
그의 인생을 바꿨어요.

당신이 알고 있던 명작,
진짜 이야기는 어땠나요?

🏷
#쇼츠 #유튜브쇼츠 #노인과바다 #해밍웨이 #베스트셀러의비밀 #명작의역사 #책의유래 #반전상식 #문학썰 #요즘책읽기",UCdMUOQrWLClxYyA1EwF7ebA,옛날엔 어땠는지 궁금해,2025-05-25T01:00:17Z,17,0.28,True,8486,37,0,https://www.youtube.com/watch?v=FX9ALD5D4z4,200,192,PF245601,노인과 바다,한국음악(국악),국립극단 [명동] 명동예술극장,2024-09-13,2024-09-14,,,,none,none,0,False,True,2,no_strong_signal,작품명이 따옴표/괄호로 명시적으로 인용됨
lYGUViFDIew,나는 기다렸다. 인간이 무너지는 순간을. – 『노인과 바다』 요약,"바다는 다 알고 있었다.
한 인간이 ‘의지’라는 이름의 미련으로
자신을 찢어가는 모습을.

노인은 이겼다고 믿었지만,
나는 알고 있었다.

그가 끌고 가는 건 물고기가 아니라, 절망이었다.

『노인과 바다』 –
싸움은 끝났고, 남은 건… 뼈뿐이었다.

#노인과바다 #바다시점 #고전문학 #쇼츠요약 #1줄요약 #헤밍웨이 #고전요약 #디스토피아 #인간과자연 #무의미한투쟁 #classicshorts",UCMepUlA5PLORhdyIoKDCoOw,꿈꾸는 명작,2025-06-29T13:01:24Z,22,0.37,True,230,2,0,https://www.youtube.com/watch?v=lYGUViFDIew,1260,352,PF245601,노인과 바다,한국음악(국악),국립극단 [명동] 명동예술극장,2024-09-13,2024-09-14,,,,none,none,0,False,True,2,no_strong_signal,작품명이 따옴표/괄호로 명시적으로 인용됨
bCn7DGlWlik,[노인과 바다_어니스트 헤밍웨이] The Old Man and the Sea ㅣ퓰리처상수상 ㅣ 세계문학  #북튜버,"#문학산책 #세계문학 #100권
독서논술. 독서치료. 20년 경력 미미샘이 알려줍니다.
짧은 shorts로 책 속으로 떠나 보세요.
한 번쯤 들어보셨을 의미있는 문장을 생각해 보세요

[노인과 바다_어니스트 헤밍웨이] The Old Man and the Sea ㅣ퓰리처상수상",UCJ_PPId7m2AEhilPYAuNoOw,문학산책,2024-01-15T13:00:25Z,58,0.97,True,5655,55,3,https://www.youtube.com/watch?v=bCn7DGlWlik,1520,614,PF245601,노인과 바다,한국음악(국악),국립극단 [명동] 명동예술극장,2024-09-13,2024-09-14,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
jAfKBARKz50,틱톡 유행⭐️ 오이 아코디언으로 동생 편식 고치기 #shorts,편식 심한 동생 오이 먹이는 특급 꿀팁! ㅋㅋㅋ,UCmjjgsm51PYMPf5REDylbSA,김켈리 Kellyfornia,2023-11-01T09:50:00Z,42,0.7,True,6821338,116732,868,https://www.youtube.com/watch?v=jAfKBARKz50,1290000,4853,PF245601,노인과 바다,한국음악(국악),국립극단 [명동] 명동예술극장,2024-09-13,2024-09-14,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
p9i7l3qh8GI,헤밍웨이 노인과 바다,,UCivvqqYGL7RJA5IcoK8HDgA,짤막쇼츠,2025-08-13T13:39:15Z,42,0.7,True,357,4,0,https://www.youtube.com/watch?v=p9i7l3qh8GI,12,10,PF245601,노인과 바다,한국음악(국악),국립극단 [명동] 명동예술극장,2024-09-13,2024-09-14,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
RiZsekQN5iE,"헤밍웨이 명작 노인과 바다, 최악의 순간 굴복하지 않는 법 ""사람은 멸망시킬 수 있어도 패배시킬 순 없다""","84일 동안 단 한 마리의 물고기도 잡지 못한 늙은 어부 산티아고. 그는 자신보다 거대한 청새치, 그리고 몰려드는 상어 떼와 싸우며 인간 정신의 가장 위대한 투쟁을 보여줍니다.

우리가 삶의 바다에서 마주하는 좌절과 고난에 어떻게 최선을 다해 맞서야 하는지에 대한 고전 문학의 정수입니다.

노벨 문학상과 퓰리처상을 안겨준 헤밍웨이의 '하드보일드 스타일' 문장 속에 담긴 ""스스로에게 떳떳할 만큼만 최선을 다하라""는 메시지를 통해, 우리의 '목적'이 아닌 '과정'과 '목표'에 집중하는 법을 배워보세요.

[ 타임라인 ]
[00:09] 노인과 바다가 위대한 이유: 헤밍웨이에게 노벨문학상을 안겨준 20세기 문학의 절대 걸작
[02:43] 산티아고 노인의 85일 투쟁: 84일의 실패, 그리고 85일째 시작된 거대한 청새치와의 힘겨루기
[04:46] 뼈만 남은 귀환: 청새치의 시체가 된 후에도 좌절하지 않은 이유
[05:52] 헤밍웨이 문체의 혁명: 감정을 배제한 간결하고 명확한 문장이 주는 압도적인 힘 (하드보일드 스타일)
[06:37] 작품의 핵심 메시지: ""사람은 멸망 시킬 수는 있어도 패배시킬 수는 없습니다""
[07:34] 나의 고난에 대입하기: '목적'이 아닌 '목표'와 '과정'에 집중해야 하는 이유
[08:34] 노인과 바다를 해석하는 법: 작가의 삶과 시대상을 통해 작품을 읽는 법 (황동규 번역본 해설)

#노인과바다 #헤밍웨이 #고전문학 #세계명작 #노벨문학상 #불굴의의지 #고난극복 #자기계발 #인문학 #인문강연 #북튜버 #북리뷰채널 #사월이네북리뷰 #책추천 #고전의고전",UCnLNiKk7hFb62oOr0ofU77g,사월이네 북리뷰,2021-10-17T10:01:28Z,691,11.52,False,14223,,13,https://www.youtube.com/watch?v=RiZsekQN5iE,33900,490,PF245601,노인과 바다,한국음악(국악),국립극단 [명동] 명동예술극장,2024-09-13,2024-09-14,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
ZvZhFQGcJq8,노인과 바다 줄거리 요약 #노인과바다 #책추천#책리뷰,,UCBpgppgcNGPIWWUEgFWbJBw,지라르,2024-09-23T23:01:39Z,28,0.47,True,22074,257,14,https://www.youtube.com/watch?v=ZvZhFQGcJq8,5670,344,PF245601,노인과 바다,한국음악(국악),국립극단 [명동] 명동예술극장,2024-09-13,2024-09-14,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
