video_id,video_title,description,channel_id,channel_name,published_at,duration_sec,duration_min,is_shorts_guess,view_count,like_count,comment_count,video_url,channel_subscriber_count,channel_video_count,matched_perf_id,matched_title,matched_genre,matched_venue,matched_perf_start,matched_perf_end,video_type,source_type,notes,source_shard,match_status,correction_note,video_format
h6XkwPKO5rw,180901 천안 예술의전당 개관 6주년 콘서트 - 일리브로 델 아모레 (손태진),"2018.9.1 
천안 예술의전당 개관 6주년 콘서트 
천안 예술의 전당 대공연장 

일리브로 델 아모레 - 손태진",UCBwGc-bYuOHD7Bx_cqRPmug,archive HAM_FDQ,2018-09-01T16:05:13Z,188,3.13,False,563,,,https://www.youtube.com/watch?v=h6XkwPKO5rw,1070,304,PF279629,천안예술의전당 신년음악회 [천안],서양음악(클래식),천안예술의전당 대공연장,2026-01-24,2026-01-24,,,,,,youtube_collect_targeted + signal_scorer: 신규 delete 후보,
ONhc0vtYvFg,"#shorts, ♪ 50K. 새벽비 - 혜은이 [여성.C#m(Capo4+Am)키] ▣통기타로_케이팝(KOREA)끝장내기_올인원ㅣ주룩주룩,철길,기적,창문,얼굴,사랑,마음,기차","K-POP 쉰 번째 곡으로 ""새벽비 - 혜은이(Hye-eun-i)"" 쇼츠 동영상(#shorts)을 미리 업로드하니, 본 영상을 많이 애청해 주세요.


""혜은이""의 본명은 김승주이며, 1954년생으로 제주도 출신입니다.
1975년 《당신은 모르실 거야》가 수록된 1집 음반을 발표하면서 가수로 데뷔했는데, 가수로서의 성공한 것은 그녀의 수상 경력이 이를 증명해 주고 있습니다.

이 곡 '새벽비'는 혜은이가 만 25세이던 1979년도에  제8집 앨범을 통해 발표한 곡이며, 아주 경쾌한 리듬에 신나는 노래이지만, 가사 내용을 살펴보면 사랑하는 사람을 두고 새벽기차를 타고 떠나간다는 내용입니다.

특히 이 곡 '새벽비'는 여러 후배 가수들이 커버를 아주 많이 했는데, 워낙 유명곡인 관계로 여러 버전들이 있는데, 조회수 600만 회를 넘긴 요요미 버전과 조회수 220만회를 넘긴 홍지윤 버전이 가장 유명한데, 심지어 스페인 버전도 있습니다!


여러분과 함께 성장하고 오래 즐길 수 있도록 ""구독과 좋아요""로 응원 부탁드립니다.

#합주연습 #악보제공 #Guitar 
#서교수 #통기타 #맛집 #아르페지오 #스트로크 #스트럼 #취미생활 #치매예방 #꿀팁 #기타코드 #노래방 
#K-POP #MR #hobbies #통기타 한방 #올인원 #all-in-one #Professor_Seo's_Easy&Varied_Guitar_Playing  
#통기타로_케이팝(KOREA)끝장내기_올인원",UCOFm87E9yRVQl93zed5_JtA,♪ 서교수의 통기타 맛집ㅣGuitar Playing - KOREA,2023-08-25T16:00:18Z,36,0.6,True,592,8,0,https://www.youtube.com/watch?v=ONhc0vtYvFg,781,378,PF255356,제16기 시민연극교실,연극,세종문화회관 세종S씨어터,2024-12-21,2024-12-22,,,,,,youtube_collect_targeted + signal_scorer: 신규 delete 후보,
5qcusBxKZcY,R]'평균나이 75살'..노년이 즐거운 실버극단 / 안동MBC,"2022/08/30 16:54:52    작성자 : 윤소영
 
◀ＡＮＣ▶
황혼의 나이에도, 연극 무대에 올라
주저 없이 몸을 던지는 노인들이 있습니다.

평균 나이가 무려 75세.. 하지만
연기에 대한 열정으로 뭉친 이들에게,
나이는 숫자에 불과할 뿐입니다.

윤소영 기자.
◀ＥＮＤ▶
◀ＶＣＲ▶

◀ＳＹＮ▶
""여러분도, 요 무꾸를 마이마이 잡숴보시래~""

익살스러운 표정 연기와
여유있는 대사 처리가 전문배우 못지않습니다.

한 눈에도 연륜이 느껴지는 이들은
안동의 실버극단 '왓니껴' 소속 단원들입니다,

평균나이가 무려 75살!

'연기를 해보고 싶다'는 의지 하나로,
2015년에 창단해 어느덧 열 번째 작품을
준비하고 있습니다.

◀ＩＮＴ▶ 권태인 / 안동 태화동
""제가 공무원으로 명예퇴직 한 상황이고,
제가 다른 직업이 없는 상황이기 때문에..
첫 연습하는 날 많이 어려웠는데, 실제로
해보니까 재미도 있고..""

극단은 해마다 정기공연을 열어
매년 새로운 작품을 선보였는데, 모두
우리 지역의 문화와 역사가 주인공입니다.

이번에 작품도, 안동 토속 음식 '안동식혜'를
만드는 과정을 유쾌하게 풀어냈습니다.

모든 대사를 안동 사투리로 소화하며
지역 특유의 정서를 무대 위에 그대로 옮겨왔습니다.

◀ＩＮＴ▶ 이철진/ 실버극단 '왓니껴' 감독
""나이가 많은 어르신들이다 보니까
지역에 있는 문화나 역사, 이런 것들로
하는 게 가장 설득력 있지 않나 싶어서..""

코로나로 관객들을 만나지 못하면서
조바심 속에 흐르는 세월이 야속했던 지난 3년.

그래서 이번 공연은 고령의 단원들에게
더 특별한지 모릅니다.

◀ＩＮＴ▶ 권영숙 / 안동 평화동
""굉장히 설레기도 하고, 좀 잘해야겠다는
강박관념이 많이 있습니다. 관객분들이
열심히 봐주시고 격려해 주시고..""

황혼을 물들이는 실버 연극인들의
무대는, 내일(오늘) 오후와 저녁 두 차례,
안동시청 대동관에서 만나볼 수 있습니다.

◀ＳＹＮ▶
""파이팅!""

MBC 뉴스 윤소영입니다. (영상취재 차영우)

#안동MBC #안동MBC뉴스 #뉴스데스크 #뉴스투데이",UCgzCOR128Z8rovfBEIQ_lEQ,안동MBC NEWS,2022-08-30T12:05:51Z,126,2.1,False,240,2,0,https://www.youtube.com/watch?v=5qcusBxKZcY,102000,55507,PF255356,제16기 시민연극교실,연극,세종문화회관 세종S씨어터,2024-12-21,2024-12-22,,,,,,youtube_collect_targeted + signal_scorer: 신규 delete 후보,
IPIYoJPHcNQ,[The Selections of 2021 Gugak Artist Lab] 어둠속 온기 (Warmth in the Dark (Eodumsok Ongi)),"✨〈2021 국악아티스트 랩 선정작〉 시청 설문조사 이벤트✨

12월 13일부터 12월 17일까지 최초공개하는
〈2021 국악아티스트 랩 선정작〉 28편에 대한
설문조사(1분 소요)에 참여해주세요.
우수 설문자 10분에게 5만원 상당의
국립국악원 굿즈가 담긴 럭키박스를 보내드립니다.🎁❣

🍀설문조사 기간: 2021.12.24.(금) 23시 까지 
🍀당첨자 발표: 12.29.(수) 당첨자 개별 통보
🔽설문조사 참여하기🔽
http://www.gugak.go.kr/crm/survey_Info.do?id=335

----------
[작품소개/Introduction] 
어둠속 온기는 서도소리 산염불에 콘트라베이스를 가미하여, 부재한 것들에 대한 그리움을 담은 곡이다. 부재한 사람에 대한 외로움과 그리움 그리고 결국 모든 것 들은 부재할 수밖에 없는 순리에 대해 표현하고자 하였다.
Applying contrabass to Sanyeombul of Seodo sori, this work includes yearning for the nonexistent. It aims to present the lonesomeness and longing for those who no longer exist and the ways of nature in which everything eventually vanishes.

[출연자/Cast]
김무빈(소리, 여인), 김금초(할머니), 최인환(베이스), 최강희(영상감독)
Vocal & Woman by Kim Mubin/ Old Lady by Kim Geumcho/ Bass by Choi Inhwan/ Video Director, Choe Kanghui

[촬영장소/Filmed at]
전라남도 거금도 
Geogeumdo of Jollanam-do

※ 아래 내용(이 동영상의 음악 자세히 알아보기)은 유튜브 운영 방침에 따라 제공된 정보이므로 본 영상 및 내용과 다를 수 있습니다.",UCmN4xFSlmWw-_d2riM-ep0A,국립국악원 National Gugak Center,2021-12-16T05:00:06Z,407,6.78,False,1135,60,18,https://www.youtube.com/watch?v=IPIYoJPHcNQ,72800,3578,PF225793,연희도깨비 [군포],한국음악(국악),군포문화예술회관 철쭉홀,2023-11-03,2023-11-04,,,,,,youtube_collect_targeted + signal_scorer: 신규 delete 후보,
wvlSLo3ET8o,"20230304 지저스 크라이스트 수퍼스타 안동 커튼콜 (#마이클리, 한지상, 장은아, 지현준, 전재현, 김바울, 신은총)","2023-03-04(Sat) 18:30
뮤지컬 지저스 크라이스트 수퍼스타 '안동' 커튼콜
(JESUS CHRIST SUPERSTAR - ANDONG)
@안동문화예술의전당 웅부홀

0:00 JCS ❤️
3:13 JESUS CHRIST | MICHAEL K. LEE

𝐂𝐀𝐒𝐓 (*막공)
지저스_마이클리
유다_한지상*
마리아_장은아*
빌라도_지현준*
헤롯_전재현*
가야바_김바울*
시몬_신은총*
안나스_김원빈
베드로_김영우
사제_이예빈

Official👉 @MichaelKLee1 
https://www.instagram.com/michaelkleeofficial/ 

#마이클리 #michaelklee",UClXBRmMzZHu95mLpXinY3qw,YES! Michael K. Lee,2023-03-04T18:43:29Z,294,4.9,False,1162,62,5,https://www.youtube.com/watch?v=wvlSLo3ET8o,6200,1301,PF235602,더 북 [수원],뮤지컬,정조테마공연장,2024-03-09,2024-04-28,,,,,,youtube_collect_targeted + signal_scorer: 신규 delete 후보,
1vqiEtFLsRI,200705 낮 뮤지컬 〈렌트 RENT〉 20주년 기념일 공연 커튼콜 (오종혁 정원영 김수하 민경아 정다희 최재림 김호영 임정모 외),"2020-07-05 일 2시 
뮤지컬 〈렌트〉 20주년 기념일
디큐브 아트센터


오종혁 / 정원영 / 김수하 / 민경아 / 
정다희 / 최재림 / 김호영 / 임정모 / 
신현묵 / 배수정 / 이태영 / 김유정 / 이정혁 / 
김송이 / 김채은 / 서종원 / 이병헌",UCbyEFkaz2hhYPKASmBUCW7Q,sharpRRAN,2020-07-05T12:49:27Z,227,3.78,False,504,12,0,https://www.youtube.com/watch?v=1vqiEtFLsRI,193,334,PF235602,더 북 [수원],뮤지컬,정조테마공연장,2024-03-09,2024-04-28,,,,,,youtube_collect_targeted + signal_scorer: 신규 delete 후보,
H3Ne94uH0RQ,Musical 어린이 뮤지컬 어린왕자 커튼콜 앵콜곡 - 김다영/김종년/이자영/조정환/육다은/이혜지/김기남/박선영,"2019/6/26
K-Musical 어린이 뮤지컬 어린왕자 커튼콜 앵콜곡
김다영/김종년/이자영/조정환/육다은/이혜지/김기남/박선영/이석원/엄민옥/김반효/양성용/최기언
강남 예림당 아트홀",UC6_8FcuWvXfxpH0Y9mLbQLQ,j,2019-06-30T19:23:20Z,83,1.38,False,324,0,,https://www.youtube.com/watch?v=H3Ne94uH0RQ,1400,2367,PF235602,더 북 [수원],뮤지컬,정조테마공연장,2024-03-09,2024-04-28,,,,,,youtube_collect_targeted + signal_scorer: 신규 delete 후보,
bE37o0Xqbj4,"바다 보며 술 한 잔, 해산물 맛집 해녀촌 #맛집","상호명: 해녀촌
위치: 경북 포항시 남구 장기면 동해안로 3360-21 (양포항복합공원 검색하고 직접 찾아가야함)
메뉴: 해산물 30,000원
맛집 추천해드리는 채널 대구형제입니다. 오늘은 포항 남구 양포리에 위치한 해녀촌을 다녀왔습니다.
바닷가가 보이는 풍경에 해산물을 즐길 수 있는 포항 맛집 노포 해산물집입니다.",UCpX8i6oWeajas-64cNeMjMw,대구형제_대구맛집,2023-06-05T08:04:21Z,60,1.0,True,117740,1154,73,https://www.youtube.com/watch?v=bE37o0Xqbj4,148000,812,PF248833,해녀의 바다 [포항],서양음악(클래식),포항문화예술회관 대공연장,2024-10-10,2024-10-10,,,,,,youtube_collect_targeted + signal_scorer: 신규 delete 후보,
fhuT9ZZ-pSQ,조업 끝나고 해물라면 5인분 #shorts,"※ 이 영상은 2020년 4월 30일에 방송된 ＜한국기행 - 봄봄봄 보물찾기 4부 봄을 기다린 이유＞의 일부입니다.

20년을 매일같이 바다로 나간다는 김진권 선장은
요즘 매일 신바람이다.
봄 주꾸미가 서천 바다로 돌아왔기 때문이다.
 
산란기를 맞은 주꾸미를 잡기 위해
김진권 선장은 소라껍데기를 밧줄에 매달아 사용한다.
주꾸미가 산란 시 은밀한 장소를 찾는 습성과
센 물살에 주꾸미가 쓸려가는 것을 막기 위해서다.
 
소라껍데기가 밧줄을 따라 올라오면
주꾸미가 상하지 않도록 갈고리로 단번에, 빠르게 빼낸다.
고된 일이 모두 끝난 뒤 주꾸미를 넣고 끓인 라면은
그 어떤 산해진미도 생각나지 않게 만드는 맛이자
내일 다시 바다로 나갈 수 있는 힘!
진권 씨가 봄을 기다린 이유다.

✔ 프로그램명 : 한국기행 - 봄봄봄 보물찾기 4부 봄을 기다린 이유
✔ 방송 일자 : 2020.04.30

#골라듄다큐 #한국기행 #바다 #어부 #어선 #어촌 #봄 #봄철 #봄제철음식 #봄음식 #제철음식 #주꾸미 #쭈꾸미 #갯가재 #선상라면 #라면 #해물라면 #먹방 #해물 #해산물",UCFCtZJTuJhE18k8IXwmXTYQ,EBSDocumentary (EBS 다큐),2025-02-18T13:00:54Z,40,0.67,True,4592645,21790,2194,https://www.youtube.com/watch?v=fhuT9ZZ-pSQ,5410000,68018,PF248833,해녀의 바다 [포항],서양음악(클래식),포항문화예술회관 대공연장,2024-10-10,2024-10-10,,,,,,youtube_collect_targeted + signal_scorer: 신규 delete 후보,
iMrGs-l9Cvk,"🌸 뮤지컬 #서편제 : 공연 넘버 FULL 클립🎶 - 심청가 (이자람, 유현석)","[뮤지컬 #서편제 🌸]

🎥 공연 넘버 FULL 클립 🎶🎥

🎶심청가 - 심봉사 눈뜨는 대목 

2026 시즌을 마지막으로
송화와 안녕을 고하는 이자람 배우의
스페셜 공연영상 2️⃣

길고 긴 유랑의 끝,
마침내 다시 만난 송화와 동호

서편제의 피날레
심청가 🎵

송화 #이자람
동호 #유현석


_

2026.4.30 - 7.19
#광림아트센터_BBCH홀",UCRrbXs-zT_2IlpalpWRmwug,PAGE1 company,2026-07-01T08:35:14Z,500,8.33,False,3472,197,15,https://www.youtube.com/watch?v=iMrGs-l9Cvk,6290,480,PF273739,서편제; The Original [서울],뮤지컬,국립정동극장,2025-10-17,2025-11-09,,,,,,youtube_collect_targeted + signal_scorer: 신규 delete 후보,
EEtnHQnUmdw,뮤지컬 #서편제 🌸2022.11.14(MON) 네이버TV 후원라이브 미리보기 🎵청춘이 묻는다 - 송원근,"뮤지컬 #서편제 🌸
⠀
#네이버TV #후원라이브 D-DAY
[미리보기] 
🎵청춘이 묻는다 - 송원근

2022.11.14(MON) 7:30 PM
네이버TV ‘PAGE1’ 채널

[CAST]
#이자람 #송원근 #서범석 #채태인

예매하기 🎫
https://patron.naver.com/ntv/c/intro/page1

#녹화중계 #공연실황 #온라인공연",UCRrbXs-zT_2IlpalpWRmwug,PAGE1 company,2022-11-14T00:18:59Z,153,2.55,False,17917,220,7,https://www.youtube.com/watch?v=EEtnHQnUmdw,6290,480,PF273739,서편제; The Original [서울],뮤지컬,국립정동극장,2025-10-17,2025-11-09,,,,,,youtube_collect_targeted + signal_scorer: 신규 delete 후보,
EMiqeZHEY2Q,뮤지컬 서편제_배우인터뷰.wmv,"뮤지컬 서편제
2012.3.2~4.22 
유니버설아트센터",UC5uaG71mG2hyKbc4TRMNZqw,Jihye L,2012-02-06T03:58:49Z,229,3.82,False,1564,1,0,https://www.youtube.com/watch?v=EMiqeZHEY2Q,573,25,PF273739,서편제; The Original [서울],뮤지컬,국립정동극장,2025-10-17,2025-11-09,,,,,,youtube_collect_targeted + signal_scorer: 신규 delete 후보,
qRwJHrPJutc,'극장 앞 독립군' 쇼케이스_우릴 잊었나,"- 기간 :
2019.09.20 (금) ~ 2019.09.21 (토)

- 장소 :
세종대극장

- 시간 :
9월 20일(금) 오후7시30분
9월 21일(토) 오후5시 (공연시간 : 100 분 / 인터미션 : 20 분)

- 연령 :
만 7세 이상

- 티켓 :
VIP석 70,000원
R석 50,000원
S석 30,000원
A석 20,000원

- 할인 :
세종유료회원 40%~35%할인

#세종문화회관 #극장앞독립군 #쇼케이스 #서울시예술단 #홍범도",UCCqaPJqI5q1kfO51qWWOjrQ,세종문화회관 Sejong Center,2019-08-27T08:00:05Z,162,2.7,False,562,17,1,https://www.youtube.com/watch?v=qRwJHrPJutc,36100,1017,PF273739,서편제; The Original [서울],뮤지컬,국립정동극장,2025-10-17,2025-11-09,,,,,,youtube_collect_targeted + signal_scorer: 신규 delete 후보,
BAFjmH06ZUc,2012.04.22 뮤지컬 서편제 막공 커튼콜,"2012.04.22 뮤지컬 서편제 막공 커튼콜
출처 : http://blog.naver.com/himawari1108",UC9C_04ey4nnESKWTtCkW2QA,와리,2012-04-25T17:32:55Z,820,13.67,False,9870,58,2,https://www.youtube.com/watch?v=BAFjmH06ZUc,292,109,PF273739,서편제; The Original [서울],뮤지컬,국립정동극장,2025-10-17,2025-11-09,,,,,,youtube_collect_targeted + signal_scorer: 신규 delete 후보,
jFjJSqAkRsA,"뮤지컬 #서편제 : 공연 맛보기 영상 공개🎥 - 시간이 가면 (홍지윤, 김준수, 서범석, 이다정)","공연 맛보기 영상 공개🎥

#홍지윤 #김준수 #서범석 #이다정 - 시간이 가면

2022.08.12 - 10.23
#광림아트센터 BBCH홀

#굿바이 #마지막시즌 
#이자람 #차지연 #유리아 #홍자 #양지은 #홍지윤
#김동완 #송원근 #김준수 #재윤
#남경주 #서범석 #김태한",UCRrbXs-zT_2IlpalpWRmwug,PAGE1 company,2022-09-30T04:30:38Z,84,1.4,False,12847,308,29,https://www.youtube.com/watch?v=jFjJSqAkRsA,6290,480,PF273739,서편제; The Original [서울],뮤지컬,국립정동극장,2025-10-17,2025-11-09,,,,,,youtube_collect_targeted + signal_scorer: 신규 delete 후보,
