video_id,comment_id,author,text,like_count,published_at
difQn_-tAYA,UgyWcf6VZtrPyUr_aix4AaABAg,@가수문희주,"다시 봐도 
용마 예술단 
넘 아름답습니다 
역시 우리 춤은 정말 멋지십니다 
큰 박수 드립니다 
❤❤❤",0,2025-09-17T03:59:57Z
difQn_-tAYA,UgzpfjRXh7WcRQL7DGR4AaABAg,@가수문희주,"와 우
부채 춤 
대단 하십니다 
넘 예뻐요
어르신들의 최고 의 
인기 짱 입니다",0,2021-08-13T23:39:55Z
difQn_-tAYA,Ugw_NLKd-iJL4Hc9erF4AaABAg,@박정례-w6l,5.27일아주좋아요,0,2021-05-27T04:19:31Z
difQn_-tAYA,UgwXP7n68Ivhyclgv-V4AaABAg,@박정례-w6l,너무나행복.합니다 참잘합니다,0,2022-04-10T07:58:04Z
VL5DMBDhkIw,Ugzr4izOZVfZM9Ix_8B4AaABAg,@박원식-g6j,"우리민족핏속에연연이이어온혼
자부심
미신이아니라
전래되어온진정한토속신안
자랑스럽다",0,2025-09-28T21:12:04Z
VL5DMBDhkIw,UgweIql8P97ZP7rNrSp4AaABAg,@최영오-u4c,"처음부터 끝까지  감상했어요
참 대단하십니다. 
국악인 ~명창님들의 젊은시절의 잊지못핳 공연이었습니다.  참 귀한공연  신명나게 잘보았습니다.  감사드립니다.",3,2023-12-17T02:13:49Z
VL5DMBDhkIw,UgxzwBi-Qi7WNU0cuaJ4AaABAg,@한결-l1n,90년대의 우리 국악계가 지금보다는 풍성했던거 같아요. 영상 감사합니다.,4,2021-08-28T15:53:59Z
VL5DMBDhkIw,Ugxqhcaj0ksrPHz_Ne14AaABAg,@최영오-u4c,김점순명창님 ~~ 참 서울굿  예술성이 뛰어나고  너무 흥겨운 멋진공연  잊지못핳것입니다. 이선영 명창님 노경미명창님  김보연명창님도  멋지십니다. 늘 응원하겠습니다.,3,2023-12-30T22:51:35Z
VL5DMBDhkIw,UgycFF_WcGHnvldZ6tJ4AaABAg,@jum6171,저는 이 자료가 없었는데 선생님 귀한자료 올려 주셔서 감사합니다 잘 모셔갑니다,3,2021-08-26T01:43:41Z
VL5DMBDhkIw,Ugwd9JdXuQFrKktFttV4AaABAg,@이광남-t5h,언제 보아도 신명나고 좋네요,0,2025-07-31T08:56:32Z
