video_id,video_title,description,channel_id,channel_name,published_at,duration_sec,duration_min,is_shorts_guess,view_count,like_count,comment_count,video_url,channel_subscriber_count,channel_video_count,matched_perf_id,matched_title,matched_genre,matched_venue,matched_perf_start,matched_perf_end,video_type,source_type,notes,date_signal,venue_signal,hashtag_categories,is_condensed_official,explicit_title_quote_match,signal_score,suggested_status,flag_reason
6K_zIPF9IKw,[예고편] 서울시향과 유니세프가 함께하는 아주 특별한 콘서트 | 2024 서울시향,"서울시향과 유니세프가 함께하는
아주 특별한 콘서트

2024. 5. 4.(토) 오후 5:00
이화여자대학교 대강당

지휘 얍 판 츠베덴
바이올린 박준형, 공민배
합창 월드비전 합창단
연주 서울시립교향악단

프로그램
바그너, 뉘른베르크의 명가수 1막 전주곡
브루흐, 바이올린 협주곡 제1번 3악장
마스카니, 카발레리아 루스티카나 중 간주곡
베토벤, 교향곡 제5번 1악장
바흐, 두 대의 바이올린을 위한 협주곡 1악장
엘가, 수수께끼 변주곡 중 ‘님로드’
김진환(편곡), 동요 메들리

ㅡ
🧡 Follow SPO
누리집 https://www.seoulphil.or.kr
인스타그램 https://www.instagram.com/seoulphil
페이스북 https://www.facebook.com/SPO
트위터 https://twitter.com/seoulphil
네이버TV https://tv.naver.com/seoulphil",UCwmgO3PhE925-mLG1h26Uow,서울시립교향악단 Seoul Philharmonic Orchestra,2024-04-25T07:40:10Z,34,0.57,True,1403,26,0,https://www.youtube.com/watch?v=6K_zIPF9IKw,40300,702,PF239323,서울시향과 유니세프가 함께하는 아주 특별한 콘서트,서양음악(클래식),이화여자대학교 대강당,2024-05-04,2024-05-04,,,,none,match,0,False,False,2,no_strong_signal,장소 일치
g4kQP9fcoUc,Park Bo Gum participated BIOTHERM Event in Korea on 27.8.2023｜Please check COMMENTS for more videos,"More related video(s), you can click the link(s):

https://youtu.be/A6GQmfQD2e0?si=masotTEB0ERju20z

https://youtu.be/DufArfNjqlE?si=TE0KB7OMTJl30Ewt

https://youtu.be/leJhwXZCtm8?si=f_BxCIsMNwU4YBsF

https://youtu.be/3mx6Dd6VAfA?si=PpjE3Tu8OLfpITHK

https://youtu.be/8e9VjlmCNWE?si=wPTRPuHMXm7f7s0k

https://youtu.be/aU0nJbcG-jY?si=hcQQZDxhp-fgxzHG

https://youtu.be/jQMapr5n-2s?si=i2n4mA0dVe25lHg

https://youtu.be/wzF87wjEui8?si=o86L481vMtqse7fJ

https://youtu.be/ilZKfawKI0w?si=2QFj1hfEMFtwf3G5

https://youtu.be/t-pV3ZJZ37s?si=GgqhJIU2i80eicNC


Park Bo Gum and BTS‘s latest commercial for Coca-Cola has been a major successful campaign as it featured two of the hottest celebrities.

#PARKBOGUM_12th_Anniversary
#우리들의_시간은_언제나_Cantabile
#박보검 #ParkBoGum 
#朴寶劍 #Bogummy 
#パクボゴム

#bogum 
#bogummy 
#bogumili
#moonlightdrawnbyclouds 
#moon 
#moonlight 
#clouds
#encountertv
#korea 
#koreandrama 
#koreanactor 
#kdrama
#wonderland
#reply1988 
#love 
#recordofyouth 
#letmefly 
#seobok 
#theblacklabel #black #label #blacklabel 
#goodboy 
#g9

#shorts
#short
#shortsfeed 
#shortsyoutube 
#shortsvideo 
#shortvideo 
#youtube 
#youtubeshort 
#youtubeshorts 
#youtubevideo
#video 
#videos 
#videoshort 
#reels 
#reel 
#reelsinstagram 
#reelsvideo 
#instagram 
#fun #funny #funnyvideo #funnyshorts #funnymoments #funnymemes 
#vlog 

#wow 
#cute 
#pleasant 
#handsome 
#sweet 
#sweetboy 
#beautiful 
#handsomeboy

Korean #Sci-Fi #Film - Seo Bok 
#clone #human #clonehuman

Park Bo Gum will be #starring in his #first #musical ""Let Me Fly"" for #100 #shows starting from 26.9.2023
#september 
#2023 
#september2023 
#september23 
#december
#december2023 
#december23 
#new 

#parksodam 
#leehyeri
#kimgoeun 
#songhyegyo 
#song 
#park 
#lee 
#kim
#kimyoojung 

#gongyoo 
#gongyooactor 

#koreanactress
#girl 
#girlfriend 
#boys 
#boyfriend
#cat #cats #catlover
#magazine #magazinecover #elle #grazia #bazaar #vogue #topstar #kwave
#Couple with #lovely #Smile

@BOGUMMY 
#ParkBoGum
#BOGUMMY
#Bogummy
#PARKBOGUM
#PARK_BO_GUM_12TH_DEBUT_ANNIV
ERSARY
#taeyang 
#bigbang
#bts 
#taehyung
#taehyungxceline
#blackpink 
#blackpinklisa 
#lalisa 
#lalisamanobal 
#celine
#brandambassador 
#globalambassador
#cocacola 
#btsarmy 
#btsshorts 
#btsv
#edwin 
#disney 
#mickey 
#minnie 

#figureskater 
#champion
#YunaKim 
#김연아
#love 
#lovestatus 
#lovestory 
#love_status
#skater #figureskating
#cocacola 
#commercial #softdrink
#olympics 
#champion 
#olympicchampion

#biotherm",UCOxGKhSj3UhzbCkPMMjYCFQ,MeTime,2023-08-27T09:13:29Z,20,0.33,True,3466,644,17,https://www.youtube.com/watch?v=g4kQP9fcoUc,9950,7941,PF248774,렛미플라이 [구미],뮤지컬,구미시문화예술회관 대공연장,2024-10-25,2024-10-26,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
ZKMj8gWTsqs,[구미 옥계 영어학원] Positive TNT #17 My thoughts make my feeling,"안녕하세요 구미에서 CLA에이프릴어학원을 운영하고 있는 지정화입니다.
초중등 영어전문 어학원을 운영하면서 아이들과 부모님들에게 영어교육과 부모교육에 도움이 되는 내용으로 채널을 구성했습니다.
영자감TV채널 바로가기: http://bit.ly/0jagam (숫자 0, ja gam)
전화상담을 원하시면: 054-475-8111
카카오톡 대표 아이디로 개별상담을 원하시면 /kakao ID: cla4758111
학원블로그 blog.naver.com/jhnara77
영어와 인성 교육 모두 해결할수 없을까 고민하다가 원어민 선생님과 
긍정확언을 말하게 하는 영상을 만들면 어떨까 하고 아이디어를 내봤습니다.
기본적인 문장으로 영어학습에도 도움이 되고
긍정확언을 말함으로써 내면을 강하게 만들어줍니다.

Positive T&T는 Positive Talks and Thoughts의 약자로 긍정적인 말과 생각을 뜻합니다.
우리의 뇌는 우리가 하는 말을 그대로 받아들입니다.
긍정어를 사용할수록 내 내면도 긍정적으로 바뀔수 있습니다.
하지만 긍정확언을 소리내서 말하기가 창피하시다구요?
영어로 말해보면 어떨까요? 
영어실력도 늘고 , “나는 특별합니다. “ 라고 한국어로 소리치는 것보다 덜 쑥쓰러우실꺼예요.
효과는 동일합니다.

Positive TNT 1편이 보고 싶다면
https://youtu.be/DwRLvh4nmIk
positive TNT 2편이 보고 싶다면
https://youtu.be/2q7fLJFmxVI
positive TNT 3편이 보고 싶다면
https://youtu.be/PQkIRNqaszc
positive TNT 4편이 보고 싶다면 
https://youtu.be/Hdt-6bG_KqE

Positive TNT4편에서 양파실험을 소개했어요.

예쁜말을 들려준 양파와 무관심 양파중에 어떤 양파가 더 잘 자랄까요?  우리가 키우던 양파에 변화가 생겨서 영상으로 남겨봤습니다. 말의 힘 , 긍정의 힘 
함께 키워주세요

지정화 강사 개인블로그 blog.naver.com/ibtok77
        인스타그램 ID cla_director 

구미초등영어 ,중등영어 ,영어회화 ,내신, 영어말하기, 영어잘하는법, 원어민 회화 초등영어회화, 초등영어, 자존감, 초등1학년영어, 초등2학년영어, 초등3학년영어, 초등 4학년영어, 잘하는법, 영어잘하는법,초등5학년영어단어, 초등5학년영어문법, 초등5학년 영어시험, 초등 5학년영어숙제, 초등5하년영어교과서, 초등1학년영어교과서, 초등2학년영어교과서, 초등3학년영어교과서, 초등4학년영어교과서, 초등4학년 영어단어, 초등4학년 영어문법, 영어내신, 중학영어, 중학영어단어, 중학영어문법, 중학영어내신, 초등1학년영어파닉스, 초등2학년영어파닉스, 초등3학년영어파닉스, 초등1학년영어교재추천, 초등2학년영어교재추천, 초등3학년영어교재추천, 초등4학년영어교재추천, 초등4학년영어교재추천, 초등5학년영어교재추천, 초등학생영어교재추천, 초등5학년영어단어책추천, 초등6학년영어교재추언, 초등6학년영어단어책추천,초등6학년영어문법책추천, 초등학생 영어학습법, 초등1학년영어학습법, 초등2학년영어학습법, 초등3학년영어학습법, 초등4학년영어학습법, 초등5학년영어학습법, 초등6학년영어학습법, 초등영어잘하는법, 초등영어시험, 초등영어문법 얼마나해야하나요, 뭐부터 해야하나요, 문법어려운가요, 초등영어단어잘외우는법, 초등영문법동영상, 초등영어인강, 초등영어인강추천, 초등영어듣기, 초등영어회화책, 초등영어말하기, 초등영어엄마표, 초등영어엄마표잘하는법, 초등영어엄마표사이트, 초등영어공부법, 초등영어교재고르는법, 초등영어성적 향상, 
중등영어성적향상, 중등영어수행평가, 중등영어 듣기, 초등영어듣기, 중등영어말하기, 중등영어문법, 중학생영어교과서, 중등영어교과서, 중등영어책추천, 중등영어독해, 중등영어writing, 중학생수행평가, 어떻게하나요, 수행평가준비어떻게하나요, 중등영어수행평가도와주세요, 중등영어고입, 중학생고입,중학생단어, 중학생영어단어, 중학생 내신학습법, 중학생교재학습법, 중학생 단어학습법, 중학생문법학습법, 중등영어수업잘하는곳, 중등영어 인강잘하는곳, 중등영어 인강, 중등영어시험,중등영어족보, 중등영어학습관리,중등영어학원, 구미영어학원,구미어학원,옥계영어,옥계어학원, 영어학원추천, 영어학원소개, 영어학원선택
기초영어, 기초회화, 긍정어, 명상, 확언, 영어명언",UC1vG8mpQ796itg4AGfPdbqg,영어자존감을키워주는 영자감TV,2019-03-03T11:01:47Z,240,4.0,False,264,11,2,https://www.youtube.com/watch?v=ZKMj8gWTsqs,928,302,PF248774,렛미플라이 [구미],뮤지컬,구미시문화예술회관 대공연장,2024-10-25,2024-10-26,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
r-E4t9Br-Jg,Song Contest 영상 [화목5시반 Sprout1],"화목반5시반 Sprout1 학생 Song Contest 비디오 입니다.
어려운 노래를 열심히 연습한 학생들에게 박수를 보냅니다.
영어 실력도 한단계 Jump 했을 것으로 생각됩니다.

Song Contest 심사 기준....
1. 모든 Class학생은 돌아 가며 혼자서 부르는 부분이 1회 이상 꼭 있어야 한다. (단, Let it go 포함시 다음 가사는 필수)
2. Level별 우수 Class 선발하여 아이스크림 파티!
3. 원어민 선생님 수업시간에만 Teaching가능하고 최대 3분이상 teaching과 연습을 시키지 않는다.
4. 한국인 선생님 시간에는 4월에 연습만 한다 (최대 3분)
5. Song Contest는 봄학기 새로운 학생과의 단합을 목적으로 한다.",UCDtC8-VkS__UhljtGsXSLIw,청담 에이프릴어학원,2014-04-15T10:44:39Z,219,3.65,False,116,2,0,https://www.youtube.com/watch?v=r-E4t9Br-Jg,52,82,PF248774,렛미플라이 [구미],뮤지컬,구미시문화예술회관 대공연장,2024-10-25,2024-10-26,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
RN-8BpDel8A,청담 에이프릴 어학원(Sprout1)App:Aprill MeMe,"https://apps.apple.com/us/app/april-meme/id1498580359
💕청담에이프릴 어학원💕",UCmkSU1vN_MxxRDcS7KfiIvw,예예Sister,2022-04-01T11:58:34Z,31,0.52,True,282,2,,https://www.youtube.com/watch?v=RN-8BpDel8A,37,46,PF248774,렛미플라이 [구미],뮤지컬,구미시문화예술회관 대공연장,2024-10-25,2024-10-26,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
czNSykX2ql4,초등 체험수업 IBT April 수업영상,"안녕하세요 구미에서 CLA에이프릴어학원을 운영하고 있는 지정화입니다.
초중등 영어전문 어학원을 운영하면서 아이들과 부모님들에게 영어교육과 부모교육에 도움이 되는 내용으로 채널을 구성했습니다.
영자감TV채널 바로가기: http://bit.ly/0jagam (숫자 0, ja gam)
전화상담을 원하시면: 054-475-8111
카카오톡 대표 아이디로 개별상담을 원하시면 /kakao ID: cla4758111
학원블로그 blog.naver.com/jhnara77
영어와 인성 교육 모두 해결할수 없을까 고민하다가 원어민 선생님과 
긍정확언을 말하게 하는 영상을 만들면 어떨까 하고 아이디어를 내봤습니다.
기본적인 문장으로 영어학습에도 도움이 되고
긍정확언을 말함으로써 내면을 강하게 만들어줍니다.

Positive T&T는 Positive Talks and Thoughts의 약자로 긍정적인 말과 생각을 뜻합니다.
우리의 뇌는 우리가 하는 말을 그대로 받아들입니다.
긍정어를 사용할수록 내 내면도 긍정적으로 바뀔수 있습니다.
하지만 긍정확언을 소리내서 말하기가 창피하시다구요?
영어로 말해보면 어떨까요? 
영어실력도 늘고 , “나는 특별합니다. “ 라고 한국어로 소리치는 것보다 덜 쑥쓰러우실꺼예요.
효과는 동일합니다.

Positive TNT 1편이 보고 싶다면
https://youtu.be/DwRLvh4nmIk
positive TNT 2편이 보고 싶다면
https://youtu.be/2q7fLJFmxVI
positive TNT 3편이 보고 싶다면
https://youtu.be/PQkIRNqaszc
positive TNT 4편이 보고 싶다면 
https://youtu.be/Hdt-6bG_KqE

Positive TNT4편에서 양파실험을 소개했어요.

예쁜말을 들려준 양파와 무관심 양파중에 어떤 양파가 더 잘 자랄까요?  우리가 키우던 양파에 변화가 생겨서 영상으로 남겨봤습니다. 말의 힘 , 긍정의 힘 
함께 키워주세요

지정화 강사 개인블로그 blog.naver.com/ibtok77
        인스타그램 ID cla_director 

구미초등영어 ,중등영어 ,영어회화 ,내신, 영어말하기, 영어잘하는법, 원어민 회화 초등영어회화, 초등영어, 자존감, 초등1학년영어, 초등2학년영어, 초등3학년영어, 초등 4학년영어, 잘하는법, 영어잘하는법,초등5학년영어단어, 초등5학년영어문법, 초등5학년 영어시험, 초등 5학년영어숙제, 초등5하년영어교과서, 초등1학년영어교과서, 초등2학년영어교과서, 초등3학년영어교과서, 초등4학년영어교과서, 초등4학년 영어단어, 초등4학년 영어문법, 영어내신, 중학영어, 중학영어단어, 중학영어문법, 중학영어내신, 초등1학년영어파닉스, 초등2학년영어파닉스, 초등3학년영어파닉스, 초등1학년영어교재추천, 초등2학년영어교재추천, 초등3학년영어교재추천, 초등4학년영어교재추천, 초등4학년영어교재추천, 초등5학년영어교재추천, 초등학생영어교재추천, 초등5학년영어단어책추천, 초등6학년영어교재추언, 초등6학년영어단어책추천,초등6학년영어문법책추천, 초등학생 영어학습법, 초등1학년영어학습법, 초등2학년영어학습법, 초등3학년영어학습법, 초등4학년영어학습법, 초등5학년영어학습법, 초등6학년영어학습법, 초등영어잘하는법, 초등영어시험, 초등영어문법 얼마나해야하나요, 뭐부터 해야하나요, 문법어려운가요, 초등영어단어잘외우는법, 초등영문법동영상, 초등영어인강, 초등영어인강추천, 초등영어듣기, 초등영어회화책, 초등영어말하기, 초등영어엄마표, 초등영어엄마표잘하는법, 초등영어엄마표사이트, 초등영어공부법, 초등영어교재고르는법, 초등영어성적 향상, 
중등영어성적향상, 중등영어수행평가, 중등영어 듣기, 초등영어듣기, 중등영어말하기, 중등영어문법, 중학생영어교과서, 중등영어교과서, 중등영어책추천, 중등영어독해, 중등영어writing, 중학생수행평가, 어떻게하나요, 수행평가준비어떻게하나요, 중등영어수행평가도와주세요, 중등영어고입, 중학생고입,중학생단어, 중학생영어단어, 중학생 내신학습법, 중학생교재학습법, 중학생 단어학습법, 중학생문법학습법, 중등영어수업잘하는곳, 중등영어 인강잘하는곳, 중등영어 인강, 중등영어시험,중등영어족보, 중등영어학습관리,중등영어학원, 구미영어학원,구미어학원,옥계영어,옥계어학원, 영어학원추천, 영어학원소개, 영어학원선택
기초영어, 기초회화, 긍정어, 명상, 확언, 영어명언",UC1vG8mpQ796itg4AGfPdbqg,영어자존감을키워주는 영자감TV,2018-12-11T05:23:54Z,142,2.37,False,1734,18,3,https://www.youtube.com/watch?v=czNSykX2ql4,928,302,PF248774,렛미플라이 [구미],뮤지컬,구미시문화예술회관 대공연장,2024-10-25,2024-10-26,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
5oEpP-dTRqc,"영어유치원, 초등영어학원 서울 사당동 차일드 유 어학원","서울 동작구 사당동 차일드 유 어학원.

본원 어학원 www.childu21.co.kr   T.02-591-5799 

네이버 카페 http://cafe.naver.com/ecl5915799",UCAi1lmvqasx_EGXp44Hk3RA,qaplpl,2010-06-01T10:02:56Z,113,1.88,False,3420,4,,https://www.youtube.com/watch?v=5oEpP-dTRqc,13,14,PF248774,렛미플라이 [구미],뮤지컬,구미시문화예술회관 대공연장,2024-10-25,2024-10-26,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
8xEmY0bzCTs,에이프릴 팅커벨 수업영상,설명,UCS9sS2ngWMF4MiDi6AjIWIw,말하는댄서,2017-06-02T10:48:09Z,37,0.62,True,215,3,0,https://www.youtube.com/watch?v=8xEmY0bzCTs,523,228,PF248774,렛미플라이 [구미],뮤지컬,구미시문화예술회관 대공연장,2024-10-25,2024-10-26,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
_8NuUUGhsak,(분당초등영어학원LCI)2013년 8월 Presentation_2학년/3학년02,"성남시 분당구 정자동 위치, 영어 유치원, 초등, 교육 프로그램 운영.  LCI Academy에서는 더욱 심화되는 입시영어교육의 시류에 휩쓸리지 않고 아이들의 미래를 위하여 북미 현지학교에서 수업을 들을 수 있을 정도의 정통적인 영어교육을 실시하고 있습니다.",UC_s-dJFyN19XdIvljkswg3g,김신완,2013-09-13T09:40:58Z,938,15.63,False,189,0,,https://www.youtube.com/watch?v=_8NuUUGhsak,29,45,PF248774,렛미플라이 [구미],뮤지컬,구미시문화예술회관 대공연장,2024-10-25,2024-10-26,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
kEr81KMwstA,"뮤직아레나 (MUSIC ARENA6) 황임준, 이아현 ""Coffe & tea ""","제 6회 뮤직아레나 황임준, 이아현 ""Coffe & tea "" 공연",UCBFuDnLGKODBddgXdksG4qA,남예종예술실용전문학교,2017-01-03T06:45:41Z,201,3.35,False,154,1,0,https://www.youtube.com/watch?v=kEr81KMwstA,492,672,PF248774,렛미플라이 [구미],뮤지컬,구미시문화예술회관 대공연장,2024-10-25,2024-10-26,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
